key,0,1
52,"J'ai hâte de voir... dans quelle mesure je vais m'épanouir cette fois<Indent/>!<Indent/>...","J'ai hâte de voir... dans quelle mesure je vais m'épanouir cette fois<Indent/>!<Indent/>..."
53,"Vous pensez à quelque chose pour moi... Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","Vous pensez à quelque chose pour moi... Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
54,"Dites, Maître<If(PlayerParameter(4))>sse<Else/></If>... Nous allons auprès de cette mystérieuse Ao Ra<Indent/>?<Indent/>...","Dites, Maître<If(PlayerParameter(4))>sse<Else/></If>... Nous allons auprès de cette mystérieuse Ao Ra<Indent/>?<Indent/>..."
55,"Euh, oui<Indent/>?<Indent/>... Il y a quelque chose qui vous intrigue, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","Euh, oui<Indent/>?<Indent/>... Il y a quelque chose qui vous intrigue, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
56,"Vous vous posez des questions... à mon sujet<Indent/>?<Indent/>...","Vous vous posez des questions... à mon sujet<Indent/>?<Indent/>..."
57,"Vous avez remarqué des changements... Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","Vous avez remarqué des changements... Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
58,"Maître<If(PlayerParameter(4))>sse<Else/></If>... Quand est-ce que vous allez me donner plus de pouvoir<Indent/>?<Indent/>...","Maître<If(PlayerParameter(4))>sse<Else/></If>... Quand est-ce que vous allez me donner plus de pouvoir<Indent/>?<Indent/>..."
59,"Que dites-vous de mon épanouissement<Indent/>?<Indent/>... Il se passe comme vous l'espérez, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","Que dites-vous de mon épanouissement<Indent/>?<Indent/>... Il se passe comme vous l'espérez, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
60,"J'ai le sentiment de m'être beaucoup développé, ces derniers temps... Pas vous, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","J'ai le sentiment de m'être beaucoup développée, ces derniers temps... Pas vous, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
61,"Il y a quelque chose qui a changé... à votre avis<Indent/>?<Indent/>...","Il y a quelque chose qui a changé... à votre avis<Indent/>?<Indent/>..."
62,"Ça va, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>... J'ai l'impression que vous hésitez au sujet de quelque chose...","Ça va, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>... J'ai l'impression que vous hésitez au sujet de quelque chose..."
63,"Est-ce que je m'épanouis... comme vous le souhaitez, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>...","Est-ce que je m'épanouis... comme vous le souhaitez, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?<Indent/>..."
64,"Je souhaite... devenir plus puissant...","Je souhaite... devenir plus puissante..."
65,"Je crois bien m'être beaucoup épanoui... Vous ne trouvez pas, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?","Je crois bien m'être beaucoup épanouie... Vous ne trouvez pas, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?"
66,"Ne me fixez pas du regard comme ça, Maître<If(PlayerParameter(4))>sse<Else/></If>... Je sens que je vais <Emphasis>rougir</Emphasis>...","Ne me fixez pas du regard comme ça, Maître<If(PlayerParameter(4))>sse<Else/></If>... Je sens que je vais <Emphasis>rougir</Emphasis>..."
67,"Oh, vous allez faire la même chose que l'autre fois.... n'est-ce pas, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?","Oh, vous allez faire la même chose que l'autre fois.... n'est-ce pas, Maître<If(PlayerParameter(4))>sse<Else/></If><Indent/>?"
