key,0
150,"Client<Indent/>: Bloemerl, des pêcheurs de Wawalago"
151,"Client<Indent/>: Handeloup, commandant en second des templiers"
152,"Client<Indent/>: Frère Padilloux, prêtre de l'ordre du Temple"
153,"Client<Indent/>: Amianne, surintendante des finances des templiers"
154,"Client<Indent/>: Abel, chef de service hospitalier des templiers"
155,"Client<Indent/>: Gaidelie, inquisitrice"
156,"Client<Indent/>: Brucemont, chevalier dragon"
157,"Client<Indent/>: Lucia, commandant en chef des templiers"
158,"Client<Indent/>: Lowell, ingénieur aux Forges de Garlond"
159,"Client<Indent/>: Tanga Tonga, chercheur"
160,"Client<Indent/>: Imblen, ingénieure militaire dans l'armée de libération d'Ala Mhigo"
161,"Client<Indent/>: Ugan, grossiste en bois et métaux"
162,"Client<Indent/>: Sagan, grossiste en bois"
163,"Client<Indent/>: Fuyo, fabricante de kanzashi"
164,"Client<Indent/>: Un anonyme qui pleure pour Doma"
165,"Client<Indent/>: Sekka, forgeronne et armurière"
166,"Client<Indent/>: Tsugomori, médecin en Hingashi"
167,"Client<Indent/>: Gundobald, chef de camp à Petite Ala Mhigo"
168,"Client<Indent/>: Raganfrid, chef d'Ala Gannha"
169,"Client<Indent/>: Gisela, résistante mhigoise"
170,"Client<Indent/>: Orella, médecin au Barbier"
171,"Client<Indent/>: Fufucha, chef de la guilde des botanistes"
172,"Client<Indent/>: Kikimo, associée de la F.C.A.O."
173,"Client<Indent/>: M'rahz Nunh, chef de camp aux Rochers d'aguet"
174,"Client<Indent/>: Kuzubana, pro<SoftHyphen/>prié<SoftHyphen/>taire d'un petit commerce"
175,"Client<Indent/>: Kanamari, marchande"
176,"Client<Indent/>: Yagiri, grossiste en tissus"
177,"Client<Indent/>: Liliju, auteur de récits de voyage"
178,"Client<Indent/>: Shimoyo, trésorière au sein du Sekiseigumi"
179,"Client<Indent/>: Jubleel, capitaine d'un navire marchand"
180,"Client<Indent/>: C'ndanya, marchande dans une forge"
181,"Client<Indent/>: Kotobuki, loueur de vêtements de style occidental"
182,"Client<Indent/>: Unryu, artisan à Kokajiya"
183,"Client<Indent/>: Sangoya, cuisinière au sein du Sekiseigumi"
184,"Client<Indent/>: Isuka, employée dans les coulisses du Mujikoza"
185,"Client<Indent/>: Ume, pro<SoftHyphen/>prié<SoftHyphen/>taire de la maison de thé Umineko"
186,"Client<Indent/>: Kotokaze, patronne de l'auberge du Shiokaze"
187,"Client<Indent/>: Bharifhal, secrétaire au consulat de Radz-at-Han"
188,"Client<Indent/>: Saeda, patronne de l'auberge Akamatsu"
189,"Client<Indent/>: Seifu, pro<SoftHyphen/>prié<SoftHyphen/>taire d'une librairie"
190,"Client<Indent/>: Clerebold, spécialiste ès matérias"
191,"Client<Indent/>: Tazuna, marchande itinérante"
192,"Client<Indent/>: Tazuna, négociante au service des nobles"
193,"Client<Indent/>: Albreda, habitante du Moulin des Bois"
194,"Client<Indent/>: Soroban, colporteur kojin"
195,"Client<Indent/>: Glynard, gérant des Marches nébuleuses"
196,"Client<Indent/>: Chessamile, directrice de la clinique spagyrique"
197,"Client<Indent/>: Spadden, marchand originaire de Kholusia"
198,"Client<Indent/>: Hakon, apprenti artisan des métallurgistes"
199,"Client<Indent/>: Shee-Tatcha, vice-chef des naturalistes"
200,"Client<Indent/>: Soe-Rend, ingénieur des ateliers balistiques"
201,"Client<Indent/>: Hakon, artisan motivé des métallurgistes"
202,"Client<Indent/>: Hakon, artisan populaire des métallurgistes"
203,"Client<Indent/>: Hakon, artisan célèbre des métallurgistes"
204,"Client<Indent/>: Hakon, artisan illustre des métallurgistes"
205,"Client<Indent/>: Edendreda, chercheuse à L'Hortorium"
206,"Client<Indent/>: Saulfort, apprenti cuisinier des préparateurs"
207,"Client<Indent/>: Vrue-Shirr, vice-chef des pêcheurs"
208,"Client<Indent/>: Saulfort, cuisinier motivé des préparateurs"
209,"Client<Indent/>: Saulfort, cuisinier populaire des préparateurs"
210,"Client<Indent/>: Saulfort, cuisinier célèbre des préparateurs"
211,"Client<Indent/>: Saulfort, cuisinier illustre des préparateurs"
212,"Client<Indent/>: Owell, artisan confirmé des façonniers"
213,"Client<Indent/>: Mervyl, pêcheur vétéran"
214,"Client<Indent/>: Cassard, chef de caravane"
215,"Client<Indent/>: Pitrig, officier de la garde"
216,"Client<Indent/>: Eismon, artisan de la Soufflerie d'airain"
217,"Client<Indent/>: Doddard, gérant de boutique de protections"
218,"Client<Indent/>: Moren, bibliothécaire en chef du cabinet de curiosités"
219,"Client<Indent/>: Shai-Tistt, gérant de boutique d'armes"
220,"Client<Indent/>: Tobyl, responsable du jardin du Tamisucre"
221,"Client<Indent/>: Hanji-Fae, gérante de restaurant"
222,"Client<Indent/>: Iola, gérante de la Soufflerie d'airain"
223,"Client<Indent/>: Bethric, vétérinaire des préparateurs"
224,"Client<Indent/>: Sylgham, gérant des Chaînettes"
225,"Client<Indent/>: Bragi, patron de Musica Universalis"
226,"Client<Indent/>: Katliss, re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tante générale de la halle du Juste"
227,"Client<Indent/>: Module d'enregistrement, machine étrange"
228,"Client<Indent/>: Ania, gérante de boutique d'accessoires"
229,"Client<Indent/>: Ameliance Leveilleur"
230,"Client<Indent/>: Domestique des Albright"
231,"Client<Indent/>: Dickon, pro<SoftHyphen/>prié<SoftHyphen/>taire du Dernier Rempart"
232,"Client<Indent/>: Kokkol Dankkol, forge de Kokkol"
233,"Client<Indent/>: Chapas Porpas, col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neur de chaussures"
234,"Client<Indent/>: Erenville, membre du collège des glaneurs"
235,"Client<Indent/>: Sakoko, membre du comité des Preux"
236,"Client<Indent/>: Gaelle, professeur assistante du département d'ingénierie"
237,"Client<Indent/>: Benger, étudiant en première année à l'académie de magie"
238,"Client<Indent/>: Galveroche, professeur du département de médecine"
239,"Client<Indent/>: Bevis, membre du club de théâtre de l'académie de magie"
240,"Client<Indent/>: Snoeharr, professeur vacataire du département d'Histoire"
241,"Client<Indent/>: Qih Aliapoh, employée de l'académie de magie"
242,"Client<Indent/>: Étudiante anonyme de l'académie de magie"
243,"Client<Indent/>: Étudiant anonyme de l'académie de magie"
244,"Client<Indent/>: Isilswys, archiviste du Noumène"
245,"Client<Indent/>: Towering Sky, Preux rattaché au centre de soins de Physis Technon"
246,"Client<Indent/>: Avalbane, chef du centre d'étude des éthérites"
247,"Client<Indent/>: Y'sohnjin, pro<SoftHyphen/>prié<SoftHyphen/>taire de la Solide armure"
248,"Client<Indent/>: Benger, candidat malheureux aux examens"
249,"Client<Indent/>: Waguda Mabaguda, professeur du département des sciences du vivant"
250,"Client<Indent/>: Resolute Swan, chercheuse du laboratoire zootechnique de Passemerrant"
251,"Client<Indent/>: Stymmwaen, administrateur du Labyrinthos"
252,"Client<Indent/>: Tyago Tayuun, amoureuse des minéraux"
253,"Client<Indent/>: Opal Fog, forge de Kokkol"
254,"Client<Indent/>: Mikac, client régulier du Dernier Rempart"
255,"Client<Indent/>: Aubracie, chercheuse du département d'éthérologie"
256,"Client<Indent/>: Godfroy, membre du comité rédactionnel de l'encyclopédie géographique du Noumène"
257,"Client<Indent/>: Tonuhali, secrétaire de la coopérative agricole du Tural"
258,"Client<Indent/>: Toplu, re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tante pour le comptoir de Povlu"
259,"Client<Indent/>: Neeval Ja, astrologue du ministère de la Raison"
260,"Client<Indent/>: Ty'at Lyis, ingénieur de la Légion de l'Aurore"
261,"Client<Indent/>: Pananyihe, apothicaire du palais"
262,"Client<Indent/>: Br'uk Evu, gérant de Xbalyav Ty'e"
263,"Client<Indent/>: Eshue, savant du ministère de la Raison"
264,"Client<Indent/>: Prangkobiq, procrastinatrice pro<SoftHyphen/>fes<SoftHyphen/>sion<SoftHyphen/>nelle"
265,"Client<Indent/>: Moplu, re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tante pour le comptoir de Povlu"
266,"Client<Indent/>: Yoani, archéologue du ministère de la Raison"
267,"Client<Indent/>: Riwoll Ja, prêtre du palais"
268,"Client<Indent/>: Tiisol Ja, gérante des Tacos de Tiisol"
269,"Client<Indent/>: Pashenine, mage whalaquee"
270,"Client<Indent/>: Yimepi, employé des Fantaisies de la Baie"
271,"Client<Indent/>: E'enuhanu, chef de quartier de La Nuée bigarrée"
272,"Client<Indent/>: Vodoll Ja, équipementier de la Légion de l'Aurore"
273,"Client<Indent/>: Xax Lamat, gérant de la Mercerie de l'Aurore"
274,"Client<Indent/>: Helbstyrn, capitaine de l'Assistance"
275,"Client<Indent/>: Bol Ty'ukuk, co-pro<SoftHyphen/>prié<SoftHyphen/>taire des Frères marteleurs"
276,"Client<Indent/>: Huvool Ja, mécanicien de l'embarcadère à ballons"
277,"Client<Indent/>: Mittahwo, gérant de la boutique Nature et Artisanat"
278,"Client<Indent/>: Br'uk Br'aax, instructeur de la Légion de l'Aurore"
279,"Client<Indent/>: Peshekwa, réceptionniste des Cabines de Proue"
280,"Client<Indent/>: Uapyone, peintre itinérant"
281,"Client<Indent/>: Kuraal Ja, secrétaire du ministère de la Raison"
282,"Client<Indent/>: Shoape, cuisinier du palais"
283,""
284,""
285,""
286,""
287,""
288,""
289,""
290,""
291,""
292,""
293,""
294,""
295,""
296,""
297,""
298,""
299,""
300,""
