key,0,1,2,3,4,5
32,61,1,15,"Magnifique<Indent/>! J'espère que vous ferez aussi bien lors de la véritable épreuve<Indent/>!","",""
33,57,7,0,"Ce bâtiment haut et étroit est doté de larges fenêtres de forme atypique.","",""
34,57,7,0,"Un bec-en-sabot. Impossible de dire ce qu'il fait ici, mais sa présence irradie.","",""
35,57,7,0,"Une jeune clionide flotte innocemment au pied du bâtiment. Elle est pro<SoftHyphen/>ba<SoftHyphen/>ble<SoftHyphen/>ment inoffensive, en plus d'être très mignonne.","",""
36,61,1,14,"Je te vois essayer de m'ôter ma capuche<Indent/>! Sache que ça ne marchera pas<Indent/>!","",""
37,57,7,0,"Stoïque dans la douleur, le bec-en-sabot ne bouge pas d'un ilm.","",""
38,0,0,0,"","",""
39,61,1,22,"Hé<Indent/>! Merci de ne pas déranger ceux qui travaillent<Indent/>!","",""
40,61,1,20,"Hmm... Difficile à dire d'ici, mais... on dirait que ces réservoirs sont reliés par un tube circulaire au-dessus.","Et si on observe par la fenêtre, on peut même distinguer une cuve dans laquelle les réservoirs déversent leur contenu.","Cet agencement ressemble fort à une station d'épuration<Indent/>!"
41,61,1,20,"Ce grand tuyau plonge derrière le rempart, et je crois bien entendre de l'eau. Peut-être une source<Indent/>?","Au sommet, on dirait qu'une grande roue actionne un piston à l'intérieur...","Je vous parie qu'il y a une hélice à l'intérieur du tube pour permettre de pomper l'eau de la source en contrebas<Indent/>!"
42,61,1,20,"Oh<Indent/>! Je reconnais, ça<Indent/>! C'est un énorme arbre, comme ceux qu'on a dans la Garenne sempervirente<Indent/>!","Comment ça, non<Indent/>? Aaah, maintenant que vous le dites... Non seulement il est bien trop grand, mais la base est plus étroite que le sommet...","Je sais<Indent/>! C'est un réservoir en hauteur qui permet de distribuer de l'eau sous pression en aval<Indent/>! Un château d'eau<Indent/>!"
43,57,7,0,"Ça alors, un ambystoma<Indent/>! Et pétulant, par-dessus le marché<Indent/>!","Ça veut dire que son concept a bien été enregistré, et qu'il est devenu un être vivant à part entière<Indent/>! Vous ressentez le poids de l'Histoire...",""
44,61,1,21,"Nom d'une carotte, je me suis fait avoir<Indent/>! T'es pas n'importe qui, toi<Indent/>!","",""
45,57,7,0,"Vous n'avez pas anesthésié le bon oiseau...","",""
46,61,1,23,"Cette statue représente Thaliak, membre des Douze et protecteur de la cité de Sharlayan. On le vénère également comme dieu du savoir et seigneur des rivières.","Jadis, Sharlayan était régie par une démocratie directe. Les décisions politiques faisaient l'objet d'un vote à l'Assemblée municipale, à laquelle tous les citoyens étaient conviés à participer. C'est ainsi que la divinité protectrice de la cité fut élue à la majorité.","Notons que le raisonnement derrière ce choix ne relevait pas de la foi religieuse à proprement parler, mais plutôt de la conviction politique d'un peuple qui se sentait investi de la mission de devenir les ambassadeurs du savoir."
47,61,1,23,"Dans les récits mythologiques, Thaliak est souvent décrit portant une cruche sacrée de laquelle s'écoule la source du savoir.","Afin de figurer au mieux cet attribut, un circuit a été monté à l'intérieur de la statue<Indent/>: l'eau s'écoule de la cruche dans la mer, puis est aspirée de nouveau par un système de pompe. L'architecte souhaitait ainsi représenter Sharlayan comme une cité où la con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce afflue sans interruption.","Mais à l'époque, l'installation d'un tel système ne s'était pas faite sans complications. La Grande bibliothèque du Noumène conserve d'ailleurs les journaux de travail où les maçons avaient relaté les problèmes rencontrés et les solutions mises en œuvre."
48,61,1,23,"D'après la légende, lorsque le sixième fléau fit s'abattre des raz-de-marée dévastateurs sur Éorzéa, ceux que l'on surnomme les douze Preux se dressèrent face à la crise et secoururent de nombreuses vies.","L'un de ces douze héros, Nyunkrepf, fonda Sharlayan avec les rescapés qu'il avait lui-même tirés des eaux.","Essayez de vous représenter la scène<Indent/>: près de 1 600 ans plus tôt, les premiers habitants de Sharlayan posent le pied sur ce rivage, sans se douter que s'y élèvera un jour la statue que vous avez sous les yeux..."
49,0,0,0,"","",""
50,0,0,0,"","",""
51,57,7,0,"Cet Omicron semble à peine actif. Il se tient debout, immobile, en attente de quelque chose.","",""
52,57,7,0,"Cet Omicron est immobile à côté d'un étrange appareil. Il ne fait rien de particulier.","",""
53,57,7,0,"Cet Omicron discute avec Alphinaud. Impossible de savoir si leur con<SoftHyphen/>ver<SoftHyphen/>sa<SoftHyphen/>tion est plaisante ou non.","",""
54,57,7,0,"Ce n'est pas un Omicron... C'est... un ambystoma<Indent/>! Le plus incroyable c'est qu'il a l'air dans son élément, ici dans le vide de l'espace<Indent/>!","Serait-ce un des spécimens vivant dans le Labyrinthos qui serait monté à bord du Ragnarok<Indent/>? En tout cas, il est sacrément pétulant...",""
55,57,7,0,"Cet Omicron déambule à droite et à gauche. Il bouge de façon erratique et ne semble pas avoir d'objectif précis...","",""
56,57,7,0,"En dépit de traits que certains pourraient qualifier de grossiers, le visage de Hildibrand dégage une forme de raffinement reflétant sa bonne éducation.","Hormis le fait qu'il respire, vous ne constatez chez lui aucun signe d'éveil.",""
57,57,7,0,"Les bras de Hildibrand affichent un galbe im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nant... Bien sûr, ils ne feraient pas de mal à une mouche, car ce sont des bras de gentilhomme.","En l'occurrence, ils sont par<SoftHyphen/>fai<SoftHyphen/>te<SoftHyphen/>ment inertes.",""
58,57,7,0,"Les souliers de Hildibrand sont d'un chic absolu. Les Manderville ont dû les faire fabriquer sur mesure, à un tarif qui frise l'indécence.","",""
59,57,7,0,"Nashu dort lit<SoftHyphen/>té<SoftHyphen/>ra<SoftHyphen/>le<SoftHyphen/>ment debout, un “talent” qui n'est pas donné à tout le monde...","",""
60,57,7,0,"Parigha remet de l'ordre dans sa pharmacie. Ça ne doit pas être simple avec d'aussi gros doigts...","",""
61,57,7,0,"Vous apercevez une silhouette familière transportée par l'O.V.N.I. Mieux vaut faire comme si vous n'aviez rien vu...","",""
62,57,7,0,"Nashu est trop occupée à pomponner Argos pour chercher l'O.V.N.I. Cœur insouciant vit décidément plus longtemps.","",""
63,57,7,0,"Delion scrute at<SoftHyphen/>ten<SoftHyphen/>ti<SoftHyphen/>ve<SoftHyphen/>ment l'horizon, bien déterminé à retrouver l'O.V.N.I.","",""
64,61,1,25,"Il semblerait que des pierres précieuses soient utilisées pour les yeux. Manifestement, elles ne sont pas toutes présentes... La tempête les a cer<SoftHyphen/>tai<SoftHyphen/>ne<SoftHyphen/>ment délogées.","",""
65,61,1,19,"Les rondins de bois servant à l'armature sont brisés. Dans ces conditions, impossible de permettre à suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment de personnes de porter le palanquin.","",""
66,61,1,24,"Les plumes de la queue sont en piteux état. Si mes souvenirs sont exacts, elle était bien plus fournie que ça<Indent/>!","",""
67,61,1,24,"Il est juste à côté du four, et l'air circule à peine... C'est pas des conditions pour travailler, ça...","",""
68,61,1,24,"T'as vu comme ses outils ont vécu<Indent/>? Peut-être qu'une petite remise à neuf leur ferait du bien<Indent/>?","",""
69,61,1,24,"Je rêve, il a pas touché à son assiette<Indent/>! Je sais pas ce qu'il y a dedans, mais ce sera plus bon si ça refroidit...","",""
70,57,7,0,"Cette arme est celle que la sentinelle mécanique utilisait lors de l'attaque de Tuliyollal. Elle ressemble à une arme à feu, mais sa forme diffère de celles connues et témoigne d'une civilisation à la technologie avancée.","",""
71,57,7,0,"Le visage de la sentinelle ne présente pas d'yeux ou de bouche, mais il est couvert de dessins lumineux.","",""
72,57,7,0,"De loin, cela paraissait être une armure, mais en examinant de plus près, on remarque qu'il s'agit d'une machine composée de pièces diverses.","Le matériau dont elle est faite diffère des métaux connus. Aucun moteur à céruleum n'est visible, et la source d'énergie de la sentinelle est inconnue.",""
73,61,1,19,"Hé, mais qu'est-ce que tu fais<Indent/>!? C'est pas moi qu'il faut examiner, mais la sentinelle mécanique<Indent/>!","",""
74,57,7,0,"Tout semble fonctionner cor<SoftHyphen/>rec<SoftHyphen/>te<SoftHyphen/>ment pour l'instant, mais les pièces finiront par se dégrader rapidement si rien n'est fait...","",""
75,57,7,0,"Du céruleum s'échappe à intervalle régulier. Tout a l'air en ordre.","",""
76,57,7,0,"Un gros baril rempli de céruleum. Il est si énorme qu'il n'est pas très discret... et sûrement pas très pratique à transporter<Indent/>!","",""
77,57,7,0,"Un soldat de l'Ost rayonnant est étendu sur le sol<Indent/>! Vite, il est peut-être blessé<Indent/>!","",""
78,57,7,0,"Des traces de pas... Ont-elles été laissées par un soldat de l'Ost rayonnant ou par Justice-R<Indent/>?","",""
79,57,7,0,"Une créature magique gît sur le sol. Est-ce le monstre dont parlait Justice-R<Indent/>?","",""
80,61,1,24,"Ça va, y a largement de quoi faire niveau matériaux. C'est sûrement ailleurs que le bât blesse.","",""
81,61,1,26,"La tête de gauche représente les Hoobigo, reconnus pour leur force et leur bravoure, comme l'illustre l'expression féroce sur son visage, ja. La couleur rouge symbolise quant à elle leur volonté indéfectible, celle de se battre jusqu'au bout pour conquérir une terre bénie par le soleil.","",""
82,61,1,26,"La tête de droite représente les Boonewa, dont l'in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence et la sagesse sont illustrées à travers l'expression sereine qu'elle arbore, ja. La couleur bleue symbolise quant à elle leur souhait inaltérable de protéger notre belle forêt coûte que coûte.","",""
83,61,1,26,"Cet étendard est celui que l'on déploie pour fêter la naissance d'un double-tête, ja. Ils sont tissés avec grand soin pour pouvoir résister à l'épreuve du temps, car nous les imprégnons de notre souhait de voir naître un nouvel enfant béni avant qu'ils ne se délitent.","",""
84,61,1,26,"Ce pilier t'intéresse aussi, ja ? Le motif est une repré<SoftHyphen/>sen<SoftHyphen/>ta<SoftHyphen/>tion très abstraite des animaux et végétaux qui vivent dans notre forêt. Du moins, c'est ce que l'on dit.","",""
85,61,1,26,"Oh, cette grande maison a piqué ta curiosité, on dirait ! Elle a été bâtie en vue d'accueillir notre prochain patriarche.","D'ailleurs, celui-ci ne peut être désigné comme tel que s'il a mis au monde un double-tête, ja. Ce fut pendant longtemps la condition sine qua non pour devenir notre chef... Enfin, au vu des récents événements, je suppose que cette tradition est amenée à changer.",""
86,57,7,0,"Bien vu<Indent/>! Cette personne a clairement besoin de votre aide<Indent/>!","",""
87,57,7,0,"Ces visiteurs ne semblent pas en difficulté, ils font juste la planche.","",""
88,57,7,0,"Ces visiteurs ne font que s'amuser sur la plage.","",""
