key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
41,1,7,False,42,0,0,False,0,0,0,0,0,0,0,0,0,0,"Les résultats sont annoncés une fois par semaine, le <If(NotEqual(PlayerParameter(83),0))><Switch(PlayerParameter(83))><Case(1)><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(2)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(3)><ResetTime>0501</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(4)><ResetTime>1307</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(5)></Case><Case(6)></Case><Case(7)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case></Switch><Else/><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</If> (temps réel).","","","","","","","","","",""
42,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Vous pouvez retirer votre récompense jusqu'au <If(NotEqual(PlayerParameter(83),0))><Switch(PlayerParameter(83))><Case(1)><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(2)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(3)><ResetTime>0501</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(4)><ResetTime>1307</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(5)></Case><Case(6)></Case><Case(7)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case></Switch><Else/><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> suivant à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</If> (temps réel). Attention toutefois à ne pas dépasser ce délai, sans quoi vous ne pourrez plus exiger vos gains.","","","","","","","","","",""
43,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Les résultats sont annoncés une fois par semaine, le <If(NotEqual(PlayerParameter(83),0))><Switch(PlayerParameter(83))><Case(1)><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(2)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(3)><ResetTime>0501</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(4)><ResetTime>1307</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case><Case(5)></Case><Case(6)></Case><Case(7)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</Case></Switch><Else/><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanche</Case><Case(2)>lundi</Case><Case(3)>mardi</Case><Case(4)>mercredi</Case><Case(5)>jeudi</Case><Case(6)>vendredi</Case><Case(7)>samedi</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h</If> (temps réel).","","","","","","","","","",""
44,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Un billet de Mini Cactpot coûte <Value>IntegerParameter(1)</Value> PGS.","","","","","","","","","",""
45,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Le Mini Cactpot est disponible trois fois par jour à partir de <ResetTime>01</ResetTime><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h (temps réel).","","","","","","","","","",""
46,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Bravo, vous avez remporté le <Value>IntegerParameter(1)</Value>e prix<Indent/>! Puisque vous êtes venu<If(PlayerParameter(4))>e<Else/></If> retirer vos gains rapidement, nous avons également ajouté une prime de célérité. J'espère de tout cœur que vous aurez encore plus de chance la semaine prochaine<Indent/>!","","","","","","","","","",""
47,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Toutes mes félicitations, <If(PlayerParameter(4))>Mademoiselle<Else/>Messire</If><Indent/>! Vous avez remporté le premier prix<Indent/>! Voici votre <SheetFr(Item,12,IntegerParameter(1),1,1)/> et vos points du Gold Saucer. Ah oui, comme vous êtes venu<If(PlayerParameter(4))>e<Else/></If> retirer vos gains rapidement, nous avons également ajouté un bonus de célérité.
Voilà qui devrait vous permettre de profiter de notre éta<SoftHyphen/>blis<SoftHyphen/>se<SoftHyphen/>ment comme il se doit.","","","","","","","","","",""
48,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je suis vraiment confuse, mais la période d'exigibilité des gains a expiré... Tout ce que je peux faire pour vous ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment, c'est vous débarrasser de votre billet et vous conseiller d'être un peu plus rapide la prochaine fois. Encore désolée...","","","","","","","","","",""
49,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
50,1,0,False,51,2,764,False,0,0,0,0,0,0,0,0,0,0,"Un ignoble imp a pénétré en douce dans le Gold Saucer et a pris mon apparence<Indent/>!  Il a sûrement dû en faire voir de toutes les couleurs aux autres clients<Indent/>!","","","","","","","","","",""
51,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Je compte sur toi pour m'observer soigneusement et mettre cette sale bête à découvert<Indent/>! Pour ce faire, jette cette boule puante sur son déguisement, ça lui apprendra<Indent/>! Et fais bien attention à ne pas te tromper, d'accord<Indent/>? Les autres chasseurs risqueraient de le prendre mal...","","","","","","","","","",""
52,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
53,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ouf, heureusement que tu étais là<Indent/>! Tu as réussi à renvoyer l'imp dans sa tanière, mais je ne doute pas qu'un de ses congénères tentera de nous refaire une mauvaise blague très bientôt. J'espère que tu seras dans les parages à ce moment-là<Indent/>!","","","","","","","","","",""
54,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Tu n'as pas réussi à démasquer notre imp-osteur<Indent/>? Quel dommage... Ce sera pour la prochaine fois.","","","","","","","","","",""
55,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Pouaaah, qu'est-ce que ça sent mauvais<Indent/>! Je vois qu'on ne peut pas te berner aussi facilement, toi<Indent/>! Dis, tu veux bien me laisser partir si je te donne une récompense<Indent/>? Je te promets que je ne recommencerai plus<Indent/>! ","","","","","","","","","",""
56,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Allez, à la revoyu... Euh, à jaaamais, je voulais dire<Indent/>! Hi hi hi hi<Indent/>!","","","","","","","","","",""
57,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Beeerk<Indent/>! (tousse) Mais qu'est-ce que c'est que cette horreur<Indent/>!?","","","","","","","","","",""
58,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"... Hmm, je sens comme une odeur étrange...","","","","","","","","","",""
59,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Eh, oh<Indent/>! Je suis venu ici pour m'amuser, pas pour être la cible de tes gamineries<Indent/>!","","","","","","","","","",""
60,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Encore<Indent/>!? Je commence à en avoir par-dessus la tête de ces lanceurs de boules puantes<Indent/>!","","","","","","","","","",""
61,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Non mais, on ne t'a jamais dit que c'était pas bien d'embêter les inconnus<Indent/>?","","","","","","","","","",""
62,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quelle horreur<Indent/>! Je te préviens, ce n'est pas comme ça que tu risques d'attirer mon attention<Indent/>!","","","","","","","","","",""
63,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Pouah<Indent/>! Mais qu'est-ce qui te prend<Indent/>!?","","","","","","","","","",""
64,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Tu peux aller faire ça ailleurs, s'il te plaît<Indent/>!?","","","","","","","","","",""
65,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Mal élevé<If(PlayerParameter(4))>e<Else/></If>, va<Indent/>!","","","","","","","","","",""
66,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Beurk<Indent/>! Ils laissent entrer de drôles de zouaves au Gold Saucer, quand même<Indent/>!","","","","","","","","","",""
67,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"(tousse) Qu'est-ce qui se passe ici<Indent/>? Une attraction spéciale capable de tuer les mouches en plein vol<Indent/>?","","","","","","","","","",""
68,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Mais ça empeste ici<Indent/>! On se croirait dans une étable<Indent/>! Je vais me plaindre à la direction<Indent/>!","","","","","","","","","",""
69,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Par les Douze, mon nez<Indent/>!","","","","","","","","","",""
70,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Quelle infection<Indent/>! C'est comme ça qu'on accueille les clients au Gold Saucer<Indent/>?","","","","","","","","","",""
71,1,0,False,72,2,764,False,0,0,0,0,0,0,0,0,0,0,"Je devais livrer ce vase à un client du Gold Saucer, mais je me suis fait surprendre en chemin par une bande de voleurs sans foi ni loi...","","","","","","","","","",""
72,1,0,False,80,2,0,False,0,0,0,0,0,0,0,0,0,0,"Vous m'avez l'air d'être un<If(PlayerParameter(4))>e aventurière<Else/> aventurier</If> aguerri<If(PlayerParameter(4))>e<Else/></If>, puis-je vous demander un service<Indent/>? Si vous pouviez livrer la commande sans vous faire repérer par les voleurs, vous me sauveriez vraiment la mise... Faites attention car le contenu est ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment fragile<Indent/>!","","","","","","","","","",""
73,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Vous avez réussi à effectuer la livraison<Indent/>? Je savais que je pouvais compter sur vous<Indent/>! J'espère que nous pourrons collaborer à nouveau<Indent/>!","","","","","","","","","",""
74,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Laissez-moi vous dire que ces voleurs ne font pas dans la dentelle. Si vous vous faites repérer, la marchandise ne fera pas long feu. Prenez bien garde à ne pas entrer dans leur champ de vision<Indent/>!","","","","","","","","","",""
75,1,0,False,76,2,0,False,0,0,0,0,0,0,0,0,0,0,"Les voleurs sont venus vous mettre des bâtons dans les roues, n'est-ce pas<Indent/>? Ne vous inquiétez pas, j'ai d'autres vases à disposition.","","","","","","","","","",""
76,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous retenter ce JACTA<Indent/>?","Oui","Non","","","","","","","",""
77,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Merci beaucoup, aventuri<If(PlayerParameter(4))>ère<Else/>er</If>. Il n'y a pas à dire, vous avancez à pas de loup<Indent/>!","","","","","","","","","",""
78,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Comme je suis contente de récupérer ce beau vase<Indent/>! Merci infiniment pour tous vos efforrrts, aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>!","","","","","","","","","",""
79,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"C'est bien le vase que j'ai commandé, n'est-ce pas<Indent/>? Ça n'a pas dû être une partie de plaisir de le transporter jusqu'ici. Un grand merci à vous<Indent/>!","","","","","","","","","",""
80,2,0,False,97,2,764,False,0,0,0,0,0,0,0,0,0,0,"Souhaitez-vous participer à ce JACTA<Indent/>?","Oui","Non","","","","","","","",""
81,1,0,False,82,2,0,False,0,0,0,0,0,0,0,0,0,0,"Sachez également que vous recevrez un bonus spécial si vous vous présentez à notre comptoir juste après le tirage.","","","","","","","","","",""
82,1,0,False,130,2,0,False,0,0,0,0,0,0,0,0,0,0,"Le contenu de cette prime de célérité sera dévoilé en même temps que le numéro gagnant.","","","","","","","","","",""
83,1,7,False,105,0,0,False,0,0,0,0,0,0,0,0,0,0,"Le bonus de célérité est octroyé aux par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants se présentant au comptoir du Méga Cactpot dans une limite de <Value>IntegerParameter(3)</Value> heure<If(LessThanOrEqualTo(IntegerParameter(3),1))><Else/>s</If> (temps réel) après le tirage au sort.","","","","","","","","","",""
84,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
85,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
86,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
87,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
88,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
89,1,0,False,90,2,764,False,0,0,0,0,0,0,0,0,0,0,"Maître Typhon s'apprête à soulever toute la poussière du Gold Saucer avec sa respiration foudroyante<Indent/>! Serez-vous capable de prévoir la direction de son souffle pour ne pas vous faire éjecter à l'autre bout du bâtiment<Indent/>?","","","","","","","","","",""
