key,0
84,"Se rendre au lieu de mission critique des menuisiers/couturiers/botanistes<Indent/>?"
85,"Celui des forgerons/tanneurs/botanistes"
86,"Celui des cuisiniers/pêcheurs"
87,"Celui des menuisiers/couturiers/alchimistes"
88,"Celui des forgerons/cuisiniers/mineurs"
89,"Celui des armuriers/orfèvres/mineurs"
90,"Celui des menuisiers/alchimistes/pêcheurs"
91,"Celui des orfèvres/couturiers"
92,"Celui des armuriers/tanneurs/botanistes"
93,""
94,""
95,""
96,""
97,"Se rendre au lieu de mission critique des forgerons/tanneurs/botanistes<Indent/>?"
98,"Se rendre au lieu de mission critique des cuisiniers/pêcheurs<Indent/>?"
99,"Se rendre au lieu de mission critique des menuisiers/couturiers/alchimistes<Indent/>?"
100,"Se rendre au lieu de mission critique des forgerons/cuisiniers/mineurs<Indent/>?"
101,"Se rendre au lieu de mission critique des armuriers/orfèvres/mineurs<Indent/>?"
102,"Se rendre au lieu de mission critique des menuisiers/alchimistes/pêcheurs<Indent/>?"
103,"Se rendre au lieu de mission critique des orfèvres/couturiers<Indent/>?"
104,"Se rendre au lieu de mission critique des armuriers/tanneurs/botanistes<Indent/>?"
105,""
106,""
107,""
108,""
109,"Les signes avant-coureurs d'une ondée lumineuse ont été détectés autour du Havre forestier. Vérifiez vos équipements occultants<Indent/>!"
110,"Un dispositif de maintenance urbain s'est activé et va déclencher une brise de pétales. Éloignez-vous des dispositifs sus<SoftHyphen/>cep<SoftHyphen/>ti<SoftHyphen/>bles d'être affectés<Indent/>!"
111,"Alerte rouge<Indent/>: ondée lumineuse"
112,"Alerte rouge<Indent/>: brise de pétales"
