key,0,1,2,3,4,5,6,7,8,9,10,11
131129,4103382,132,590608,0,0,1,1,0,0,False,"","Retourner à la salle d'attente<Indent/>?"
131130,4103399,128,590609,0,0,1,1,0,0,False,"","Retourner à la salle d'attente<Indent/>?"
131131,4264415,250,590632,0,0,1,1,0,0,False,"Aller à l'Antre des loups","Aller à l'Antre des loups<Indent/>?"
131132,4264426,135,590633,0,0,1,1,0,0,False,"Aller au chantier naval de Moraby","Aller au chantier naval de Moraby<Indent/>?"
131133,4165794,138,590634,0,0,1,1,0,0,False,"Aller à Port-aux-Ales","Aller à Port-aux-Ales<Indent/>?"
131134,4264587,138,590635,590636,590637,22,1,0,0,False,"Aller aux îles d'Ombra","Aller aux îles d'Ombra<Indent/>?
Coût<Indent/>: 40 gils"
131135,4165794,138,0,0,0,1,1,0,0,False,"Aller à Port-aux-Ales","Aller à Port-aux-Ales<Indent/>?"
131136,4264605,138,590638,590639,590640,23,1,0,0,False,"Aller au Nid de serpents","Aller au Nid de serpents<Indent/>?
Coût<Indent/>: 40 gils"
131137,4321669,156,0,0,0,1,1,0,0,False,"","Quitter l'atelier de Cid<Indent/>?"
131138,4102803,132,590843,0,0,1,1,0,0,False,"","Aller à Gridania<Indent/>?"
131139,4332112,137,0,0,0,1,1,0,0,False,"","Quitter le Labyrinthe de Bahamut<Indent/>?"
131140,4332121,147,0,0,0,1,1,0,390,False,"","Quitter le Labyrinthe de Bahamut<Indent/>?"
131141,4331241,247,0,0,0,1,1,389,0,False,"","Activer l'ascenseur<Indent/>?"
131142,4498658,351,0,0,0,1,1,0,0,False,"","Entrer dans le salon de l'Aube<Indent/>?"
131143,4498656,351,0,0,0,1,1,0,0,False,"","Sortir du salon de l'Aube<Indent/>?"
131144,4498659,351,0,0,0,1,1,0,0,False,"","Entrer dans le Refuge des roches<Indent/>?"
131145,4498857,156,0,0,0,1,1,0,0,False,"","Sortir du Refuge des roches<Indent/>?"
131146,4506602,156,0,0,0,1,1,0,0,False,"","Accéder aux Huit Sentinelles<Indent/>?"
131147,4506605,156,0,0,0,1,1,0,0,False,"","Quitter Les Huit Sentinelles<Indent/>?"
131148,0,0,0,0,0,1,6,0,0,False,"","Entrer dans la maison<Indent/>?"
131149,0,0,0,0,0,1,7,0,0,False,"","Sortir de la maison<Indent/>?"
131150,4549235,340,591149,0,0,1,1,0,0,False,"",""
131151,4549391,148,591150,0,0,1,1,0,0,False,"",""
131152,4618997,180,0,0,0,1,1,0,0,False,"","Sortir du laboratoire d'alchimie du 13e ordre<Indent/>?"
131153,4629135,138,0,0,0,1,1,0,0,False,"","Retourner à la Couvée de Novv<Indent/>?"
131154,4629135,138,0,0,0,1,1,0,0,False,"","Retourner à la Couvée de Novv<Indent/>?"
131155,4629135,138,0,0,0,1,1,0,0,False,"","Retourner à la Couvée de Novv<Indent/>?"
131156,4629135,138,0,0,0,1,1,0,0,False,"","Retourner à la Couvée de Novv<Indent/>?"
131157,4629135,138,0,0,0,1,1,0,0,False,"","Retourner à la Couvée de Novv<Indent/>?"
131158,4549235,340,591254,591260,0,24,1,0,0,False,"Aller à Lavandière",""
131159,1381038,133,591255,591261,0,24,1,0,0,False,"",""
131160,4664433,339,591256,591262,0,25,1,0,0,False,"Aller à Brumée",""
131161,4165749,129,591257,591263,0,25,1,0,0,False,"",""
131162,4656744,341,591258,591264,0,26,1,0,0,False,"",""
131163,4660251,131,591259,591265,0,26,1,0,0,False,"",""
131164,4678209,154,0,0,0,1,1,0,0,False,"","Sortir du sous-sol éorzéen<Indent/>?"
131165,4332121,147,0,0,0,1,1,0,0,False,"","Sortir des Méandres de Bahamut<Indent/>?"
131166,5036036,395,591750,0,0,1,1,0,0,False,"","Entrer dans la salle de réception<Indent/>?"
131167,5036025,155,0,0,0,1,1,0,0,False,"","Sortir de la salle de réception<Indent/>?"
131168,5038695,152,0,0,0,1,1,0,0,False,"","Sortir de la chapelle d'ivoire<Indent/>?"
131169,5049372,137,590097,0,0,1,1,0,0,False,"Aller à bord du navire au large","Aller à bord du navire au large<Indent/>?"
131170,4165755,137,590098,0,0,1,1,0,0,False,"Retourner à Costa del Sol","Retourner à Costa del Sol<Indent/>?"
131171,5341046,129,0,0,0,1,1,0,0,False,"","Sortir de la guilde des surineurs<Indent/>?"
131172,5341051,129,591865,0,0,27,1,0,0,False,"Entrer dans la guilde des surineurs","Entrer dans la guilde des surineurs<Indent/>?"
131173,5341521,137,0,0,0,1,1,0,0,False,"","Sortir de l'entrepôt<Indent/>?"
131174,5341524,137,591889,591888,0,28,1,0,0,False,"Entrer dans l'entrepôt","Entrer dans l'entrepôt<Indent/>?"
131175,5404445,147,0,0,0,1,1,0,0,False,"","Sortir du sous-sol éorzéen<Indent/>?"
131176,5038252,392,0,0,0,1,8,0,0,False,"","Entrer dans la chapelle d'ivoire<Indent/>?"
131177,5448900,388,591975,0,0,1,1,0,0,False,"","Aller au square des chocobos<Indent/>?"
131178,5448873,144,591981,0,0,1,1,0,0,False,"","Retourner au hall d'accueil<Indent/>?"
131179,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<Indent/>?
Coût<Indent/>: gratuit"
131180,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<Indent/>?
Coût<Indent/>: gratuit"
131181,5649379,144,0,591990,0,29,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<Indent/>?
Coût<Indent/>: gratuit"
131182,4103399,128,0,0,592264,30,1,0,0,False,"Aller à Limsa Lominsa","Embarquer pour Limsa Lominsa<Indent/>?
Coût<Indent/>: 120 gils"
131183,4103339,130,0,0,0,1,1,0,0,False,"Aller à Ul'dah","Embarquer pour Ul'dah<Indent/>?
Coût<Indent/>: gratuit"
131184,4103382,132,0,0,592264,30,1,0,0,False,"Aller à Gridania","Embarquer pour Gridania<Indent/>?
Coût<Indent/>: 120 gils"
131185,5827477,418,592249,0,0,1,1,0,0,False,"","Aller à l'Arc des Valeureux<Indent/>?"
131186,5835896,155,592250,0,0,1,1,0,0,False,"","Aller aux Portes du Jugement<Indent/>?"
131187,5822019,439,592251,0,0,1,1,0,0,False,"Aller à la carrière de Lesteplume","Aller à la carrière de Lesteplume<Indent/>?"
131188,5835987,401,0,0,0,1,1,0,0,False,"Aller au camp de Cime-des-nuages","Embarquer pour le camp de Cime-des-nuages<Indent/>?
Coût<Indent/>: gratuit"
131189,5836049,401,592253,0,0,1,1,0,0,False,"","Aller à La Fenêtre bleue<Indent/>?"
131190,5836085,402,592254,0,0,1,1,0,0,False,"Aller à Azys Lla","Aller à Azys Lla<Indent/>?"
131191,5821242,427,592255,0,0,1,1,0,0,False,"","Entrer dans le scolasticat Saint-Endalim<Indent/>?"
131192,5822004,433,592256,0,0,1,1,0,0,False,"","Entrer dans le manoir des Fortemps<Indent/>?"
131193,5827748,419,0,0,0,1,1,0,0,False,"","Sortir du scolasticat Saint-Endalim<Indent/>?"
131194,5827491,418,0,0,0,1,1,0,0,False,"","Sortir du siège du capitaine général<Indent/>?"
131195,5827750,419,0,0,0,1,1,0,0,False,"","Sortir du manoir des Fortemps<Indent/>?"
131196,5827495,418,0,0,0,1,1,0,0,False,"","Quitter la carrière de Lesteplume<Indent/>?"
131197,5835975,419,592257,0,0,1,1,0,0,False,"","Aller à Ishgard<Indent/>?
Coût<Indent/>: gratuit"
131198,5835975,419,0,0,0,1,1,0,0,False,"","Aller à Ishgard<Indent/>?"
131199,5836077,400,592259,0,0,1,1,0,0,False,"","Aller à L'Écume des cieux de Dravania<Indent/>?"
131200,5836076,398,0,0,0,1,1,0,0,False,"","Aller dans l'Avant-pays dravanien<Indent/>?"
131201,5851087,463,0,0,0,1,1,0,0,False,"","Entrer dans la caverne de Matoya<Indent/>?"
131202,5822097,399,0,0,0,1,1,0,0,False,"","Sortir de la caverne de Matoya<Indent/>?"
131203,5835975,419,0,0,0,1,1,0,0,False,"","Aller à Ishgard<Indent/>?"
131204,5878288,429,0,0,0,5,9,0,0,False,"",""
131205,5878405,418,0,0,0,1,1,0,0,False,"","Voulez-vous sortir<Indent/>?"
131206,5857271,398,0,0,0,1,1,0,0,False,"","Voulez-vous sortir de la salle des offrandes<Indent/>?"
131207,5890154,402,0,0,0,1,1,0,0,False,"","Aller au quadrant alpha<Indent/>?"
131208,5890159,402,0,0,0,1,1,0,0,False,"","Aller au quadrant bêta<Indent/>?"
131209,5890166,402,0,0,0,1,1,0,0,False,"","Aller au quadrant bêta<Indent/>?"
131210,5890180,402,0,0,0,1,1,0,0,False,"","Aller au quadrant gamma<Indent/>?"
131211,5890183,402,0,0,0,1,1,0,0,False,"","Aller au quadrant gamma<Indent/>?"
131212,5890184,402,0,0,0,1,1,0,0,False,"","Aller au quadrant delta<Indent/>?"
131213,5867863,402,0,0,0,1,1,0,0,False,"","Quitter le cœur d'Azys Lla<Indent/>?"
131214,5959290,399,0,0,0,1,1,0,0,False,"","Quitter l'Articulation<Indent/>?"
131215,5959290,399,0,0,0,1,1,0,0,False,"","Quitter Le Nœud gordien<Indent/>?"
131216,6034535,504,592868,0,0,31,1,0,0,False,"Parler","Entrer dans la salle des développeurs<Indent/>?"
131217,6034570,130,0,0,0,1,1,0,0,False,"Sortir","Sortir de la salle des développeurs<Indent/>?"
131218,6045307,399,0,0,0,1,1,0,0,False,"","Prendre un raccourci vers l'Arrière-pays dravanien<Indent/>?"
131219,6215554,132,0,0,0,1,1,0,0,False,"","Sortir de la caserne <If(GreaterThan(PlayerParameter(52),0))>du Maelstrom<Else/></If><If(GreaterThan(PlayerParameter(53),0))>de l'ordre des Deux Vipères<Else/></If><If(GreaterThan(PlayerParameter(54),0))>des Immortels<Else/></If><Indent/>?"
131220,6235159,399,0,593136,0,32,1,0,0,False,"","Se téléporter auprès du guide-accompagnateur<Indent/>?"
131221,6236358,399,0,0,0,1,1,0,0,False,"","Quitter l'Articulation<Indent/>?"
131222,6236358,399,0,0,0,1,1,0,0,False,"","Quitter Le Nœud midin<Indent/>?"
131223,6256320,567,0,0,0,1,1,0,0,False,"","Aller au Paddock<Indent/>?"
131224,6256553,401,0,0,0,1,1,0,0,False,"","Retourner à Ventfroid<Indent/>?"
131225,6256675,568,0,0,0,1,1,0,0,False,"","Entrer dans la cabine de Leofard<Indent/>?"
131226,6256329,567,0,0,0,1,1,0,0,False,"","Sortir de la cabine de Leofard<Indent/>?"
131227,6256327,567,0,0,0,1,1,0,0,False,"","Accéder à l'île du Paddock<Indent/>?"
131228,6256326,567,0,0,0,1,1,0,0,False,"","Accéder à l'embarcadère<Indent/>?"
131229,5835975,419,0,0,590453,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<Indent/>?
Coût<Indent/>: 150 gils"
131230,5835975,419,0,0,590454,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<Indent/>?
Coût<Indent/>: 150 gils"
131231,5835975,419,0,0,590455,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<Indent/>?
Coût<Indent/>: 150 gils"
131232,4103339,130,0,0,592480,33,1,0,0,False,"Aller à Ul'dah","Embarquer pour Ul'dah<Indent/>?
Coût<Indent/>: 150 gils"
131233,4103382,132,0,0,592480,33,1,0,0,False,"Aller à Gridania","Embarquer pour Gridania<Indent/>?
Coût<Indent/>: 150 gils"
131234,4103399,128,0,0,592480,33,1,0,0,False,"Aller à Limsa Lominsa","Embarquer pour Limsa Lominsa<Indent/>?
Coût<Indent/>: 150 gils"
131235,5827477,418,0,0,0,1,1,0,0,False,"","Aller à Ishgard<Indent/>?"
131236,6385473,153,0,0,0,1,1,0,0,False,"","Sortir du Palais des morts<Indent/>?"
131237,5835975,419,0,0,592480,33,1,0,0,False,"Aller à Ishgard","Embarquer pour Ishgard<Indent/>?
Coût<Indent/>: 150 gils"
131238,5649379,144,0,0,592264,34,1,0,0,False,"Aller au Gold Saucer","Embarquer pour le Gold Saucer<Indent/>?
Coût<Indent/>: gratuit"
131239,6485807,399,0,0,0,1,1,0,0,False,"","Quitter L'Encéphale<Indent/>?"
131240,6483471,611,593427,593426,0,35,1,0,0,False,"Parler","Se rendre à la clinique pédiatrique<Indent/>?"
131241,6483427,131,0,0,0,1,1,0,0,False,"","Quitter la clinique pédiatrique<Indent/>?"
131242,6485807,399,0,0,0,1,1,0,0,False,"","Quitter la chambre du générateur principal<Indent/>?"
131243,6515006,128,0,0,0,1,1,0,0,False,"","Sortir de la caserne <If(GreaterThan(PlayerParameter(52),0))>du Maelstrom<Else/></If><If(GreaterThan(PlayerParameter(53),0))>de l'ordre des Deux Vipères<Else/></If><If(GreaterThan(PlayerParameter(54),0))>des Immortels<Else/></If><Indent/>?"
131244,6515008,130,0,0,0,1,1,0,0,False,"","Sortir de la caserne <If(GreaterThan(PlayerParameter(52),0))>du Maelstrom<Else/></If><If(GreaterThan(PlayerParameter(53),0))>de l'ordre des Deux Vipères<Else/></If><If(GreaterThan(PlayerParameter(54),0))>des Immortels<Else/></If><Indent/>?"
131245,6654103,629,0,0,0,5,10,0,0,False,"",""
131246,6654162,628,0,0,0,1,1,0,0,False,"","Voulez-vous sortir<Indent/>?"
131247,6728838,156,0,0,0,1,1,0,0,False,"","Sortir de la salle de contrôle d'Oméga<Indent/>?"
131248,6663537,641,593638,0,0,1,1,0,0,False,"",""
131249,6654210,628,593640,593639,0,36,1,0,0,False,"",""
131250,6873899,152,593642,0,0,1,1,0,0,False,"","Aller à la tour d'Amarissaix<Indent/>?"
131251,6873933,612,593643,0,0,1,1,0,0,False,"","Aller à Castrum Oriens<Indent/>?"
131252,6873901,129,0,0,593644,37,1,0,0,False,"","Embarquer pour Limsa Lominsa<Indent/>?
Coût<Indent/>: 300 gils"
131253,6874066,628,0,0,593645,37,1,0,0,False,"","Embarquer pour Kugane<Indent/>?
Coût<Indent/>: 300 gils"
131254,6873937,612,593646,0,0,1,1,0,0,False,"","Aller du côté de Virdjala<Indent/>?"
131255,6873936,612,593647,0,0,1,1,0,0,False,"","Aller du côté des chutes de la Pique<Indent/>?"
131256,6873958,621,593648,0,0,1,1,0,0,False,"","Entrer dans le Faubourg mhigois<Indent/>?"
131257,6873957,621,593649,0,0,1,1,0,0,False,"","Entrer dans les canaux souterrains<Indent/>?"
131258,6873954,621,593650,0,0,1,1,0,0,False,"","Entrer dans le Faubourg mhigois<Indent/>?"
131259,6873952,621,593651,0,0,1,1,0,0,False,"","Sortir du Faubourg mhigois<Indent/>?"
131260,6874048,628,0,0,0,1,1,0,0,False,"","Sortir de la salle d'accueil du Bazar de Rubis<Indent/>?"
131261,6874031,639,593652,0,0,1,1,0,0,False,"Entrer dans la salle d'accueil du Bazar de Rubis","Entrer dans la salle d'accueil du Bazar de Rubis<Indent/>?"
131262,6874050,628,0,0,0,1,1,0,0,False,"","Aller à l'aérodrome de Kugane<Indent/>?"
131263,6874054,628,0,0,0,1,1,0,0,False,"","Quitter l'aérodrome de Kugane<Indent/>?"
131264,6874512,681,593655,0,0,1,1,0,0,False,"Entrer dans le Cercle des Intrépides","Entrer dans le Cercle des Intrépides<Indent/>?"
131265,6874127,614,593656,0,0,1,1,0,0,False,"","Entrer dans le Cercle des Intrépides<Indent/>?"
131266,6874125,614,593657,0,0,1,1,0,0,False,"","Sortir du Cercle des Intrépides<Indent/>?"
131267,6877425,682,593661,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<Indent/>?"
131268,6877422,614,593660,0,0,1,1,0,0,False,"","Aller au Bassin rutilant<Indent/>?"
131269,6874086,622,593658,0,0,1,1,0,0,False,"","Descendre à la base du Trône de l'Aube<Indent/>?"
131270,6874087,622,593659,593665,0,38,1,0,0,False,"","Monter au sommet du Trône de l'Aube<Indent/>?"
131271,6889710,620,593662,0,0,1,1,0,0,False,"","Entrer dans Specula Imperatoris<Indent/>?"
131272,6889712,620,593663,0,0,1,1,0,0,False,"","Sortir de Specula Imperatoris<Indent/>?"
131273,6890265,612,0,0,0,1,1,0,0,False,"","Sortir du grand autel de Djanan Qhat<Indent/>?"
131274,6873901,129,0,0,0,1,1,0,0,False,"","Aller à Limsa Lominsa<Indent/>?"
131275,6938717,612,0,593703,0,39,1,0,0,False,"","Aller auprès du gaillard couvert de cicatrices<Indent/>?"
131276,6988578,621,0,0,0,1,1,0,0,False,"","Quitter la Ménagerie royale<Indent/>?"
131277,6889710,620,0,0,0,1,1,0,0,False,"","Aller de l'autre côté de la porte<Indent/>?"
131278,6889712,620,0,0,0,1,1,0,0,False,"","Aller de l'autre côté de la porte<Indent/>?"
131279,6999027,612,0,0,0,1,1,0,0,False,"","Quitter la fissure interdimensionnelle<Indent/>?"
131280,7073364,140,0,0,0,1,1,0,0,False,"","Sortir de la geôle de Mordion<Indent/>?"
131281,7078657,735,594538,0,0,1,1,0,0,False,"","Aller dans la salle de répétition du Prima Vista<Indent/>?"
131282,7082407,628,0,0,0,1,1,0,0,False,"","Aller à Kugane<Indent/>?"
131283,7080658,736,0,0,0,1,1,0,0,False,"","Aller sur le pont du Prima Vista<Indent/>?"
131284,7080809,735,0,0,0,1,1,0,0,False,"","Aller dans la salle de répétition du Prima Vista<Indent/>?"
131285,7083135,621,0,0,0,1,1,0,0,False,"","Sortir du palais royal d'Ala Mhigo<Indent/>?"
131286,7102724,621,0,0,0,1,1,0,0,False,"","Sortir du laboratoire impérial d'étude sur les Résonnants<Indent/>?"
131287,7151251,740,594578,0,0,1,1,0,0,False,"","Accéder à la Ménagerie royale<Indent/>?"
131288,7103377,621,0,0,0,1,1,0,0,False,"","Quitter la Ménagerie royale<Indent/>?"
131289,7083135,621,594628,0,0,1,1,0,0,False,"","Sortir du palais royal d'Ala Mhigo<Indent/>?"
131290,7156750,613,594638,0,594639,40,1,0,0,False,"","Aller à Sakazuki<Indent/>?
Coût<Indent/>: 30 gils"
131291,7156756,613,594640,0,594641,40,1,0,0,False,"","Aller à Onokoro<Indent/>?
Coût<Indent/>: 30 gils"
131292,7164043,739,593661,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<Indent/>?"
131293,7182462,759,594559,0,0,1,1,0,0,False,"","Entrer dans le quartier enclavé de Doma<Indent/>?"
131294,7226681,759,0,0,0,1,1,0,0,False,"","Sortir du Kienkan<Indent/>?"
131295,7239198,764,594756,0,0,1,1,0,0,False,"Aller au sanctuaire Reisen","Aller au sanctuaire Reisen<Indent/>?"
131296,7343563,614,0,0,0,1,1,0,0,False,"","Retourner à Yanxia<Indent/>?"
131297,7239363,613,594754,0,0,1,1,0,0,False,"","Sortir du sanctuaire Reisen<Indent/>?"
131298,7420749,613,0,0,0,1,1,0,0,False,"","Quitter le Pilier des Cieux<Indent/>?"
131299,6873937,612,594718,0,0,1,1,0,0,False,"","Aller du côté de Virdjala<Indent/>?"
131300,7080658,736,594829,0,0,1,1,0,0,False,"","Retourner sur le pont du Prima Vista<Indent/>?"
131301,7447849,622,594861,0,0,1,1,0,0,False,"","Quitter Dhoro Iloh<Indent/>?"
131302,7448849,622,594860,0,0,1,1,0,0,False,"","Aller à Dhoro Iloh<Indent/>?"
131303,7672498,809,594983,0,0,1,1,0,0,False,"","Aller au manoir abandonné<Indent/>?"
131304,9383310,133,0,0,0,1,1,0,0,False,"","Sortir du manoir abandonné<Indent/>?"
131305,7743671,621,0,0,0,1,1,0,0,False,"","Retourner dans la région des Lacs<Indent/>?"
131306,7743671,621,0,0,0,1,1,0,0,False,"","Retourner dans la région des Lacs<Indent/>?"
131307,7761499,132,0,0,0,1,1,0,0,False,"","Sortir de Hurlœil<Indent/>?"
131308,7078657,735,596781,0,0,1,1,0,0,False,"","Attendre dans la salle de répétition du Prima Vista<Indent/>?"
131309,7830042,828,0,0,0,1,1,0,0,False,"","Aller dans la salle de répétition du Prima Vista<Indent/>?"
131310,7848800,827,0,0,0,1,1,0,0,False,"","Retourner à la source de la Val<Indent/>?"
131311,7878066,819,0,0,0,1,1,0,0,False,"","Sortir de L'Observatoire<Indent/>?"
131312,7878085,819,0,0,0,1,1,0,0,False,"","Sortir de votre chambre<Indent/>?"
131313,7878501,820,596477,0,0,1,1,0,0,False,"","Aller à La Voûte<Indent/>?"
131314,7878500,820,596478,0,0,1,1,0,0,False,"Aller aux Racines","Aller aux Racines<Indent/>?"
131315,7878732,844,596475,596176,0,43,1,0,0,False,"","Entrer dans L'Observatoire<Indent/>?"
131316,7877999,843,0,0,0,41,11,0,0,False,"Discuter",""
131317,7933894,878,0,0,0,1,1,0,0,False,"","Aller dans Le Grand Vide<Indent/>?"
