key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
8,"Zufallsinhalt: Höchststufe","Höchststufe","","Aus den freigeschalteten Dungeons für Leichte Trupps für Stufe 100 wird einer zufällig ausgewählt. Bei erfolgreichem Abschluss winkt eine Sondervergütung.

※ Die Höhe der Routine- und Gil-Sondervergütung richtet sich nach der Klassen- bzw. Jobstufe und entschädigt für die Differenz, die man für einen der Stufe angemessenen Inhalt erhalten hätte.
※ Die Sondervergütung für Zufallsinhalte kann einmal pro Tag erhalten werden. Dieser Status wird täglich um <ResetTime>01</ResetTime><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>:00 Uhr zurückgesetzt.
※ Der Bonus für gefragte Rollen ist immer erhältlich und bezieht sich auf die Rolle, die zum Zeitpunkt der Registrierung gefragt ist.
※ Bei Teilnahme als bestehende Gruppe wird kein Bonus für gefragte Rollen gewährt.","Dungeons (St. 100) für Leichte Trupps",5,0,False,True,2,False,100,100,705,False,0,112123,7,0,100,15,0,0,0,2,142,2,0,0,7,True,1,0,90,0,True,True,True,False,False,2,0,False,0,False,True,True,0,0
9,"Zufallsinhalt: Mentor","Mentor","","Aus den freigeschalteten Mentoren-Inhalten wird zufällig einer für Kampf-Mentoren ausgewählt. Bei erfolgreichem Abschluss winkt eine Sondervergütung.

※ Die Höhe der Routine- und Gil-Sondervergütung richtet sich nach der Klassen- bzw. Jobstufe und entschädigt für die Differenz, die man für einen der Stufe angemessenen Inhalt erhalten hätte.
※ Die Sondervergütung für Zufallsinhalte kann einmal pro Tag erhalten werden. Dieser Status wird täglich um <ResetTime>01</ResetTime><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>:00 Uhr zurückgesetzt.
※ Der Bonus für gefragte Rollen ist immer erhältlich und bezieht sich auf die Rolle, die zum Zeitpunkt der Registrierung gefragt ist.
※ In manchen Inhalten können Phönixfedern nicht verwendet werden.","Mentoren-Inhalte",5,0,False,True,2,False,100,100,745,False,0,112144,8,0,30,10,0,0,0,10,142,1,0,0,8,True,1,0,30,120,True,True,True,False,False,2,0,False,0,False,True,True,0,0
10,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
11,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
12,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
13,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
14,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
15,"Zufallsinhalt: Allianz-Raid","Allianz-Raid","","Unter allen Allianz-Raids für 24 Spieler, an denen du schon teilnehmen kannst, wird einer zufällig ausgewählt. Bei erfolgreichem Abschluss winkt eine Sondervergütung.

※ Die Höhe der Routine- und Gil-Sondervergütung richtet sich nach der Klassen- bzw. Jobstufe und entschädigt für die Differenz, die man für einen der Stufe angemessenen Inhalt erhalten hätte.
※ Die Sondervergütung für Zufallsinhalte kann einmal pro Tag erhalten werden. Dieser Status wird täglich um <ResetTime>01</ResetTime><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>:00 Uhr zurückgesetzt.
※ Der Bonus für gefragte Rollen ist immer erhältlich und bezieht sich auf die Rolle, die zum Zeitpunkt der Registrierung gefragt ist.","Allianz-Raids",0,0,False,True,1,False,50,50,70,True,0,112259,9,120,120,50,0,0,0,8,142,5,0,0,9,True,1,0,120,0,True,False,True,False,False,2,0,False,0,False,True,True,0,0
16,"","","","","",0,0,False,False,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,False,0,0,False,0,False,False,False,0,0
17,"Zufallsinhalt: Normaler Raid","Normaler Raid","","Unter allen Raids für 8 Spieler, an denen du schon teilnehmen kannst, wird einer zufällig ausgewählt. Bei erfolgreichem Abschluss winkt eine Sondervergütung.

※ Die Höhe der Routine- und Gil-Sondervergütung richtet sich nach der Klassen- bzw. Jobstufe und entschädigt für die Differenz, die man für einen der Stufe angemessenen Inhalt erhalten hätte.
※ Die Sondervergütung für Zufallsinhalte kann einmal pro Tag erhalten werden. Dieser Status wird täglich um <ResetTime>01</ResetTime><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>:00 Uhr zurückgesetzt.
※ Der Bonus für gefragte Rollen ist immer erhältlich und bezieht sich auf die Rolle, die zum Zeitpunkt der Registrierung gefragt ist.
※ Bei Teilnahme als bestehende Gruppe wird kein Bonus für gefragte Rollen gewährt.","Normale Raids",1,0,False,True,1,False,60,60,170,False,0,112294,10,80,60,20,0,0,0,9,142,3,0,0,10,True,1,0,90,0,True,False,True,False,False,2,0,False,0,False,True,True,0,0
18,"Chocobo-Rennen: Sagolii-Straße","Sagolii-Straße","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Die Rennklasse wird anhand der Chocobo-Wertung bestimmt.
※ Bei einer Teilnahme als Gruppe wird die Rennklasse anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.","",0,0,True,True,4,False,1,0,0,False,0,112086,0,0,0,0,0,0,0,32,109,23,3,8,-1,True,19,26,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
19,"Chocobo-Rennen: Sonnenküste","Sonnenküste","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Die Rennklasse wird anhand der Chocobo-Wertung bestimmt.
※ Bei einer Teilnahme als Gruppe wird die Rennklasse anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.","",0,0,True,True,4,False,1,0,0,False,0,112084,0,0,0,0,0,0,0,33,109,23,3,8,-1,True,19,26,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
20,"Chocobo-Rennen: Pfad der Seelenruhe","Pfad der Seelenruhe","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Die Rennklasse wird anhand der Chocobo-Wertung bestimmt.
※ Bei einer Teilnahme als Gruppe wird die Rennklasse anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.","",0,0,True,True,4,False,1,0,0,False,0,112085,0,0,0,0,0,0,0,34,109,23,3,8,-1,True,19,26,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
21,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Die Rennklasse wird anhand der Chocobo-Wertung bestimmt.
※ Bei einer Teilnahme als Gruppe wird die Rennklasse anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.","",0,0,True,True,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,31,109,23,3,8,-1,True,19,26,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
22,"Chocobo-Rennen: Sagolii-Straße (keine Belohnung)","Sagolii-Straße (keine Belohnung)","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Es können nur Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder am Rennen teilnehmen.
※ Die Rennklasse wird anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.
※ Es werden keine Routine und Vergütungen vergeben.","",0,0,True,True,4,False,1,0,0,False,0,112086,0,0,0,0,0,0,0,36,109,23,3,8,-1,True,19,27,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
23,"Chocobo-Rennen: Sonnenküste (keine Belohnung)","Sonnenküste (keine Belohnung)","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Es können nur Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder am Rennen teilnehmen.
※ Die Rennklasse wird anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.
※ Es werden keine Routine und Vergütungen vergeben.","",0,0,True,True,4,False,1,0,0,False,0,112084,0,0,0,0,0,0,0,37,109,23,3,8,-1,True,19,27,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
24,"Chocobo-Rennen: Pfad der Seelenruhe (keine Belohnung)","Pfad der Seelenruhe (keine Belohnung)","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Es können nur Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder am Rennen teilnehmen.
※ Die Rennklasse wird anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.
※ Es werden keine Routine und Vergütungen vergeben.","",0,0,True,True,4,False,1,0,0,False,0,112085,0,0,0,0,0,0,0,38,109,23,3,8,-1,True,19,27,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
25,"Chocobo-Rennen: Zufallsstrecke (keine Belohnung)","Zufallsstrecke (keine Belohnung)","","Hingebungsvolle Männer und Frauen samt ihrer treuen gefiederten Freunde, im vollen Galopp auf die Ziellinie zudonnernd, um sich Ruhm und Ehre zu sichern - das, o Freunde, sind Chocobo-Rennen!

※ Es können nur Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder am Rennen teilnehmen.
※ Die Rennklasse wird anhand der niedrigsten Chocobo-Wertung bestimmt.
※ Parameterwerte von Chocobos mit höheren Wertungen werden an die aktuelle Rennklasse angepasst.
※ Die Teilnehmer können während des Rennens über den Gruppen-Chat miteinander kommunizieren.
※ Es werden keine Routine und Vergütungen vergeben.","",0,0,True,True,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,35,109,23,3,8,-1,True,19,27,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
26,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","","",0,0,True,False,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,34,109,23,3,8,-1,False,19,0,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
27,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","","",0,0,True,False,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,35,109,23,3,8,-1,False,19,0,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
28,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","","",0,0,True,False,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,36,109,23,3,8,-1,False,19,0,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
29,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","","",0,0,True,False,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,37,109,23,3,8,-1,False,19,0,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
30,"Chocobo-Rennen: Zufallsstrecke","Zufallsstrecke","","","",0,0,True,False,4,False,1,0,0,False,0,112295,0,0,0,0,0,0,0,38,109,23,3,8,-1,False,19,0,10,0,True,True,False,False,False,0,0,False,0,False,True,True,0,0
