key,0,1,2
30,86920,"Schließe eine instinktive Kombo ab","Befiehl deinem Cu Sith <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dressur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und führe dann <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>innerhalb von 7 Sekunden<UIGlow>01</UIGlow><UIForeground>01</UIForeground> selbst das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hieblawine<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus. Auf diese Weise wird eine instinktive Kombo der Affinität <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gebildet, die dem Gegner zusätzlichen Schaden erteilt."
31,86920,"Hand in Pfote","Kurzum: Wenn die nötigen TP vorhanden sind, können Bestienbändiger und Bestie Angriffskombos ausführen, die dem Gegner zusätzlichen Schaden erteilen. Wer dabei den Anfang macht, ist egal. Wichtig ist nur, dass die beiden Angriffe <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>innerhalb von 7 Sekunden<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgeführt werden."
32,86920,"Die Holzpuppe lässt mich nicht mehr aus den Augen ...","Wenn du eine Holzpuppe angreifst, erregt das ihre Feindseligkeit. Um diese zurückzusetzen, musst du die Holzpuppe anvisieren und dann im Untermenü ihrer Zielinfo „Feindseligkeit zurücksetzen“ wählen."
33,86919,"Sammle 100 TP","Versuche, zusammen mit deinem Cu Sith eine intendierte Kombo abzuschließen.

Wie schon bei der instinktiven Kombo benötigen Bestienbändiger und Bestie dafür jeweils 100 TP. Bilde Kombos mit Bestienbändiger-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und lass deinen Cu Sith seine Auto-Attacke ausführen."
34,86921,"Schließe eine intendierte Kombo ab","Sobald du genügend TP gesammelt hast, musst du deinem Cu Sith <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dressur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> befehlen und dann <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>innerhalb von 7 Sekunden<UIGlow>01</UIGlow><UIForeground>01</UIForeground> selbst das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mistralaxt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausführen. Auf diese Weise wird die intendierte Kombo <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gebildet."
35,86924,"Instinktive Affinitäten","Es gibt vier instinktive Affinitäten: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sanft<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dämonisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Alle Fertigkeiten von Bestienbändigern und Bestien gehören einer dieser Affinitäten an, und ihr Zusammenspiel ist der Schlüssel zu mächtigen Angriffen. Welche Affinität eine Fertigkeit hat, steht in ihrem Hilfstext und ist außerdem an ihrem Symbol erkennbar.

Werden Fertigkeiten dieser Affinitäten aneinandergereiht, entstehen die besagten <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>intendierten Kombos<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, die wiederum in zwei verschiedenen Formen vorliegen: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
36,86922,"Mondpirsch","Die intendierte Kombo <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ergibt sich aus einer Kombination der folgenden Affinitäten:
　・<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground> → <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stet<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　・<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dämonisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> → <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sanft<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dressur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> deines Cu Sith hat die Affinität <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und löst deshalb in Verbindung mit <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mistralaxt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eine <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus."
37,86923,"Sonnenhatz","Die intendierte Kombo <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ergibt sich aus einer Kombination der folgenden Affinitäten:
　・<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sanft<UIGlow>01</UIGlow><UIForeground>01</UIForeground> → <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　・<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> → <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dämonisch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Solange instinktive Affinitäten in der richtigen Folge aneinandergereiht werden, ist es egal, ob Bestienbändiger oder Bestie den Anfang machen. Das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dressur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> deines Cu Sith hat die Affinität <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Wild<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und löst deshalb im Anschluss an das Bestienbändiger-Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hiebsturm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eine <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus."
38,86925,"Sammle rationalen Instinkt","Versuche, mit deinem Cu Sith eine umfassende Kombo abzuschließen.

Wenn du beim Ausführen des Kommandos <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Anspornen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> über drei Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rationaler Instinkt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> verfügst, erhältst du auf einen Schlag 250 TP. Diese brauchst du später, also bilde mit deinem Cu Sith erst einmal instinktive oder intendierte Kombos, um die nötigen Stapel vorzubereiten. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Um rationalen Instinkt zu erhalten, musst du nach deinem Cu Sith angreifen.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
39,86921,"Schließe eine intendierte Kombo ab (Mondpirsch)","Um eine umfassende Kombo zu bilden, musst du in kurzer Folge zweimal eine intendierte Kombo ausführen.

Befiehl deinem Cu Sith das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dressur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und führe sofort im Anschluss <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mistralaxt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus, um eine <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> auszulösen.

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ab diesem Zeitpunkt hast du nur 7 Sekunden zum Abschluss der umfassenden Kombo.<UIGlow>01</UIGlow><UIForeground>01</UIForeground> Beeile dich!"
40,86926,"Verschaffe dir mit Anspornen 250 TP","Führe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Anspornen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus, um deine drei Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rationaler Instinkt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> in 250 TP zu verwandeln. In diesem Stadium erhalten deine vier instinktiven Fertigkeiten entweder die Affinität <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
41,86927,"Schließe die umfassende Kombo ab (Universalität)","Da du <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiviert hast, musst du im nächsten Schritt entweder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Brachiale Wut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Aufstieg und Fall<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausführen, da beide Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten der Kategorie <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> angehören. Dabei ist Tempo gefragt, denn dir bleiben <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>nur 7 Sekunden für den Abschluss der umfassenden Kombo.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Kurzum: Eine Kombination der Affinitäten <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (oder umgekehrt) bildet die umfassende Kombo <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Universalität<UIGlow>01</UIGlow><UIForeground>01</UIForeground>!"
42,86927,"Zusammengefasst ...","1. Sammle drei Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rationaler Instinkt<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
2. Erzeuge mit einer intendierten Kombo die Affinität <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
3. Führe <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Anspornen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus, um 250 TP zu erhalten und deine Bestienbändiger-Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten zu wechseln.
4. Führe von diesen Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten eine aus, deren Affinität der aus Schritt 2 entgegensetzt ist.

Behalte dabei den Synergiekompass im Auge!"
43,86927,"Der Gipfel aller Bändigerkünste","Umfassende Kombos gelten als Gipfel der Kooperation von Bestienbändiger und Bestie, da sie das Potenzial von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sonnenhatz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mondpirsch<UIGlow>01</UIGlow><UIForeground>01</UIForeground> voll ausschöpfen.

Sie lösen <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Universalität<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aus, die mächtigste Waffe im Arsenal eines Bestienbändigers. Setze sie gegen besonders starke Gegner ein."
