key,0
38,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Prospektion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird beim Klassenwechsel zu Minenarbeiter automatisch aktiviert."
39,"Monster bis zur Stufe 30 können dich nicht aufspüren."
40,"Monster bis zur Stufe 40 können dich nicht aufspüren."
41,"Monster bis zur Stufe 50 können dich nicht aufspüren."
42,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du einen Bonus auf die Sammelrate erhältst, wenn die Bedingungen erfüllt sind."
43,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du zusätzliche Sammelversuche erhältst, wenn die Bedingungen erfüllt sind."
44,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du eine höhere Chance auf den Stückzahl-Bonus erhältst, wenn die Bedingungen erfüllt sind."
45,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du beim Sammeln mehr Gegenstände erhältst, wenn die Bedingungen erfüllt sind."
46,"Die Wirkung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gunst der Zwölf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf Kristalle erweitert."
47,"Die Wirkung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gunst der Zwölf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf Polykristalle erweitert."
48,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du einen Bonus auf die Sammelrate erhältst, wenn die Bedingungen erfüllt sind."
49,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du zusätzliche Sammelversuche erhältst, wenn die Bedingungen erfüllt sind."
50,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du eine höhere Chance auf den Stückzahl-Bonus erhältst, wenn die Bedingungen erfüllt sind."
51,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du beim Sammeln mehr Gegenstände erhältst, wenn die Bedingungen erfüllt sind."
52,"Die Wirkung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gunst der Zwölf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf Kristalle erweitert."
53,"Die Wirkung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Gunst der Zwölf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf Polykristalle erweitert."
54,"Das Fischen wird auch im Wüstensand möglich."
55,"Das Fischen wird auch hoch in den Wolken möglich."
56,"Monster bis zur Stufe 30 können dich nicht aufspüren."
57,"Monster bis zur Stufe 40 können dich nicht aufspüren."
58,"Monster bis zur Stufe 50 können dich nicht aufspüren."
59,"Fischgründe bis zur eigenen Stufe können gefunden und befischt werden."
60,"Fischgründe bis zu Stufe 35 können gefunden und befischt werden."
61,"Fischgründe bis zu Stufe 50 können gefunden und befischt werden."
62,"Das Angeln mit vorher durch Köderfischen gefangenen Fischen als Köder wird möglich."
63,"Das Kommando <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ätherfluss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gewährt dir die Ma<SoftHyphen/>xi<SoftHyphen/>mal<SoftHyphen/>sta<SoftHyphen/>pel<SoftHyphen/>zahl des Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ätherfluss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (1)."
64,"Die Intelligenz wird um 8 erhöht."
65,"Die Intelligenz wird um 16 erhöht."
66,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke sowie den Basisschaden und die LP-Regeneration von Familiaren um<Indent/>10 %."
67,"Die Ma<SoftHyphen/>xi<SoftHyphen/>mal<SoftHyphen/>sta<SoftHyphen/>pel<SoftHyphen/>zahl des Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ätherfluss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf 2 erhöht."
68,"Die Intelligenz wird um 24 erhöht."
69,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke sowie den Basisschaden und die LP-Regeneration von Familiaren um<Indent/>30 %."
70,"Die Ma<SoftHyphen/>xi<SoftHyphen/>mal<SoftHyphen/>sta<SoftHyphen/>pel<SoftHyphen/>zahl des Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ätherfluss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird auf 3 erhöht."
71,"Die Stärke des Mitstreiters wird um 5 % erhöht."
72,"Die Maximal-LP des Mitstreiters werden um 10 % erhöht."
73,"Die Präzision des Mitstreiters wird um 5 % erhöht."
74,"Die Kritischen Treffer des Mitstreiters sind um 15<Indent/>% erhöht."
75,"Die Stärke des Mitstreiters wird um 5 % erhöht."
76,"Die Maximal-LP des Mitstreiters werden um 10 % erhöht."
77,"Die Stärke des Mitstreiters wird um 5 % erhöht."
78,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
79,"Die Präzision des Mitstreiters wird um 5 % erhöht."
80,"Die Kritischen Treffer des Mitstreiters sind um 15<Indent/>% erhöht."
81,"Die Stärke des Mitstreiters wird um 10 % erhöht."
82,"Der Wert der An<SoftHyphen/>griffs<SoftHyphen/>ge<SoftHyphen/>schwin<SoftHyphen/>dig<SoftHyphen/>keit des Mitstreiters wird um 10 % erhöht."
83,"Die Willenskraft des Mitstreiters wird um 10 % erhöht."
84,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
85,"Die Präzision des Mitstreiters wird um 5 % erhöht."
86,"Die Kritischen Treffer des Mitstreiters sind um 15<Indent/>% erhöht."
87,"Die Willenskraft des Mitstreiters wird um 15 % erhöht."
88,"Die Maximal-LP des Mitstreiters werden um 5 % erhöht."
89,"Das Geschick wird um 8 erhöht."
90,"Sturzschaden wird verringert."
91,"Das Geschick wird um 16 erhöht."
92,"Das Geschick wird um 24 erhöht."
93,"Die Be<SoftHyphen/>we<SoftHyphen/>gungs<SoftHyphen/>ge<SoftHyphen/>schwin<SoftHyphen/>dig<SoftHyphen/>keit wird erhöht."
94,"Die Anzahl einiger gesammelter Gegenstände und Kristalle kann erhöht sein."
95,"Verbesserte Beurteilung der Charakteristika von Lagerstätten, sodass du ihre besonderen, verborgenen Eigenschaften siehst."
96,"Monster bis zur Stufe 54 können dich nicht aufspüren."
97,"Monster bis zur Stufe 57 können dich nicht aufspüren."
98,"Monster bis zur Stufe 60 können dich nicht aufspüren."
99,"Die Anzahl einiger gesammelter Gegenstände und Kristalle kann erhöht sein."
100,"Verbesserte Beurteilung der Charakteristika von Bäumen und Vegetation, sodass du ihre besonderen, verborgenen Eigenschaften siehst."
101,"Monster bis zur Stufe 54 können dich nicht aufspüren."
102,"Monster bis zur Stufe 57 können dich nicht aufspüren."
103,"Monster bis zur Stufe 60 können dich nicht aufspüren."
104,"Fischgründe bis zu Stufe 55 können gefunden und befischt werden."
105,"Fischgründe bis zu Stufe 60 können gefunden und befischt werden."
106,"Das Fischen wird auch hoch auf schwebenden Inseln möglich."
107,"Monster bis zur Stufe 54 können dich nicht aufspüren."
108,"Monster bis zur Stufe 57 können dich nicht aufspüren."
109,"Monster bis zur Stufe 60 können dich nicht aufspüren."
110,"Das Fischen wird auch in Magma-gefüllten Spalten möglich."
111,"Das Fischen wird auch in ätherochemischen Quellen möglich."
112,"Die Konstitution wird um 8 erhöht."
113,"Die Konstitution wird um 16 erhöht."
114,"Die Konstitution wird um 24 erhöht."
115,"Das Geschick wird um 8 erhöht."
116,"Das Geschick wird um 16 erhöht."
117,"Der Basisschaden von eigenen Kommandos außer Auto-Attacke sowie von Attacken selbst gesetzter Gyrocopter wird um 10<Indent/>% erhöht."
118,"Das Geschick wird um 24 erhöht."
119,"Der Basisschaden von eigenen Kommandos außer Auto-Attacke sowie von Attacken selbst gesetzter Gyrocopter wird um 20<Indent/>% erhöht."
120,"Die Willenskraft wird um 8 erhöht."
121,"Die Willenskraft wird um 16 erhöht."
122,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 10<Indent/>%."
123,"Die Willenskraft wird um 24 erhöht."
124,"Fügt <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Harmonieaspekt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> eine 15<Indent/>%ige Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit hinzu, dass der nächste <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Harmonieaspekt II<UIGlow>01</UIGlow><UIForeground>01</UIForeground> kritisch trifft.
Dauer: 15 Sekunden"
125,"Erhöht den Basisschaden und das Regenerationspotenzial von Kommandos außer Auto-Attacke um 30<Indent/>%."
126,"Monster bis zur Stufe 64 können dich nicht aufspüren."
127,"Monster bis zur Stufe 67 können dich nicht aufspüren."
128,"Monster bis zur Stufe 70 können dich nicht aufspüren."
129,"Monster bis zur Stufe 64 können dich nicht aufspüren."
130,"Monster bis zur Stufe 67 können dich nicht aufspüren."
131,"Monster bis zur Stufe 70 können dich nicht aufspüren."
132,"Monster bis zur Stufe 64 können dich nicht aufspüren."
133,"Monster bis zur Stufe 67 können dich nicht aufspüren."
134,"Monster bis zur Stufe 70 können dich nicht aufspüren."
135,"Das Fischen wird auch in Seen mit hohem Salzgehalt möglich."
136,"Fischgründe bis zu Stufe 65 können gefunden und befischt werden."
137,"Fischgründe bis zu Stufe 70 können gefunden und befischt werden."
138,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
139,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
140,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
141,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
142,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
143,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
144,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
145,"Erhöht die Chance auf Materialzustand <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> leicht."
146,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
147,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
148,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
149,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
150,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
151,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
152,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
153,"Gewährt mit einer gewissen Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit den Status <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Genialer Funke<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, der ab dem zweiten Arbeitsschritt die Maximal-HP erhöht.
Wenn Spezialist: 100 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit"
154,"Aktiviert beim Klassenwechsel zum Fischer automatisch <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ausloten<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
155,"Verbesserte Beurteilung der Charakteristika von Fischgründen."
156,"20 % des Schadens, den du von einem Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glied übernimmst, wird geblockt."
157,"Re<SoftHyphen/>ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zeit von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Schlachtruf<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist um 5 Sekunden verkürzt, wenn du <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Niedermähen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Dezimieren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> erfolgreich auf einen Gegner (einige ausgenommen) ausführst."
158,"Bei bestimmten erfolgreich ausgeführten Kommandos füllt sich der Blutbalken."
159,"Der Blutbalken füllt sich, wenn während der Wirkungsdauer von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Blutwaffe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgeführte Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten oder Zauber treffen."
160,"80 % Wahr<SoftHyphen/>schein<SoftHyphen/>lich<SoftHyphen/>keit, dass sich bei einem kritischen Treffer durch eine Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>keit ein Schatten-Chakra öffnet."
161,"Erlaubt es dir, <UIForeground>F102</UIForeground><UIGlow>F20201</UIGlow>Rakshasas Umarmung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aufzuladen.
Maximale Aufladungen: 2"
162,"Du bist für die sofortige Ausführung von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fächerstoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nach erfolgreichem <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fang und Klaue<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, oder von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fang und Klaue<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nach erfolgreichem <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fächerstoß<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bereit, wobei der Attacke-Wert sich jeweils um 100 erhöht."
163,"Der Effekt <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachenherz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ändert sich zu <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachengeist<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Effekt von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Drachengeist<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: Ausgeteilter Schaden ist um 15 % erhöht.
Gewährt weiterhin <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Zielgerichtet<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Dauer: 20 Sekunden
Bedingung: <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Geirskogul<UIGlow>01</UIGlow><UIForeground>01</UIForeground> trifft erfolgreich"
164,"Der physische Schaden von Kommandos außer Auto-Attacke ist um 5<Indent/>% erhöht."
165,"Füllt den Ninki-Balken bei einem Treffer einer Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>keit oder einer erfolgreich ausgeführten Kombo um 5."
166,"Setzt den Reaktivierungs-Timer von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Shukuchi<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zurück, wenn <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Katon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Raiton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> oder <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hyoton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> auf einen Gegner (einige ausgenommen) ausgeführt wird."
167,"Füllt den Ninki-Balken bei erfolgreich ausgeführtem <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ausrauben<UIGlow>01</UIGlow><UIForeground>01</UIForeground> um 40."
168,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Giftbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> verwandelt sich in <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Kaustischer Biss<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Beißender Wind<UIGlow>01</UIGlow><UIForeground>01</UIForeground> in <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sturmbiss<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
169,"Garantiert das Auslösen des Zusatzeffekts von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Ballade des Weisen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hymne der Krieger<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Menuett des Wanderers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, wenn <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Empyreischer Pfeil<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ein Ziel trifft."
170,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Feuer frei<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Höllenfeuer frei<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flintenlaufgeschoss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Höllen-Flintenlaufgeschoss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sauberer Schuss<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Sauberer Höllenschuss<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, wenn dein Hitzebalken auf 50 oder mehr steht."
171,"Verbessert <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blitz<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blitzga<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
172,"Verbessert <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blitzra<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blitzka<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
173,"Verringert die MP-Kosten von <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Flare<UIGlow>01</UIGlow><UIForeground>01</UIForeground> um ein Drittel, verbraucht aber dafür alle <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schattenherzen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Nur möglich, wenn mindestens eines vorhanden ist."
