key,0
12,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Wirbelklinge
2. Schattenfang

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
13,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Hakaze
2. Yukikaze

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
14,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Jinpu
2. Gekko

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
15,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Shifu
2. Kasha

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
16,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Gewaltiger Schuss
2. Direkter Schuss

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
17,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Kaustischer Biss
2. Sturmbiss

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
18,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Höllenfeuer frei
2. Höllen-Flintenlaufgeschoss
3. Sauberer Höllenschuss

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Überhitzung<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Hitzeschuss<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
19,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Magische Riposte
2. Magischer Zwerchhau
3. Magisches Redoublement

Bedingung für Magische Riposte: Weißes Mana und Schwarzes Mana je min. 50. Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Erz-Sanctus<UIGlow>01</UIGlow><UIForeground>01</UIForeground> und <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Erzflare<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Versengung<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
20,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Zerfetzer
2. Brutaler Einschlag
3. Stahlwalze

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
21,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schlagfänge
2. Wilde Klauen
3. Tückische Kralle
Erda-Patronen-Kosten: 1

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
22,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Cascade
2. Fontäne

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Cascade<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Invertierte Cascade<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Nach erfolgreicher Kombo ändert sich <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fontäne<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Fallende Fontäne<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich während des Tanzes zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Pas Emboite der Rose<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
23,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Vortexschnitt
Attacke-Wert: 160
2. Hals<SoftHyphen/>ab<SoftHyphen/>schnei<SoftHyphen/>der
Attacke-Wert: 250
3. Säbelrassler
Attacke-Wert: 320

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
24,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Sonnenschatten
Attacke-Wert: 110
2. Totale Eklipse
Attacke-Wert: 200

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
25,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Zerfetzer
Attacke-Wert: 200
2. Brutaler Einschlag
Attacke-Wert: 300
3. Stahlwalze
Attacke-Wert: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
26,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schicksalsdorn
Attacke-Wert: 400
2. Schallspitze
Attacke-Wert: 450
3. Coerthische Folter
Attacke-Wert: 500

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
27,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Eklipse
2. Protuberanz

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Schwert-Eid<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Prunkhieb<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
28,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Mithril-Gewitter
2. Kreiselklinge

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
29,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Entfesselung
2. Seelenstärke

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
30,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Vierfaches Verhängnis
2. Erdspaltung

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
31,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schicksalsdorn
2. Schallspitze
3. Coerthische Folter

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
32,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Todesblüte
2. Hakke Mujinsatsu

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
Kommando ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Tri-Mudra<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Goka Mekkyaku<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
33,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Yukikaze
2. Gekko
3. Kasha

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
34,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Mangetsu
2. Oka

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
35,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Dämonenschnitter
2. Dämonenschlachter

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
36,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Windmühle
2. Klingenflut

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne.
<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Windmühle<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ändert sich bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Steigende Windmühle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Nach erfolgreicher Kombo ändert sich <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Klingenflut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bei <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>En Avant<UIGlow>01</UIGlow><UIForeground>01</UIForeground> zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Blutklingen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Kommando ändert sich während des Tanzes zu <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Entrechat der Schwalbe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
37,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Kyokufu
Attacke-Wert: 130
2. Gofu
Attacke-Wert: 280
3. Yagetsu
Attacke-Wert: 330

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
38,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Äthersäbel
Attacke-Wert: 840
EP-Kosten: 300
2. Ätherschnitt
Attacke-Wert: 1200
EP-Kosten: 300
3. Finaler Hieb
Attacke-Wert: 1940
EP-Kosten: 300

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
39,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Erzfeuer
Attacke-Wert: 310
MP-Kosten: 200
2. Erzwind
Attacke-Wert: 370
MP-Kosten: 300
3. Erzstein
Attacke-Wert: 310
MP-Kosten: 200
4. Erzflare
Attacke-Wert: 600
MP-Kosten: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
40,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1.  Feuka
Attacke-Wert: 300
MP-Kosten: 800
2.  Feuka
Attacke-Wert: 300
MP-Kosten: 800
3.  Feuka
Attacke-Wert: 300
MP-Kosten: 800
4.  Moder
Attacke-Wert: 650

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
41,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Schicksalskarten
Das Schicksal bestimmt die Karten.
Zusatzeffekt: Regeneriert 10<Indent/>% der eigenen Maximal-MP.
2. König der Kronen
Du führst eine elementneutrale magische Attacke aus.
Attacke-Wert: 270
Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
42,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Legeschema des Schicksals
Das Schicksal bestimmt die Karten.
Zusatzeffekt: Regeneriert 20<Indent/>% der eigenen Maximal-MP.
2. Thaliaks Schriftrolle
Gewährt dir und Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>gliedern in der Nähe <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Thaliaks Schriftrolle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Dauer: 30 Sekunden
Effekt von <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Thaliaks Schriftrolle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: Ausgeteilter Schaden ist erhöht und die Intervalle zwischen Auto-Attacken und die (Re-)Ak<SoftHyphen/>ti<SoftHyphen/>vie<SoftHyphen/>rungs<SoftHyphen/>zei<SoftHyphen/>ten von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten und Magie sind verkürzt.

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
43,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Corps-a-corps
Attacke-Wert: 130
2. Magische Riposte
Attacke-Wert: 220
3. Magischer Zwerchhau
Attacke-Wert: 290
4. Magisches Redoublement
Attacke-Wert: 470
5. Körperparade
Attacke-Wert: 130
6. Erz-Sanctus
Attacke-Wert: 600
MP-Kosten: 400
7. Versengung
Attacke-Wert: 700
MP-Kosten: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
44,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Vortexschnitt
Attacke-Wert: 200
2. Donnerklinge
Attacke-Wert: 300
3. Halones Groll
Attacke-Wert: 350

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
45,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Erzfeuer
Attacke-Wert: 340
MP-Kosten: 200
2. Erzwind
Attacke-Wert: 370
MP-Kosten: 300
3. Erzstein
Attacke-Wert: 340
MP-Kosten: 200
4. Erzblitz
Attacke-Wert: 370
MP-Kosten: 300
5. Erzflare
Attacke-Wert: 600
MP-Kosten: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
46,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Corps-a-corps
Attacke-Wert: 130
2. Magische Riposte
Attacke-Wert: 220
3. Magischer Zwerchhau
Attacke-Wert: 290
4. Magisches Redoublement
Attacke-Wert: 470
5. Arret-Stoß
Attacke-Wert: 150
6. Erz-Sanctus
Attacke-Wert: 600
MP-Kosten: 400
7. Versengung
Attacke-Wert: 700
MP-Kosten: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
47,"Du führst folgende Abfolge von Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten aus:
1. Zerfetzer
Attacke-Wert: 200
2. Brutaler Einschlag
Attacke-Wert: 300
3. Stahlwalze
Attacke-Wert: 400

Wenn eine der Waf<SoftHyphen/>fen<SoftHyphen/>fer<SoftHyphen/>tig<SoftHyphen/>kei<SoftHyphen/>ten nicht bereit ist, beginnt die Kombo von vorne."
