key,0,1,2
11,7,False,"Die Überreste eines Magitek-Schnitters. Die Steuerkonsole zeigt an, dass sich im Tank noch etwas Brennstoff befindet. Der Erdseim-Tank lässt sich sicher entfernen und transportieren."
12,7,False,"Ein Magitek-Schnitter mit schwer beschädigten Beinen. Er scheint vollkommen verbraucht und nicht mehr einsatzfähig zu sein."
13,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen."
14,7,False,"Die Überreste eines Magitek-Schnitters. Die Steuerkonsole zeigt an, dass sich im Tank noch etwas Brennstoff befindet. Doch die Schäden sind so stark, dass sich nichts mehr retten lässt."
15,7,False,"Dieser be<SoftHyphen/>mit<SoftHyphen/>leidens<SoftHyphen/>werten Seele ist nicht mehr zu helfen. "
16,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen."
17,7,False,"Ein junger Soldat, dem nicht mehr zu helfen ist. In seinen kalten Händen hält er noch einen Frontentrank!"
18,7,False,"Der besessene Legionär hatte einen Frontentrank!

(In diesem Auftragsabschnitt kannst du deine normalen Fä<SoftHyphen/>hig<SoftHyphen/>kei<SoftHyphen/>ten nicht einsetzen. Gehe deshalb Kämpfen möglichst aus dem Weg und rücke schnell auf Camp Splitterglas vor. Wenn du entdeckt wirst, werden sich besessene Legionäre und Magitek-Maschinen an deine Fersen heften. Letztere sind besonders gefährlich! Wenn du Schaden nimmst, kann dir nur ein Frontentrank das Leben retten. Diese Tränke findest du bei gefallenen Garlearn oder in zerstörten Magitek-Maschinen.)"
19,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen. Aber auf dem Pilotensitz findest du ein garleisches Heilmittel!"
20,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen. Aber unter dem Sitz findest du einen Frontentrank!"
21,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen. Aber auf der hinteren Ablage findest du einen Frontentrank!"
22,7,False,"Die Überreste eines Magitek-Schnitters. Aufgrund der schweren Schäden ist er nicht mehr zu gebrauchen. Aber im Handschuhfach findest du einen Frontentrank!"
23,7,False,"Dieser Seele ist traurigerweise nicht mehr zu helfen."
24,7,False,"Diese Seele wurde gemeinerweise von hinten überfallen. Ihr ist nicht mehr zu helfen. Doch an seinem Gürtel findest du einen Frontentrank!"
25,7,False,"Dieser Seele ist traurigerweise nicht mehr zu helfen."
26,7,False,"Ein verdrecktes Beutelchen. Darin findet du einen Frontentrank!"
27,7,False,"Ein verdrecktes Beutelchen. Darin findet du ein garleisches Heilmittel!"
28,7,False,"Ein Magitek-Schnitter mit schwer beschädigten Beinen. Er ist betankt, aber ohne Kennschlüssel lässt er sich nicht starten. Vielleicht hat sich der Pilot irgendwo hier in der Nähe versteckt."
29,7,False,"Aus dem sanft wogenden Wasser steigen immer wieder kleine Bläschen hervor. Ihre Regelmäßigkeit deutet darauf hin, dass sich in all dem Grün ein Korpokkur verbirgt."
30,7,False,"Das Blatt ist an einer Stelle eingedrückt. Irgendjemand scheint sich hier hingekniet zu haben - um Wasser zu schöpfen, vielleicht?"
31,7,False,"Auf dem Grund ruht ein unglückseliges Tier, dessen Körper nun Nährboden für zahlreiche Pflanzen bietet. Vermutlich tat es bei der Nahrungssuche einen falschen Schritt."
32,7,False,"Einige Blätter weisen seltsame Brandflecken auf. Doch war es kein Feuer, das sie versengte. Alles deutet auf Magie aus dem Repertoire eines Weisen hin."
33,7,False,"Hier ist eine Nachricht eingraviert ...

Am Anfang hat der Herr des Infernos seine Flamme mit uns geteilt.
Sprich den Namen des Geschenks, das er unserer Blutlinie gemacht hat."
34,7,False,"Ein Stück Pergament liegt auf dem Boden.
Vielleicht die Notizen eines früheren Einbrechers ...?

Seltener grüner Stein.
Malachit-Portikus. Grüne und gelbe Säcke.
Auf den Trümmern. Erdhaufen in der Ecke."
35,7,False,"Die leblosen Überreste einer Bestie liegen auf dem Boden. Die Wunden deuten darauf hin, dass sie mit scharfen Krallen aufgeschlitzt wurde ..."
36,7,False,"Borstige Federn liegen verstreut auf dem Boden. Kam es hier möglicherweise zu einem Kampf ...?"
37,7,False,"Die Hin<SoftHyphen/>ter<SoftHyphen/>lass<SoftHyphen/>en<SoftHyphen/>schaf<SoftHyphen/>ten eines Tieres liegen auf dem Boden. Dem Geruch nach zu urteilen sind sie noch ziemlich frisch ..."
38,7,False,"Es stehen Zeilen um Zeilen an Namen aufgereiht. Scheinbar eine Liste derer, dessen Erinnerungen „den Wolken anvertraut“ wurden.
Ob Namikkas Name wohl auch verzeichnet ist ...?"
39,4,True,"Bei der Bearbeitung von Seelen muss den Arbeitsanweisungen strengstens gefolgt werden.
Seelen sind die wichtigste Ressource unseres glorreichen Königreichs. Verlust oder Beschädigung dieser wird als Verbrechen geahndet.
Schritt 1: Extraktion der ungereinigten Seele
Der Äther der ungereinigten Seele wird nach seiner Extraktion aus dem Regulator im Inneren des Behälters stabilisiert. Dabei ist es imperativ, den Extraktionsprozess mit Ausnahme von Notsituationen nicht zu überstürzen, um die Verlustrate möglichst gering zu halten. "
40,4,True,"Sonderinspektionssuspekt,
Regulatorkennung: <Emphasis>161127</Emphasis>.
Genehmigte Empfängerin. Exemplarname: <Emphasis>Namikka</Emphasis>.
Physisches Alter bei Einstellung der Lebensfunktionen: <Emphasis>86</Emphasis>.
Löschung aus dem Bevölkerungsgedächtnis<Indent/>... <Emphasis>abgeschlossen</Emphasis>.
Verarbeitung der physischen Hülle<Indent/>... <Emphasis>abgeschlossen</Emphasis>.
Extraktion von ungereinigter Seele<Indent/>... <Emphasis>abgeschlossen</Emphasis>."
41,4,True,"Schritt 2: Trennung von Seele und Erinnerungen
Mithilfe eines Separators werden die ihr anhaftenden Erinnerungen von der ungereinigten Seele abgespalten und beide Elemente zur Weiterverarbeitung vorbereitet.
Die ungereinigte Seele wird zur Finalisierung in die oberen Ebenen geschickt.
Die Erinnerungen werden zum Meso-System geschickt (Details des Transportweges aus Gründen der Geheimhaltung nicht aufgeführt).

* Mangels Verwendungszweckes werden Bestienerinnerungen bis auf einige Ausnahmen restlos beseitigt."
42,4,True,"Schritt 3: Reinigung der Seele
Die unbereinigte Seele wird von den ihr anhaftenden Erinnerungsüberresten bereinigt.
Reinigunsstrahlung ist schädigend. Bei dem Prozess muss somit äußerste Vorsicht ausgeübt werden.
Sollte ein Individuum in den Besitz einer noch unbereinigten Seele kommen, kann dessen Verwendung zu Gedächtnistrübung sowie Zerfall der Persönlichkeit führen.
Daher ist eine strenge Kontrolle auf Erinnerungsüberreste von äußerster Wichtigkeit für die Aufrechterhaltung der öffentlichen Ordnung.
Nach Abschluss der bis hierhin aufgeführten Prozedur kann die bereinigte Seele der Bevölkerung Alexandrias zur Verfügung gestellt werden. Arbeitet hart und arbeitet gewissenhaft. Eure Mühen sind die Grundpfeiler, auf denen sich unser Königreich stützt."
43,4,True,"Forschungsprotokoll 216<Indent/>... Experiment: „Ambrose“.
Dieses Experiment dient der Erforschung der Effekte „vermischter“ Zufuhr von Seelen<Indent/>- der gleichzeitigen Verwendung mehrer normaler Seelen sowie Bestienseelen<Indent/>- in einen seelenbefreiten Körper.
Das Subjekt verhält sich zum jetzigen Zeitpunkt zwar wie ein Lebewesen, seine Persönlichkeit ist allerdings bereits völlig gebrochen, was es zu einem ungezügelten Zerstörungstrieb zu verleiten scheint. Ausgehend von diesen Beobachtungen ist anzunehmen, dass die dem Subjekt einverleibten Bestienseelen sein Verhalten bestimmen, wodurch es einerseits über unvorstellbare Kampfkraft verfügt, andererseits aber umso schwerer zu kontrollieren ist. Für militärische Zwecke ist das Subjekt zum jetzigen Zeitpunkt somit leider unbrauchbar.
Fortan wird sich unsere Forschung wohl um die Fixierung einer „treuen Persönlichkeit“ drehen."
44,7,False,"Auf der glatt polierten Oberfläche glimmen die ver<SoftHyphen/>schie<SoftHyphen/>den<SoftHyphen/>sten Lettern und Symbole, nur ähneln sie keiner der in Eorzea bekannten Schriftsysteme. Du erkennst jedoch ein gewisses Muster in ihnen und gehst davon aus, dass es sich hierbei wohl um eine frei erfundene Sprache handeln muss. Welches Wissen sie wohl verschlüsseln soll?"
45,4,False,"Ein Gefühl der Übelkeit überkommt dich, als du versuchst, dir einen Reim auf die komplexen Muster zu machen, die auf dem Stein eingraviert sind. Ob dies eine Art der Verzauberung ist, um Unbefugte davon abzuhalten, das hier verborgene Wissen zu entschlüsseln? Für den Moment kannst du nicht anders, als deinen Blick wieder abzuwenden."
46,4,False,"Aus dem umgestürzten Bücherregal quellen Papiere, Schriften und Bücher wie aus dem Magen eines toten Tieres. Keine der Sprachen, die auf den Dokumenten noch zu erkennen sind, ist dir geläufig. Lediglich einige Äthergramme fallen dir ins Auge und legen die Vermutung nahe, dass es sich hierbei um Grimoires und Zauberbücher handeln könnte."
47,4,True,"In den Straßen von San d'Oria ereignen sich so einige seltsame Dinge, aber nichts davon gibt mehr Rätsel auf als die erbitterte Rivalität, die zwischen Gallijaux und seinem Bruder Joulet herrscht.
Es heißt, sie würden darum wetteifern, wer die meisten Karpfen fangen kann, doch jeden Tag tauchen Abenteurer auf und bringen ihnen ganze Fässer voller Karpfen. Kann man das wirklich als Wettbewerb bezeichnen? Sie machen sich nicht einmal die Mühe, die Fische selbst zu fangen. Trotzdem scheint niemand dieses Spielchen in Frage zu stellen. Angesichts der mageren Belohnungen, die die Abenteurer dafür erhalten, fragt man sich, warum sie sich überhaupt darauf einlassen<Indent/>... Vielleicht wissen sie etwas, was wir anderen nicht wissen."
48,4,True,"Man erzählt sich, dass vor langer Zeit eine riesige Kreatur unbekannter Herkunft in der Gegend aufgetaucht sein soll. Die Aussagen der vielen Abenteurer, die sich zusammengetan haben, um sie zu besiegen, könnten allerdings nicht unter<SoftHyphen/>schied<SoftHyphen/>licher sein: Einige behaupten, sie hätten es im Hand<SoftHyphen/>umdrehen geschafft, die Kreatur zu bezwingen, andere hätten sich mächtig ins Zeug legen müssen. Das Einzige, was alle Berichte gemeinsam haben, ist, dass alle einen Heidenspaß bei den Kämpfen gehabt haben sollen<Indent/>..."
49,4,True,"Wieder ein Tag, der mit einem Misserfolg endet. Siegel zu sammeln ist schwieriger, als ich dachte<Indent/>...
Ich sollte aufhören, mich zu beschweren. Ich bin immer noch auf dem Weg zum Erfolg, und dafür sollte ich dankbar sein. Ich freue mich schon darauf, gleich mit meinen Freunden in den heißen Quellen zu entspannen und auf andere Gedanken zu kommen!"
50,4,True,"Heute ein Wurm, morgen eine Krabbe<Indent/>... und übermorgen gehe ich vielleicht wieder auf die Jagd nach einem Egel. Wären da nicht diese Küsse und dieser Nebel, der einem die letzte Kraft raubt<Indent/>... Allein der Gedanke daran gibt mir jedes Mal eine Gänsehaut. Vielleicht ist es Zeit für einen Tapetenwechsel. Die Rolanbeeren-Felder könnten ein viel<SoftHyphen/>ver<SoftHyphen/>sprechendes Ziel sein<Indent/>... Die Nachfrage auf dem Markt ändert sich schließlich ständig. Das erfordert zwar viel Planung, aber das ist ja der halbe Spaß daran, ein Linkshell-Meister zu sein."
51,4,True,"Vor langer, langer Zeit gab's mal eine florierende Zivilisation, die sich von der Erde bis in den Himmel erstreckte. Doch ihre Anführer wagten es, auf der Suche nach dem ewigen Paradies gegen das ultimative Verbot zu verstoßen. Das führte zum Untergang der Zivilisation und ihre Anführer fielen in einen Schlaf, der ein ganzes Zeitalter dauern sollte. Aber wir dürfen nicht vergessen, dass ihre Seelen unsterblich sind. Selbst bis zum heutigen Tag weigern sie sich, ihre Träume vom Paradies aufzugeben."
52,4,True,"Was ist es, das uns von der Wahrung antreibt?
„Der Fortbestand des Lebens“<Indent/>- nicht weniger und nicht mehr. In dieser von Blitzen zersetzten Welt liegt es an uns, seinen Bewohnern einen sicheren Ort der Ruhe zu schaffen und eine Möglichkeit zur Heilung jener Lähmungserscheinungen zu finden, die so viele befallen haben. Es wurden bereits zahlreiche Lösungsansätze getestet, welche sich jedoch leider allesamt als Fehlschläge entpuppten. Bis jetzt: Endlich konnte ein Weg aus unserer Pein gefunden werden. Und zu aller Überraschung von einem jungen Forscher, der noch keine Zehn Winter erblickt hat. Es ist wahrlich ein Wunder."
53,4,True,"Meister Calyx zufolge ist es nicht das Fleisch, das eine Person ausmacht, sondern die Seele. Genauer gesagt, die Erinnerungen, welche an ihr heften. Diesen Gedanken weiterspinnend entwarf er eine Methodik, in der Seelen mithilfe von Elektrobtechnologie gespeichert und verwaltet werden können. Als Basis fungierte dabei das Wissen, dass Seelen aus Äther bestehen, dessen Speicherungstauglichkeit bereits bewiesen wurde. Weitere Versuche an Schwerverbrechern und einigen Freiwilligen bewiesen Calyx' Theorien schließlich: Der Seelenäther der Objekte konnte nach ihrem Tod aufgesammelt und bewahrt werden. Ein phänomenaler Schritt in Richtung Erlösung."
54,4,True,"Meister Calyx' Genie kennt keine Grenzen.
Es ist uns gelungen, eine gespeicherte Seele in einen Maschinenkörper zu transferieren und zum Leben zu erwecken. Somit ist es nunmehr ein Trugschluss, zu glauben, man müsse sich mit all den Unzulänglichkeiten eines fleischlichen Körpers abfinden. Doch unser Meister gibt sich damit noch lange nicht zufrieden. Er hat uns eine weiterführende Theorie unterbreitet, welcher zufolge es möglich wäre, die Seele von ihren Erinnerungen reinzuwaschen und als Ätherquelle weiterzuverwenden. Gleichzeitig würde den Erinnerungen durch Speicherung im System ewiges Leben gewährt<Indent/>- frei von den Fesseln der Seele. Gerade weil sein junges Leben stets von der Unheilbarkeit seiner Krankheit geprägt war und ist, arbeitet Meister Calyx wohl so unentwegt und unerschöpflich an einem Weg zur nächsten Stufe unser aller Evolution: einer Existenz in der Virtualität<Indent/>- als „Endlose“. "
55,0,False,""
56,0,False,""
57,0,False,""
58,0,False,""
59,0,False,""
60,0,False,""
