key,0,1
23,"TEXT_KINGWK401_05483_SEQ_23",""
24,"TEXT_KINGWK401_05483_TODO_00","Parler à Cruisingway"
25,"TEXT_KINGWK401_05483_TODO_01","Reparler à Cruisingway"
26,"TEXT_KINGWK401_05483_TODO_02","Parler à Searchingway"
27,"TEXT_KINGWK401_05483_TODO_03",""
28,"TEXT_KINGWK401_05483_TODO_04",""
29,"TEXT_KINGWK401_05483_TODO_05",""
30,"TEXT_KINGWK401_05483_TODO_06",""
31,"TEXT_KINGWK401_05483_TODO_07",""
32,"TEXT_KINGWK401_05483_TODO_08",""
33,"TEXT_KINGWK401_05483_TODO_09",""
34,"TEXT_KINGWK401_05483_TODO_10",""
35,"TEXT_KINGWK401_05483_TODO_11",""
36,"TEXT_KINGWK401_05483_TODO_12",""
37,"TEXT_KINGWK401_05483_TODO_13",""
38,"TEXT_KINGWK401_05483_TODO_14",""
39,"TEXT_KINGWK401_05483_TODO_15",""
40,"TEXT_KINGWK401_05483_TODO_16",""
41,"TEXT_KINGWK401_05483_TODO_17",""
42,"TEXT_KINGWK401_05483_TODO_18",""
43,"TEXT_KINGWK401_05483_TODO_19",""
44,"TEXT_KINGWK401_05483_TODO_20",""
45,"TEXT_KINGWK401_05483_TODO_21",""
46,"TEXT_KINGWK401_05483_TODO_22",""
47,"TEXT_KINGWK401_05483_TODO_23",""
48,"TEXT_KINGWK401_05483_NAMINGWAY_000_001","Les moustaches de Searchingway frétillent d'impatience. Il a sûrement très envie de vous parler<Indent/>!"
49,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_002","Hé hé, j'imagine que ce n'est pas la peine de vous faire un dessin... vous devinez déjà ce que j'ai à vous dire<Indent/>!"
50,"TEXT_KINGWK401_05483_NAMINGWAY_000_003","Il faut avouer que l'enthousiasme débordant de Searchingway laisse peu de place à l'imagination... Ça sent la grande annonce à plein museau<Indent/>!"
51,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_004","Parfaitement<Indent/>! J'ai le plaisir de vous annoncer que nos chercheurs sont enfin parvenus à identifier notre prochaine destination<Indent/>!"
52,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_005","Lors de notre exploration d'Oizys, nous avons découvert une carte stellaire laissée par les mystérieux pionniers..."
53,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_006","Et il s'avère qu'elle indique l'emplacement de la planète EG19<Indent/>!"
54,"TEXT_KINGWK401_05483_NAMINGWAY_000_007","Argh<Indent/>! Je me doutais bien que vous lui donneriez encore une appellation au ras des pâquerettes<Indent/>! Laissez-moi rebaptiser cette pauvre planète<Indent/>!"
55,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_008","Je compte sur toi, Namingway<Indent/>! Je suis certain que tu trouveras un nom qui lui ira comme un gant<Indent/>!"
56,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_009","Plus encore qu'Oizys, EG19 présente des signes évidents d'occupation par une civilisation ancienne<Indent/>!"
57,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_010","C'est une véritable manne de futures découvertes<Indent/>! D'ailleurs, si ça se trouve, on va peut-être aussi pouvoir rencontrer des pionniers en chair et en os<Indent/>!"
58,"TEXT_KINGWK401_05483_NAMINGWAY_000_011","Ouah<Indent/>! Je brûle d'impatience de visiter cette planète<Indent/>!"
59,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_012","Bien sûr, nous comptons encore sur votre aide, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Plus que jamais, le projet d'exploration cosmique a besoin de votre expertise pour franchir cette nouvelle étape<Indent/>!"
60,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_013","Forts de notre expérience acquise sur les précédentes planètes, nous ferons en sorte qu'EG19 nous livre tous ses secrets en un rien de temps<Indent/>!"
61,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_014","Comme d'habitude, retrouvons-nous au cosmoport. Cruisingway n'attend plus que nous pour l'embarquement<Indent/>!"
62,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_020","J'ai hâte de découvrir une autre planète que les pionniers auraient occupée<Indent/>! Je me demande à quoi ressemble sa surface<Indent/>!"
63,"TEXT_KINGWK401_05483_NAMINGWAY_000_021","D'Ætherys à la lune, de la lune à Phaenna, de Phaenna à Oizys, et maintenant d'Oizys à une quatrième et nouvelle destination<Indent/>! Quelle aventure ex<SoftHyphen/>traor<SoftHyphen/>di<SoftHyphen/>nai<SoftHyphen/>re<Indent/>!"
64,"TEXT_KINGWK401_05483_CRUISINGWAY_000_022","<If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>Bonsoir<Else/>Bonjour</If><Else/><If(LessThan(PlayerParameter(11),17))>Bonjour<Else/>Bonsoir</If></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Cette fois encore, c'est moi qui suis aux commandes<Indent/>!"
65,"TEXT_KINGWK401_05483_CRUISINGWAY_000_023","La cargaison est chargée et les réservoirs à carburant sont remplis. La navette est parée au décollage, on y va quand vous voulez."
66,"TEXT_KINGWK401_05483_SYSTEM_000_026","Souhaitez-vous vous rendre sur EG19<Indent/>?"
67,"TEXT_KINGWK401_05483_CRUISINGWAY_000_024","Pas de souci, il n'y a pas d'urgence, revenez quand vous serez prêt<If(PlayerParameter(4))>e<Else/></If> à partir."
68,"TEXT_KINGWK401_05483_CRUISINGWAY_000_025","Parfait. Suivez-moi, je vais vous installer à bord de la navette."
69,"TEXT_KINGWK401_05483_CRUISINGWAY_100_001","Embarquement de tous les passagers terminé..."
70,"TEXT_KINGWK401_05483_CRUISINGWAY_100_002","J'ai cru comprendre qu'en plus de signes d'une civilisation intelligente, notre planète cible possédait une végétation exubérante, par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement riche en éther. Je devrai redoubler de prudence au moment de me poser."
71,"TEXT_KINGWK401_05483_CRUISINGWAY_100_003","Aucune anomalie détectée dans le fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment des réacteurs de soutien. Mise en route du moteur antigravitationnel. Attention au décollage...<Indent/>!"
72,"TEXT_KINGWK401_05483_CRUISINGWAY_100_004","Synchronisation avec les flux éthérés spatiaux... Saisie des coordonnées de notre destination<Indent/>: EG19<Indent/>! Accrochez-vous, nous allons effectuer le saut éthérospatial<Indent/>!"
73,"TEXT_KINGWK401_05483_CRUISINGWAY_100_005","Matérialisation depuis l'état éthéré effectuée... Contrôle de la gravité, OK... Encore un bond dans l'espace réussi pour le Galacticway<Indent/>!"
74,"TEXT_KINGWK401_05483_NAMINGWAY_100_006","Ouaouh<Indent/>!"
75,"TEXT_KINGWK401_05483_NAMINGWAY_100_007","Cette planète est recouverte d'une végétation abondante, mais on y observe également des con<SoftHyphen/>struc<SoftHyphen/>tions formant une ville entière, ce qui prouve qu'elle a ef<SoftHyphen/>fec<SoftHyphen/>ti<SoftHyphen/>ve<SoftHyphen/>ment été habitée<Indent/>!"
76,"TEXT_KINGWK401_05483_NAMINGWAY_100_008","Les pionniers ont pro<SoftHyphen/>ba<SoftHyphen/>ble<SoftHyphen/>ment pu mener une vie prospère grâce aux nombreuses ressources naturelles offertes par cette flore luxuriante. En leur honneur, je baptise donc cet astre... “Auxesia”<Indent/>!"
77,"TEXT_KINGWK401_05483_NAMINGWAY_100_009","Je me demande comment s'est déroulée leur existence, année après année, dans ce petit coin de paradis. Prenaient-ils le temps de contempler la floraison des bourgeons à l'ombre des arbres<Indent/>?"
78,"TEXT_KINGWK401_05483_NAMINGWAY_000_030","Cette planète est très différente de Phaenna et d'Oizys<Indent/>! Vivement qu'on puisse commencer à l'explorer<Indent/>!"
79,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_031","Bienvenue sur EG19<Indent/>! Ou devrais-je dire... Auxesia<Indent/>! Comme vous pouvez le voir, nous avons choisi de monter notre camp de base au centre de ce qui ressemble à l'ancienne ville des pionniers<Indent/>!"
80,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_032","Mon petit cœur se serre à l'idée qu'ils ont sûrement eux aussi construit leur premier cosmoport à cet endroit même<Indent/>!"
81,"TEXT_KINGWK401_05483_DYLISE_000_033","On attendait votre arrivée avec impatience<Indent/>! En particulier Namingway pour qu'il donne enfin un nom convenable à cette nouvelle planète<Indent/>!"
82,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_034","Quel plaisir de te revoir, Dylise<Indent/>! Nous allons avoir besoin de tes con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ces ici aussi, sur Auxesia<Indent/>!"
83,"TEXT_KINGWK401_05483_DYLISE_000_035","Quel joli nom...<Indent/>! En tout cas, ravie de te compter de nouveau dans nos effectifs, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Plus que jamais, ton savoir-faire va nous être d'une aide précieuse."
84,"TEXT_KINGWK401_05483_DYLISE_000_036","Cette fois encore, c'est moi qui dirige l'équipe scien<SoftHyphen/>ti<SoftHyphen/>fi<SoftHyphen/>que. On aura cer<SoftHyphen/>tai<SoftHyphen/>ne<SoftHyphen/>ment d'autres occasions de travailler ensemble<Indent/>!"
85,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_037","Vous avez déjà effectué un certain nombre d'observations préliminaires, je suppose<Indent/>?"
86,"TEXT_KINGWK401_05483_DYLISE_000_038","Bien sûr<Indent/>! Malgré les plantes très envahissantes, nous avons commencé à analyser les bâtiments tout autour pour les comparer aux structures découvertes sur Oizys."
87,"TEXT_KINGWK401_05483_DYLISE_000_039","Par exemple, leurs procédés de con<SoftHyphen/>struc<SoftHyphen/>tion sont très différents. Sur Oizys, la magie a été utilisée pour manipuler de lourdes pierres alors qu'ici, elle a plutôt servi à modeler la végétation pour créer des édifices."
88,"TEXT_KINGWK401_05483_DYLISE_000_040","D'un point de vue anthropologique, ce niveau de raffinement semble indiquer qu'Auxesia pourrait bien être la planète d'origine des pionniers."
89,"TEXT_KINGWK401_05483_DYLISE_000_041","Mais comme vous pouvez le constater, cette ville a été abandonnée depuis très longtemps et nous n'avons encore trouvé aucune trace des voyageurs de l'espace ou de leurs descendants..."
90,"TEXT_KINGWK401_05483_DYLISE_000_042","Que leur est-il arrivé<Indent/>? Leur espèce s'est-elle éteinte<Indent/>? Tant de questions sans réponse, et surtout... tant de pistes à explorer."
91,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_043","Même si les pionniers restent in<SoftHyphen/>trou<SoftHyphen/>va<SoftHyphen/>bles, ils ont peut-être encore laissé derrière eux un immense cristal bourré d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions, comme l'euèdre sur Oizys<Indent/>!"
92,"TEXT_KINGWK401_05483_DYLISE_000_044","Oui, c'est tout à fait possible. D'autant plus que la magie qui assure l'entretien de la ville est encore active, donc faites bien attention à vous<Indent/>!"
93,"TEXT_KINGWK401_05483_DYLISE_100_044","Par exemple, il semblerait que des “brises de pétales” se déclenchent ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment. Celles-ci stimulent l'activité des micro-organismes, et permettent ainsi la décomposition des corps étrangers."
94,"TEXT_KINGWK401_05483_NAMINGWAY_000_045","M-merci pour la mise en garde, on va tâcher de s'en souvenir<Indent/>! Après tout, nous sommes nous-mêmes des “corps étrangers” sur cette planète, sans parler de nos ins<SoftHyphen/>tal<SoftHyphen/>la<SoftHyphen/>tions..."
95,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_046","Bon... Si on veut être fixés une bonne fois pour toutes sur le sort des pionniers, il n'y a pas trente-six solutions: on doit explorer cette cité végétale de fond en comble<Indent/>!"
96,"TEXT_KINGWK401_05483_DYLISE_000_047","Bien dit<Indent/>! Pour confirmer ou infirmer nos théories, nous devons à tout prix dévoiler les mystères d'Auxesia<Indent/>!"
97,"TEXT_KINGWK401_05483_SEARCHINGWAY_000_048","Nous allons donc avoir encore besoin de vos talents, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Comme d'habitude, vous trouverez toutes les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions nécessaires sur votre tablette cosmique."
98,"TEXT_KINGWK401_05483_DYLISE_000_049","Je vais également procéder de la même manière que sur Oizys. Attends-toi à recevoir des requêtes de ma part directement sur ta tablette ou par l'intermédiaire de Commandingway. Je dois retourner à mes recherches, mais j'ai le sentiment qu'on va se revoir très bientôt<Indent/>!"
99,"TEXT_KINGWK401_05483_NAMINGWAY_000_050","Tous ces nouveaux lieux à baptiser<Indent/>! Moi aussi je vous laisse, j'ai de la carotte sur la planche<Indent/>!"
100,"TEXT_KINGWK401_05483_SYSTEM_000_051","Vous avez désormais accès à une nouvelle zone d'exploration<Indent/>: la planète Auxesia<Indent/>! Consultez les nouvelles in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions sur votre tablette cosmique et contribuez à l'avancée du projet<Indent/>!"
101,"TEXT_KINGWK401_05483_SYSTEM_000_052","Vous pouvez vous rendre sur Auxesia en parlant à Cruisingway, au cosmoport, ou à Drivingway, au halot de Bestway<Indent/>!"
102,"TEXT_KINGWK401_05483_SYSTEM_000_053","Vous pouvez également effectuer un aller simple vers la zone d'exploration cosmique en cours de développement, directement depuis l'éthérite du halot de Bestway."
