key,0,1
22,"TEXT_BANALL410_05462_SEQ_22",""
23,"TEXT_BANALL410_05462_SEQ_23",""
24,"TEXT_BANALL410_05462_TODO_00","Parler à Wawkesa, à l'embarcadère de Poga"
25,"TEXT_BANALL410_05462_TODO_01","Donner une des <SheetFr(EventItem,12,2003816,2,1)/> à Fahrafahr, au relais des Cimes"
26,"TEXT_BANALL410_05462_TODO_02","Parler à Ryoqor Terteh, à l'Autel de Zirgorteh"
27,"TEXT_BANALL410_05462_TODO_03","Parler à Fahrafahr"
28,"TEXT_BANALL410_05462_TODO_04","Donner une des <SheetFr(EventItem,12,2003816,2,1)/> à Ruvoll Ja, à Gok Golma"
29,"TEXT_BANALL410_05462_TODO_05","Parler à Liplu, à l'embarcadère de Poga"
30,"TEXT_BANALL410_05462_TODO_06",""
31,"TEXT_BANALL410_05462_TODO_07",""
32,"TEXT_BANALL410_05462_TODO_08",""
33,"TEXT_BANALL410_05462_TODO_09",""
34,"TEXT_BANALL410_05462_TODO_10",""
35,"TEXT_BANALL410_05462_TODO_11",""
36,"TEXT_BANALL410_05462_TODO_12",""
37,"TEXT_BANALL410_05462_TODO_13",""
38,"TEXT_BANALL410_05462_TODO_14",""
39,"TEXT_BANALL410_05462_TODO_15",""
40,"TEXT_BANALL410_05462_TODO_16",""
41,"TEXT_BANALL410_05462_TODO_17",""
42,"TEXT_BANALL410_05462_TODO_18",""
43,"TEXT_BANALL410_05462_TODO_19",""
44,"TEXT_BANALL410_05462_TODO_20",""
45,"TEXT_BANALL410_05462_TODO_21",""
46,"TEXT_BANALL410_05462_TODO_22",""
47,"TEXT_BANALL410_05462_TODO_23",""
48,"TEXT_BANALL410_05462_ZELIHALI_000_001","Oooh, notre consultant<If(PlayerParameter(4))>e<Else/></If> favori<If(PlayerParameter(4))>te<Else/></If><Indent/>! Quel plaisir de te revoir, hou<Indent/>!"
49,"TEXT_BANALL410_05462_ZELIHALI_000_002","C'est moi, Zelihali de l'agence Tural Voyages<Indent/>! Comment ça va depuis la dernière fois<Indent/>?"
50,"TEXT_BANALL410_05462_Q1_000_001","Que répondez-vous<Indent/>?"
51,"TEXT_BANALL410_05462_A1_000_001","Toujours la pêche, toujours à fond dans l'aventure<Indent/>!"
52,"TEXT_BANALL410_05462_A1_000_002","Ça va, ça va..."
53,"TEXT_BANALL410_05462_A1_000_003","Pour être franc<If(PlayerParameter(4))>he<Else/></If>, je commence à sentir la fatigue..."
54,"TEXT_BANALL410_05462_ZELIHALI_000_003","Dans ce cas, tu m'en vois ravie<Indent/>! Pour ta gouverne, nous avons affaire à de plus en plus de clients venant de pays lointains. Proposer des expériences personnalisées à chacun d'entre eux est un véritable défi<Indent/>!"
55,"TEXT_BANALL410_05462_ZELIHALI_000_004","Oh là là, ça doit être épuisant, en effet<Indent/>! Je n'ose imaginer ce qui t'a mis<If(PlayerParameter(4))>e<Else/></If> dans un tel état... Tu as cer<SoftHyphen/>tai<SoftHyphen/>ne<SoftHyphen/>ment mérité de prendre du repos, et non des moindres<Indent/>!"
56,"TEXT_BANALL410_05462_ZELIHALI_000_005","Ah, ça me rappelle que Wawkesa avait envie de discuter avec toi der<SoftHyphen/>niè<SoftHyphen/>re<SoftHyphen/>ment. Si tu pouvais lui rendre visite dès que possible, je suis sûre que ça lui ferait très plaisir, hou<Indent/>!"
57,"TEXT_BANALL410_05462_ZELIHALI_000_006","J'ai l'impression qu'avec Liplu, ils préparent quelque chose de très amusant depuis un bon moment..."
58,"TEXT_BANALL410_05462_ZELIHALI_100_006","Enfin bref, je te laisse voir ce qu'il en est par toi-même, il faut que je m'occupe de nos nouveaux clients. À bientôt, hou<Indent/>!"
59,"TEXT_BANALL410_05462_WAWKESA_000_007","（★未使用／削除予定★）"
60,"TEXT_BANALL410_05462_LIPLU_100_007","Évidemment, il faudrait les convier aussi..."
61,"TEXT_BANALL410_05462_LIPLU_000_010","Wawkesa, il vaudrait peut-être mieux que vous commenciez à préparer dare-dare les ingrédients. La liste des par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants risque d'être longue..."
62,"TEXT_BANALL410_05462_WAWKESA_000_011","Mais bien sûr, ça me dérange pas le moins du monde<Indent/>! D'ailleurs, notre invité<If(PlayerParameter(4))>e<Else/></If> principal<If(PlayerParameter(4))>e<Else/></If> est déjà arrivé<If(PlayerParameter(4))>e<Else/></If><Indent/>!"
63,"TEXT_BANALL410_05462_WAWKESA_000_012","Comment tu te portes, l'aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>?"
64,"TEXT_BANALL410_05462_LIPLU_000_013","Hop hop <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, vous revoilà<Indent/>! Qu'y a-t-il pour votre service<Indent/>?"
65,"TEXT_BANALL410_05462_LIPLU_000_014","Ah, vous avez discuté avec Zelihali<Indent/>? Elle a bien fait de vous envoyer auprès de nous, hé hé<Indent/>!"
66,"TEXT_BANALL410_05462_LIPLU_000_015","Il se trouve que nos clients, ainsi que nos confrères commerçants, nous ont communiqué les récents développements à Urqopacha et à Mamook. D'après eux, les nouveaux projets y sont plus qu'ambitieux."
67,"TEXT_BANALL410_05462_LIPLU_000_016","De plus, nous avons entendu dire qu'ils avaient pu progresser grâce aux con<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tions régulières d'une seule personne aux innombrables talents<Indent/>! "
68,"TEXT_BANALL410_05462_LIPLU_000_017","À tout hasard, cette personne... ce ne serait pas vous, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>?"
69,"TEXT_BANALL410_05462_Q2_000_001","Que répondez-vous<Indent/>?"
70,"TEXT_BANALL410_05462_A2_000_001","Aaabsolument<Indent/>!"
71,"TEXT_BANALL410_05462_A2_000_002","Croyez-moi que j'en ai bavé<Indent/>!"
72,"TEXT_BANALL410_05462_A2_000_003","C'était tellement enrichissant de côtoyer d'autres peuples<Indent/>!"
73,"TEXT_BANALL410_05462_LIPLU_000_018","Hé hé, je n'en attendais pas moins de quelqu'un d'aussi travailleur<Indent/>! J'ai tout de suite pensé à vous en écoutant Wawkesa, et je suis ravie de ne pas m'être trompée<Indent/>!"
74,"TEXT_BANALL410_05462_LIPLU_000_019","Puisque je suis à présent certaine qu'elles seront entre de bonnes mimines, puis-je vous confier une paire de lettres<Indent/>?"
75,"TEXT_BANALL410_05462_LIPLU_100_019","Leurs des<SoftHyphen/>ti<SoftHyphen/>na<SoftHyphen/>tai<SoftHyphen/>res sont les bienfaiteurs de Zirgorteh ainsi que les fermiers de Gok Golma. Hop hop, je compte sur vous<Indent/>!"
76,"TEXT_BANALL410_05462_Q3_000_001","Que répondez-vous<Indent/>?"
77,"TEXT_BANALL410_05462_A3_000_001","Pas de problème<Indent/>!"
78,"TEXT_BANALL410_05462_A3_000_002","L'agence Tural Voyages ouvre une nouvelle succursale<Indent/>?"
79,"TEXT_BANALL410_05462_LIPLU_000_020","Eh bien, pas encore<Indent/>! Avant cela, j'ai le sentiment que nous devrions accomplir un projet tous ensemble, et mon intuition me dit que le moment est venu de saisir cette opportunité<Indent/>!"
80,"TEXT_BANALL410_05462_WAWKESA_000_021","Les détails doivent rester confidentiels pour l'instant, mais sache qu'il s'agit d'un projet comme jamais le Tural n'en a connu... et qui concerne tous les peuples du continent. Désolé d'être aussi mystérieux, mais fais-nous confiance et tu seras pas déçu<If(PlayerParameter(4))>e<Else/></If><Indent/>!"
81,"TEXT_BANALL410_05462_LIPLU_000_022","Merci beaucoup, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>!"
82,"TEXT_BANALL410_05462_LIPLU_000_023","En premier lieu, vous allez faire <If(PlayerParameter(4))>la factrice<Else/>le facteur</If> jusqu'à l'Autel de Zirgorteh, à Urqopacha. Pendant ce temps, nous nous chargerons des préparatifs de notre côté. Allez-y dare-dare, on vous attend<Indent/>!"
83,"TEXT_BANALL410_05462_LIPLU_000_024","En premier lieu, vous allez faire <If(PlayerParameter(4))>la factrice<Else/>le facteur</If> jusqu'à l'Autel de Zirgorteh, à Urqopacha."
84,"TEXT_BANALL410_05462_LIPLU_000_025","Pendant ce temps, nous nous chargerons des préparatifs de notre côté. Allez-y dare-dare, on vous attend<Indent/>!"
85,"TEXT_BANALL410_05462_FAHRAFAHR_000_030","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, quel PLAISIR de te revoir<Indent/>! Tu viens nous donner un nouveau coup de main, je présume<Indent/>?"
86,"TEXT_BANALL410_05462_FAHRAFAHR_000_031","Une LETTRE de la part de l'agence Tural Voyages<Indent/>? Voilà qui est INTÉRESSANT..."
87,"TEXT_BANALL410_05462_FAHRAFAHR_000_032","Hmm... Connais-tu le CONTENU de ce message, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>?"
88,"TEXT_BANALL410_05462_FAHRAFAHR_000_033","Non<Indent/>? Tiens donc... Pourtant, l'en-tête indique que tu es <If(PlayerParameter(4))>la CONSULTANTE<Else/>le CONSULTANT</If> spécifiquement en charge de cette affaire. Peut-être que l'agence te prépare une petite SURPRISE, qui sait<Indent/>?"
89,"TEXT_BANALL410_05462_FAHRAFAHR_000_034","Si tu permets, Vuyargur et moi allons prendre CONNAISSANCE de tout ça ensemble. Que dirais-tu d'aller informer Ryoqor Terteh et ses camarades pendant ce temps<Indent/>?"
90,"TEXT_BANALL410_05462_FAHRAFAHR_000_035","“Quand est-ce que je reverrai <If(PlayerParameter(4))>celle<Else/>celui</If> qui sait tout faire avec ses petites mains<Indent/>!?”... Voilà ce que ce cher esprit des neiges n'arrête pas de répéter depuis que tes visites se font plus rares. Nul doute qu'ils seront tous ENCHANTÉS de te revoir<Indent/>!"
91,"TEXT_BANALL410_05462_NOPLI_040","Alors, on joue à quoi maintenant<Indent/>? Allez, hop hop<Indent/>!"
92,"TEXT_BANALL410_05462_MURFURLUR_041","Décidément, les esprits ne connaissent pas la FATIGUE..."
93,"TEXT_BANALL410_05462_RYOQORTERTEH_042","Oh<Indent/>! Te revoilà enfin, <If(PlayerParameter(4))>petite humaine<Else/>petit humain</If><Indent/>! "
94,"TEXT_BANALL410_05462_NOPLI_043","Ça faisait un bail, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Content de vous revoir parmi nous<Indent/>!"
95,"TEXT_BANALL410_05462_MURFURLUR_044","Je partage la JOIE de nos amis, ô <If(PlayerParameter(4))>grande<Else/>grand</If> <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. C'est toujours un HONNEUR de converser avec vous de vive voix. Êtes-vous venu<If(PlayerParameter(4))>e<Else/></If> nous prêter main-forte à nouveau, ou y a-t-il autre chose pour votre service<Indent/>?"
96,"TEXT_BANALL410_05462_NOPLI_045","Vous jouez les <If(PlayerParameter(4))>factrices<Else/>facteurs</If> pour le compte de l'agence Tural Voyages<Indent/>? De nombreux amoureux d'expériences inédites en territoire inconnu n'ont plus que leur nom à la bouche. Vous connaissant, je ne suis pas étonné qu'ils vous aient désigné<If(PlayerParameter(4))>e<Else/></If> comme leur consultant<If(PlayerParameter(4))>e<Else/></If><Indent/>!"
97,"TEXT_BANALL410_05462_MURFURLUR_046","Néanmoins, cette fameuse lettre m'intrigue ÉNORMÉMENT... Et si l'agence avait l'intention de nous proposer un projet commun pour transformer notre région en un haut lieu du TOURISME<Indent/>?"
98,"TEXT_BANALL410_05462_NOPLI_047","Hop hop<Indent/>! S'il s'agissait de ça, je pense qu'ils nous auraient déjà rendu visite. Je connais suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment Liplu et Wawkesa<Indent/>; d'anciens marchands de laine d'alpaga comme eux n'ont sûrement pas perdu leurs bonnes habitudes d'antan. Ils préféreront toujours négocier en personne."
99,"TEXT_BANALL410_05462_NOPLI_048","Cela dit..."
100,"TEXT_BANALL410_05462_NOPLI_049","Maintenant que les travaux de restauration touchent à leur fin, certains artisans semblent sé<SoftHyphen/>rieu<SoftHyphen/>se<SoftHyphen/>ment envisager de se lancer dans de nouveaux projets. Si nous parvenions à les convaincre qu'ils feraient mieux de les concrétiser à Urqopacha, nous pourrions en tirer un bénéfice énorme."
101,"TEXT_BANALL410_05462_RYOQORTERTEH_050","Ça a l'air... simple et compliqué en même temps... Est-ce que je verrai plus de petits humains si ça arrive<Indent/>?"
102,"TEXT_BANALL410_05462_NOPLI_051","Peut-être... Difficile à dire pour l'instant. Mais ce qui est sûr, c'est que ça serait agréable pour tout le monde, pas vrai<Indent/>?"
103,"TEXT_BANALL410_05462_RYOQORTERTEH_052","Oh oui, oh oui<Indent/>! J'ai envie d'avoir plein de nouveaux amis<Indent/>! Et qu'on devienne tous une grande famille<Indent/>!"
104,"TEXT_BANALL410_05462_MURFURLUR_053","Ho ho... On dirait bien que les esprits nous ont encore une fois octroyé leur BÉNÉDICTION. Nous devrions prendre un moment pour leur témoigner notre RECONNAISSANCE."
105,"TEXT_BANALL410_05462_RYOQORTERTEH_054","On va s'amuser<Indent/>! Et être heureux tous ensemble<Indent/>! La neige va tomber et les fleurs bourgeonner<Indent/>! Les petits humains et Fahrafahr s'en réjouiront aussi, hein<Indent/>?"
106,"TEXT_BANALL410_05462_Q4_000_001","Que répondez-vous<Indent/>?"
107,"TEXT_BANALL410_05462_A4_000_001","Un peu, mon neveu<Indent/>!"
108,"TEXT_BANALL410_05462_A4_000_002","Tant qu'on m'épargne la gelée en dessert, tout me va<Indent/>!"
109,"TEXT_BANALL410_05462_RYOQORTERTEH_055","Hé hé, toujours aussi rigolo<If(PlayerParameter(4))>te<Else/></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Tu peux venir jouer avec moi quand tu veux, tu sais<Indent/>?"
110,"TEXT_BANALL410_05462_RYOQORTERTEH_056","La “gelée en dessert”...<Indent/>? C'est quoi<Indent/>? Pas un truc qui fait bobo, j'espère<Indent/>!"
111,"TEXT_BANALL410_05462_RYOQORTERTEH_057","Hé hé, toujours aussi rigolo<If(PlayerParameter(4))>te<Else/></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Ça me donne envie de jouer avec toi tout de suite<Indent/>!"
112,"TEXT_BANALL410_05462_NOPLI_058","Je crains que le refus ne soit pas une option<Indent/>! Comme nous, vous allez devoir obéir aux caprices de Ryoqor Terteh dare-dare, ou ça chauffera pour votre derrière, hé hé<Indent/>!"
113,"TEXT_BANALL410_05462_MURFURLUR_059","En toute honnêteté, nous aurions BEAUCOUP de mal à tenir le rythme seuls. Votre par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion serait grandement appréciée."
114,"TEXT_BANALL410_05462_RYOQORTERTEH_060","Et plus on est de fous, plus on rit<Indent/>!"
115,"TEXT_BANALL410_05462_RYOQORTERTEH_000_061","Merci, merciii<Indent/>! Vivement la venue d'autres petits humains<Indent/>!"
116,"TEXT_BANALL410_05462_NOPLI_000_062","Eh ben, c'était pas de tout repos... mais si Ryoqor Terteh est content, moi aussi<Indent/>! On s'est bien amusés<Indent/>!"
117,"TEXT_BANALL410_05462_NOPLI_000_063","Tellement bien que j'ai besoin de m'asseoir un moment... Hop hop, et si vous alliez retrouver Fahrafahr<Indent/>? Elle devrait avoir terminé d'étudier le contenu de la lettre, depuis le temps."
118,"TEXT_BANALL410_05462_RYOQORTERTEH_000_064","À bientôt, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Reviens jouer quand tu veux<Indent/>!"
119,"TEXT_BANALL410_05462_FAHRAFAHR_000_070","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, je vois sur ton visage que tu as passé un merveilleux moment au milieu des esprits des neiges. RAVIE que tu te sois amusé<If(PlayerParameter(4))>e<Else/></If><Indent/>!"
120,"TEXT_BANALL410_05462_FAHRAFAHR_100_070","Pour ma PART, j'ai le plaisir de t'annoncer que j'ai fini d'examiner le contenu de la LETTRE en compagnie de Vuyargur."
121,"TEXT_BANALL410_05462_FAHRAFAHR_000_071","Apparemment, Liplu a un plan du TONNERRE pour nous apporter la prospérité..."
122,"TEXT_BANALL410_05462_FAHRAFAHR_000_072","Et je ne peux que l'APPROUVER<Indent/>! Quand tu la reverras, dis-lui que les Yok Huy lui donnent leur feu vert."
123,"TEXT_BANALL410_05462_FAHRAFAHR_100_072","Désolée, mais pour ce qui est des détails, tu vas devoir attendre un peu. C'est le JEU après tout, pas vrai<Indent/>? Ne t'en fais pas, tu les découvriras très bientôt<Indent/>!"
124,"TEXT_BANALL410_05462_FAHRAFAHR_000_073","Si j'ai bien compris, ta prochaine DESTINATION est Gok Golma dans la forêt de Yak T'el, n'est-ce pas ? Fais bien ATTENTION à toi durant le voyage, surtout."
125,"TEXT_BANALL410_05462_FAHRAFAHR_000_074","Sur ce, je dois te laisser car les PRÉPARATIFS n'attendent pas. Au plaisir de te revoir d'ici peu<Indent/>!"
126,"TEXT_BANALL410_05462_RUVOLLJA_000_075","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Ça biche, ja<Indent/>? Comme tu peux le constater, Gok Golma est en pleine ébullition et c'est notamment à toi qu'on le doit, alors merci encore<Indent/>!"
127,"TEXT_BANALL410_05462_RUVOLLJA_000_076","D'ailleurs, les commandes pleuvent depuis que nous sommes devenus membres de la coopérative agricole du Tural. Tu peux t'attendre à ce que nos produits se retrouvent bientôt dans tous les meilleurs restaurants de tacos de Tuliyollal<Indent/>!"
128,"TEXT_BANALL410_05462_RUVOLLJA_000_077","Quand je me suis déplacé là-bas pour livrer la marchandise, j'ai rendu visite à des cousins qui vivent à l'extérieur de Mamook depuis longtemps. Notre cité a bien changé depuis leur départ, et c'est pourquoi ils ont décidé de venir y séjourner un moment pour voir l'effet que ça fait, ja."
129,"TEXT_BANALL410_05462_RUVOLLJA_000_078","Ils m'ont annoncé qu'ils seraient accompagnés de leurs familles, enfants inclus. J'ai donc pensé les emmener faire une promenade à dos de sylveplume. Bonne idée pour des gamins qui ne pensent qu'à s'amuser, pas vrai<Indent/>? Ça pourrait même être leur baptême de l'air, ja<Indent/>!"
130,"TEXT_BANALL410_05462_RUVOLLJA_000_079","Arf, excuse-moi, je suis tellement excité que j'ai du mal à fermer la bouche. Qu'est-ce que je peux faire pour toi aujourd'hui, <If(PlayerParameter(4))>chère amie<Else/>cher ami</If><Indent/>?"
131,"TEXT_BANALL410_05462_RUVOLLJA_000_080","Une lettre, ja<Indent/>? Montre-moi ça un peu... L'agence “Tural Voyages”<Indent/>? J'ai déjà entendu ce nom à Tuliyollal... et leur “consultant<If(PlayerParameter(4))>e<Else/></If>”, c'est donc toi<Indent/>?"
132,"TEXT_BANALL410_05462_RUVOLLJA_000_081","Décidément, tu es vraiment <If(PlayerParameter(4))>une héroïne<Else/>un héros</If> à tout faire... Voyons voir la suite... Hmm<Indent/>?"
133,"TEXT_BANALL410_05462_RUVOLLJA_000_082","Tu sais quoi, ja<Indent/>? Plutôt que de me répandre en conjectures, je vais im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment montrer ce message à Anggir. On n'a qu'à se retrouver tous ensemble à la cantine, d'accord<Indent/>?"
134,"TEXT_BANALL410_05462_RUVOLLJA_000_083","Tout ça tombe à pic, puisque Ty'at Roh devrait avoir quitté la haute-forêt pour nous rejoindre ici d'un moment à l'autre. Apparemment, Bol Tst'ei a besoin de ren<SoftHyphen/>sei<SoftHyphen/>gne<SoftHyphen/>ments pour ses nouvelles recettes. Tiens, on n'a qu'à appeler Gotoll Ja aussi<Indent/>! Tout le monde sera ravi de te revoir."
135,"TEXT_BANALL410_05462_RUVOLLJA_000_084","On se retrouve dans un petit moment, ja<Indent/>!"
136,"TEXT_BANALL410_05462_TYATROH_000_085","Ah, voilà <If(PlayerParameter(4))>la seule<Else/>le seul</If>, l'unique... <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! T'es au courant que Bol Tst'ei a eu une idée de génie pour ses recettes<Indent/>? Si on est là aujourd'hui, c'est justement pour la faire devenir réalité, hé hé<Indent/>!"
137,"TEXT_BANALL410_05462_BOLTSTEI_000_086","Ruvoll Ja m'a appris que ses proches allaient revenir à Mamook pour la première fois depuis longtemps. Je me suis donc dit que ce serait une bonne occasion pour eux de faire l'expérience du renouveau de la cité grâce à ma cuisine, en plus de tout le reste."
138,"TEXT_BANALL410_05462_BOLTSTEI_100_086","Le tiika selvaas a beau être ma spécialité, un pro<SoftHyphen/>fes<SoftHyphen/>sion<SoftHyphen/>nel comme moi ne pouvait pas se reposer sur ses lauriers. Pour ma carrière comme pour mes clients, je n'ai pas d'autre choix que de continuer d'innover."
139,"TEXT_BANALL410_05462_GOTOLLJA_000_087","（★未使用／削除予定★）"
140,"TEXT_BANALL410_05462_GOTOLLJA_000_088","Grâce au dur labeur de Ruvoll Ja et de ses compagnons, Gok Golma a prospéré comme jamais. L'animosité entre les Xbr'aal et les Mamool Ja est déjà quasiment de l'histoire ancienne, au point que Ty'at Roh et ses amis peuvent désormais venir nous rendre visite sans la moindre hésitation."
141,"TEXT_BANALL410_05462_GOTOLLJA_000_089","Mamook ainsi que toute la forêt de Yak T'el ont beaucoup changé en un temps record, et surtout en bien. Nous en sommes tellement fiers que nous aimerions le faire savoir au monde entier, ja<Indent/>!"
142,"TEXT_BANALL410_05462_BOLTSTEI_000_090","Par ailleurs, comme Ruvoll Ja l'avait déjà souligné, la production agricole de Gok Golma a beau avoir atteint des sommets, elle ne résout pas tous les problèmes liés à la mauvaise réputation de Mamook pour autant."
143,"TEXT_BANALL410_05462_BOLTSTEI_000_091","Difficile d'en vouloir aux sceptiques doutant encore que cette cité aurait pu évoluer à ce point en si peu de temps... J'avais moi-même du mal à le croire avant de le voir de mes propres yeux."
144,"TEXT_BANALL410_05462_TYATROH_000_092","Mais pour démontrer notre bonne volonté au reste du continent, quoi de mieux que des spécialités culinaires locales qui titilleront le palais des Aurarques en personne<Indent/>? Je suis prêt à me dévouer pour les sessions de dégustation préliminaire s'il le faut<Indent/>!"
145,"TEXT_BANALL410_05462_BOLTSTEI_000_093","Sessions auxquelles tu seras bien évidemment convié<If(PlayerParameter(4))>e<Else/></If> aussi, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. J'ai hâte que tu fasses l'expérience de ma “mux te'l”, une soupe à la peau de najool haute en calories dont tu me diras des nouvelles<Indent/>!"
146,"TEXT_BANALL410_05462_RUVOLLJA_000_094","Désolé pour l'attente, ja<Indent/>! Depuis que j'ai lu la prose de Liplu, un tas d'idées m'ont traversé l'esprit."
147,"TEXT_BANALL410_05462_RUVOLLJA_000_095","J'ai pris le temps d'en discuter avec Anggir, et nous sommes parvenus à la même conclusion, à savoir que c'est l'occasion rêvée de faire nos preuves. Compte sur nous pour être fin prêts le moment venu, ja<Indent/>! Le ras<SoftHyphen/>sem<SoftHyphen/>ble<SoftHyphen/>ment général se fera à Urqopacha, si j'ai bien compris<Indent/>?"
148,"TEXT_BANALL410_05462_RUVOLLJA_000_096","Tu savais pas<Indent/>? On va pas se passer de toi, quand même..."
149,"TEXT_BANALL410_05462_ANGGIR_000_097","Euh... Le moment est mal choisi, n'est-ce pas, Ruvoll Ja<Indent/>?"
150,"TEXT_BANALL410_05462_ANGGIR_000_098","Quoi qu'il en soit, nous sommes ravis de faire partie de l'aventure<Indent/>! Si tu veux bien transmettre notre réponse à Liplu, nous t'en serons très re<SoftHyphen/>con<SoftHyphen/>nais<SoftHyphen/>sants."
151,"TEXT_BANALL410_05462_BOLTSTEI_000_099","Au plaisir de te retrouver très bientôt, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. J'espère que mes futures innovations culinaires seront à ton goût."
152,"TEXT_BANALL410_05462_TYATROH_000_100","C'est vrai que t'es un fin gourmet, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Si t'as le temps un de ces quatre, je serais ravi de t'écouter me narrer tes expériences culinaires<Indent/>!"
153,"TEXT_BANALL410_05462_RUVOLLJA_000_101","Tout le monde a l'air chaud patate, ja<Indent/>! Vivement la suite<Indent/>!"
154,"TEXT_BANALL410_05462_RUVOLLJA_000_110","J'ai remarqué que la lettre de Liplu te mentionnait souvent. Ta réputation semble être faite non seulement au sein de cette ferme, mais aussi partout ailleurs, ja<Indent/>!"
155,"TEXT_BANALL410_05462_TYATROH_000_111","Ça me fait tellement plaisir de t'avoir revu<If(PlayerParameter(4))>e<Else/></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Quand tu pourras, j'adorerais que tu m'en dises plus sur tous les plats incroyables que tu as dégustés dans différents endroits... et sur tes innombrables aventures aussi<Indent/>!"
156,"TEXT_BANALL410_05462_ANGGIR_000_112","Transmets le message à Liplu, si tu veux bien. Juste celui de notre par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion, pour le reste... c'est un secret, hi hi<Indent/>!"
157,"TEXT_BANALL410_05462_BOLTSTEI_000_113","Chaque région du Tural s'enorgueillit de ses propres plats aux saveurs uniques en leur genre. Au lieu d'ignorer ce fait, je ferais mieux d'en prendre de la graine."
158,"TEXT_BANALL410_05462_GOTOLLJA_000_114","Mamook a énormément changé, ja. Si Gok Golma doit être le catalyseur d'autres évolutions, tu peux compter sur moi pour encourager mes congénères."
