key,0,1
8,"TEXT_JOBXBM132_05495_SEQ_08","Alors que vous discutiez avec Loosefrox, Lauda est venue vous interrompre. Intriguée par les paroles de J'yhuh Tia, la dresseuse de Lhu souhaite en apprendre davantage sur les méthodes de l'école du cornago. Vos réponses l'ont laissée perplexe et elle vous a quitté<If(PlayerParameter(4))>es<Else/>s</If> aussitôt. Retournez désormais voir votre maître."
9,"TEXT_JOBXBM132_05495_SEQ_09","Vous avez parlé avec J'yhuh Tia. Ce dernier vous a invité<If(PlayerParameter(4))>e<Else/></If> à vous concentrer sur votre en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment afin de vous préparer à affronter le deuxième plateau du Dédale bestial.
* J'yhuh Tia propose la prochaine quête aux dresseurs de niveau 40."
10,"TEXT_JOBXBM132_05495_SEQ_10",""
11,"TEXT_JOBXBM132_05495_SEQ_11",""
12,"TEXT_JOBXBM132_05495_SEQ_12",""
13,"TEXT_JOBXBM132_05495_SEQ_13",""
14,"TEXT_JOBXBM132_05495_SEQ_14",""
15,"TEXT_JOBXBM132_05495_SEQ_15",""
16,"TEXT_JOBXBM132_05495_SEQ_16",""
17,"TEXT_JOBXBM132_05495_SEQ_17",""
18,"TEXT_JOBXBM132_05495_SEQ_18",""
19,"TEXT_JOBXBM132_05495_SEQ_19",""
20,"TEXT_JOBXBM132_05495_SEQ_20",""
21,"TEXT_JOBXBM132_05495_SEQ_21",""
22,"TEXT_JOBXBM132_05495_SEQ_22",""
23,"TEXT_JOBXBM132_05495_SEQ_23",""
24,"TEXT_JOBXBM132_05495_TODO_00","Parler à J'yhuh Tia"
25,"TEXT_JOBXBM132_05495_TODO_01","Parler à Loosefrox afin qu'elle vous accompagne"
26,"TEXT_JOBXBM132_05495_TODO_02","Se rendre avec Loosefrox jusqu'à l'endroit indiqué et lui parler"
27,"TEXT_JOBXBM132_05495_TODO_03","Reparler à Loosefrox à l'endroit indiqué"
28,"TEXT_JOBXBM132_05495_TODO_04","Parler à nouveau à Loosefrox à l'endroit indiqué"
29,"TEXT_JOBXBM132_05495_TODO_05","Vaincre <SheetFr(BNpcName,2,14928,1,1)/>"
30,"TEXT_JOBXBM132_05495_TODO_06","Parler à Loosefrox"
31,"TEXT_JOBXBM132_05495_TODO_07","Parler à J'yhuh Tia"
32,"TEXT_JOBXBM132_05495_TODO_08",""
33,"TEXT_JOBXBM132_05495_TODO_09",""
34,"TEXT_JOBXBM132_05495_TODO_10",""
35,"TEXT_JOBXBM132_05495_TODO_11",""
36,"TEXT_JOBXBM132_05495_TODO_12",""
37,"TEXT_JOBXBM132_05495_TODO_13",""
38,"TEXT_JOBXBM132_05495_TODO_14",""
39,"TEXT_JOBXBM132_05495_TODO_15",""
40,"TEXT_JOBXBM132_05495_TODO_16",""
41,"TEXT_JOBXBM132_05495_TODO_17",""
42,"TEXT_JOBXBM132_05495_TODO_18",""
43,"TEXT_JOBXBM132_05495_TODO_19",""
44,"TEXT_JOBXBM132_05495_TODO_20",""
45,"TEXT_JOBXBM132_05495_TODO_21",""
46,"TEXT_JOBXBM132_05495_TODO_22",""
47,"TEXT_JOBXBM132_05495_TODO_23",""
48,"TEXT_JOBXBM132_05495_LOOSEFROX_000_001","Pshhh... Il faut bien se préparer avant de partir au combat<Indent/>!"
49,"TEXT_JOBXBM132_05495_LOOSEFROX_000_005","Pshhh... Pshhh... L'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> est déjà revenu<If(PlayerParameter(4))>e<Else/></If><Indent/>!? <If(PlayerParameter(4))>Elle<Else/>Il</If> a réussi à traverser le Dédale bestial<Indent/>?"
50,"TEXT_JOBXBM132_05495_JYHUHTIA_000_010","Bon retour parmi nous, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Tu as trrraversé le premier plateau du Dédale, si je ne m'abuse<Indent/>? Bravo<Indent/>!"
51,"TEXT_JOBXBM132_05495_LOOSEFROX_000_011","Pshhh<Indent/>! Loosefrox s'est fait du souci pour <If(PlayerParameter(4))>la nouvelle<Else/>le nouveau</If> disciple. Heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment qu'<If(PlayerParameter(4))>elle<Else/>il</If> est revenu<If(PlayerParameter(4))>e<Else/></If> <If(PlayerParameter(4))>saine et sauve<Else/>sain et sauf</If>."
52,"TEXT_JOBXBM132_05495_LAUDA_100_011","Permettez-moi de vous féliciter, au nom de Sa Primauté, bien entendu. Vous avez réussi à vaincre Pas de Seul l'envoûtante, une créature des plus coriaces qui soit."
53,"TEXT_JOBXBM132_05495_JYHUHTIA_000_012","Dévoreuse t'attend sur le troisième plateau, n'est-ce pas<Indent/>? Avant d'attaquer l'étape suivante, nous devrrrions écouter at<SoftHyphen/>ten<SoftHyphen/>ti<SoftHyphen/>ve<SoftHyphen/>ment le récit de ton épreuve pour décider d'une stratégie. Retournons au Bannock<Indent/>!"
54,"TEXT_JOBXBM132_05495_LOOSEFROX_000_015","Loosefrox s'est vraiment fait un sang d'encre pendant l'absence de l'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If><Indent/>! Si elle peut aider, elle fera tout son possible<Indent/>!"
55,"TEXT_JOBXBM132_05495_JYHUHTIA_000_020","Tout d'abord, laisse-moi à nouveau te féliciter pour cette réussite. Peux-tu me décrire, aussi prrrécisément que possible, tout ce que tu as pu voir et ressentir à l'intérieur du Dédale<Indent/>?"
56,"TEXT_JOBXBM132_05495_JYHUHTIA_000_021","Je vois... Les monstres qui peuplent les arènes sont très variés. Il va te falloirrr améliorer tes con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ces en tant que <If(PlayerParameter(4))>dresseuse<Else/>dresseur</If> afin de pouvoir choisir la bête adéquate à chaque combat."
57,"TEXT_JOBXBM132_05495_LOOSEFROX_000_022","Pshhh... Hé hé... Loosefrox peut enfin montrer ses véritables talents<Indent/>!"
58,"TEXT_JOBXBM132_05495_LOOSEFROX_000_023","L'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> doit l'écouter. Elle va lui transmettre la sagesse de la première disciple<Indent/>!"
59,"TEXT_JOBXBM132_05495_JYHUHTIA_000_024","Eh bien, puisque tu es si motivée, loin de moi l'idée de te rrretenir. Je te confie <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>!"
60,"TEXT_JOBXBM132_05495_LOOSEFROX_000_025","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> doit suivre Loosefrox<Indent/>! On va faire une petite balade ensemble."
61,"TEXT_JOBXBM132_05495_JYHUHTIA_000_030","Loosefrox est une mine de savoir. Écoute bien tout ce qu'elle va te rrraconter, je suis certain que tu vas apprendre énormément."
62,"TEXT_JOBXBM132_05495_LOOSEFROX_000_040","Pshhh... Pshhh... C'est la première fois que l'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> et Loosefrox discutent face à face."
63,"TEXT_JOBXBM132_05495_LOOSEFROX_000_041","Depuis l'arrivée de <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, Loosefrox n'a pas toujours été une aînée exemplaire. Voici l'occasion rêvée de faire plus ample con<SoftHyphen/>nais<SoftHyphen/>san<SoftHyphen/>ce."
64,"TEXT_JOBXBM132_05495_LOOSEFROX_000_042","Pshhh... Pourquoi est-ce si difficile de parler avec des humains... Les bêtes, Loosefrox les comprend bien plus facilement<Indent/>!"
65,"TEXT_JOBXBM132_05495_LOOSEFROX_000_043","Une promenade dans les environs devrait permettre à Loosefrox de se détendre. En avant toute<Indent/>!"
66,"TEXT_JOBXBM132_05495_Q1_000_000","Que voulez-vous faire<Indent/>?"
67,"TEXT_JOBXBM132_05495_A1_000_001","Discuter"
68,"TEXT_JOBXBM132_05495_A1_000_002","Vous séparer"
69,"TEXT_JOBXBM132_05495_A1_000_003","Rien en particulier"
70,"TEXT_JOBXBM132_05495_LOOSEFROX_000_045","Pshhh<Indent/>! Loosefrox n'accorde aucune faveur par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>re. Le partage des savoirs entre disciples d'un même maître est nécessaire, voilà tout<Indent/>!"
71,"TEXT_JOBXBM132_05495_SYSTEM_000_046","Voulez-vous vraiment vous séparer de Loosefrox<Indent/>?"
72,"TEXT_JOBXBM132_05495_LOOSEFROX_000_047","Pshhh... Une autre affaire à régler<Indent/>? Loosefrox attendra près du Bannock. <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> n'aura qu'à faire signe quand <If(PlayerParameter(4))>elle<Else/>il</If> voudra reprendre la promenade."
73,"TEXT_JOBXBM132_05495_LOOSEFROX_000_048","Pshhh<Indent/>! Contente de revoir l'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If><Indent/>! En route, il faut discuter d'affaires importantes."
74,"TEXT_JOBXBM132_05495_LOOSEFROX_000_050","Pshhh... Pshhh... Si Loosefrox a bien entendu, les monstres du Dédale possèdent des forces et faiblesses accrues comparés à leurs homologues dans la nature."
75,"TEXT_JOBXBM132_05495_LOOSEFROX_000_051","Pour progresser sur les plateaux plus difficiles, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> devra apprendre à trouver chaque faille exploitable."
76,"TEXT_JOBXBM132_05495_SYSTEM_100_051","Les créatures du Dédale sont sensibles à au moins un des types d'attaque suivants<Indent/>: feu, vent, foudre, eau, glace, terre, tranchante, contondante ou perforante."
77,"TEXT_JOBXBM132_05495_SYSTEM_110_051","En outre, la résistance aux attaques physiques ou magiques varie pour chaque monstre. Il vous faudra donc observer at<SoftHyphen/>ten<SoftHyphen/>ti<SoftHyphen/>ve<SoftHyphen/>ment quelle stratégie fonctionne le mieux et adapter vos techniques de combat en conséquence."
78,"TEXT_JOBXBM132_05495_LOOSEFROX_000_052","（★未使用／削除予定★）"
79,"TEXT_JOBXBM132_05495_LOOSEFROX_000_053","Par exemple, les espèces de tréants qui vivent dans ce coin de la forêt sont très douées en attaques magiques. C'est le choix parfait en présence de monstres sensibles à la magie."
80,"TEXT_JOBXBM132_05495_LOOSEFROX_000_054","Combattre avec ses bêtes préférées est une technique comme une autre, mais pour traverser le Dédale, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> devra utiliser les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions à sa disposition et établir une stratégie."
81,"TEXT_JOBXBM132_05495_LOOSEFROX_000_055","La promenade n'est pas terminée, allez<Indent/>!"
82,"TEXT_JOBXBM132_05495_LOOSEFROX_000_060","L'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> doit se concentrer sur d'autres ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques pour vaincre ses adversaires. Certaines attaques permettent d'altérer le corps<Indent/>: le rendre plus lent, plus lourd, le paralyser ou le transformer en pierre et bien plus encore..."
83,"TEXT_JOBXBM132_05495_LOOSEFROX_000_061","Par exemple, la meilleure partenaire de Loosefrox est un ver des sables appelé “Patatoune”. Elle déteste les bruits trop puissants comme ceux des explosions<Indent/>!"
84,"TEXT_JOBXBM132_05495_LOOSEFROX_000_062","Lors d'un combat entre bêtes aux puissances similaires, ce genre d'information procure un sérieux avantage<Indent/>!"
85,"TEXT_JOBXBM132_05495_SYSTEM_100_062","Les différentes altérations d'état peuvent fonctionner ou non selon votre adversaire. Apprenez à les exploiter habilement pour remporter la victoire."
86,"TEXT_JOBXBM132_05495_LOOSEFROX_000_063","Voilà pourquoi le maître demande de capturer diverses bêtes<Indent/>: il faut être paré<If(PlayerParameter(4))>e<Else/></If> à toute éventualité<Indent/>!"
87,"TEXT_JOBXBM132_05495_LOOSEFROX_000_064","（★未使用／削除予定★）"
88,"TEXT_JOBXBM132_05495_LOOSEFROX_000_065","Mais, euh... L'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> doit oublier ce qu'<If(PlayerParameter(4))>elle<Else/>il</If> a entendu à propos de Patatoune<Indent/>! La promenade n'est pas terminée, il faut avancer encore un peu."
89,"TEXT_JOBXBM132_05495_LOOSEFROX_000_066","Pssshh<Indent/>! En compagnie <If(PlayerParameter(4))>de la nouvelle<Else/>du nouveau</If> disciple, Loosefrox parle beaucoup trop<Indent/>! <If(PlayerParameter(4))>Elle<Else/>Il</If> doit oublier tout ce qui a été dit à propos de ma petite Patatoune..."
90,"TEXT_JOBXBM132_05495_LOOSEFROX_000_070","Pssshh... Pssshh... Loosefrox n'a plus l'habitude de marcher autant. Une pause s'impose..."
91,"TEXT_JOBXBM132_05495_LOOSEFROX_000_071","Franchement... Il faut croire que l'âge joue des tours à Loosefrox. Elle était aussi une aventurière, il y a longtemps."
92,"TEXT_JOBXBM132_05495_LOOSEFROX_000_072","Elle arpentait le monde, la besace pleine à ras bord d'armes en tout genre. Et pas que des épées ou des lances, oh non<Indent/>! Les bombes étaient sa spécialité<Indent/>!"
93,"TEXT_JOBXBM132_05495_LOOSEFROX_000_073","D'ailleurs, l'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> a l'air de posséder aussi trop d'armes pour son propre bien."
94,"TEXT_JOBXBM132_05495_LOOSEFROX_000_074","Loosefrox a toujours été fascinée par les créatures sauvages."
95,"TEXT_JOBXBM132_05495_LOOSEFROX_000_075","Un jour, alors qu'elle observait la nature, perdue dans ses pensées, elle a fini au fond d'un nid de vers des sables<Indent/>! C'est là que le maître l'a sauvée."
96,"TEXT_JOBXBM132_05495_LOOSEFROX_000_076","Quand elle l'a vu combattre na<SoftHyphen/>tu<SoftHyphen/>rel<SoftHyphen/>le<SoftHyphen/>ment avec une bête à ses côtés, Loosefrox a été bouleversée."
97,"TEXT_JOBXBM132_05495_LOOSEFROX_000_077","Alors, elle a demandé à apprendre le dressage auprès du maître, et la première bête qu'elle a réussi à capturer... c'était Patatoune<Indent/>!"
98,"TEXT_JOBXBM132_05495_LOOSEFROX_000_078","Loosefrox n'oubliera jamais ce jour de toute sa vie<Indent/>! La créature qui accepte de pactiser avec elle, et le visage bien<SoftHyphen/>veil<SoftHyphen/>lant du maître qui la félicite..."
99,"TEXT_JOBXBM132_05495_LOOSEFROX_000_079","A... Attention<Indent/>! Loosefrox ne s'est pas démenée uniquement pour le sourire du maître<Indent/>! <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> ne doit pas se faire des idées<Indent/>!"
100,"TEXT_JOBXBM132_05495_LOOSEFROX_000_080","Le plus important dans cette histoire, c'est que l'ancienneté compte<Indent/>! Loosefrox a appris à connaître le cœur des bêtes depuis bien plus longtemps<Indent/>! Elle est plus forte et plus ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tée."
101,"TEXT_JOBXBM132_05495_LOOSEFROX_000_081","Pssshh<Indent/>! Pour bien s'en rendre compte, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> n'a qu'à affronter l'une de ses créatures<Indent/>!"
102,"TEXT_JOBXBM132_05495_LOOSEFROX_000_082","Puisque Loosefrox a décrit la plus grande faiblesse de sa meilleure partenaire, elle va appeler une autre bête<Indent/>!"
103,"TEXT_JOBXBM132_05495_LOOSEFROX_000_083","Par contre, <If(PlayerParameter(4))>la nouvelle<Else/>le nouveau</If> disciple doit apprendre, alors Loosefrox va lui donner un indice<Indent/>: Moutardonne, sa draconide, adore cracher du feu<Indent/>!"
104,"TEXT_JOBXBM132_05495_LOOSEFROX_000_084","On va voir ce dont <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> est capable<Indent/>!"
105,"TEXT_JOBXBM132_05495_LOOSEFROX_000_085","Pssshh... <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> a trop peur pour affronter Moutardonne<Indent/>? Les draconides sont spé<SoftHyphen/>cia<SoftHyphen/>listes des attaques de feu. Voilà un indice qui devrait suffire, non<Indent/>?"
106,"TEXT_JOBXBM132_05495_LOOSEFROX_000_100","Pssshh... L'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If> se débrouille bien mieux que Loosefrox l'imaginait<Indent/>!"
107,"TEXT_JOBXBM132_05495_LOOSEFROX_000_101","Mais <If(PlayerParameter(4))>elle<Else/>il</If> n'a pas encore affronté son meilleur atout. Contre Patatoune, ce ne serait pas si facile... Hmmm<Indent/>?"
108,"TEXT_JOBXBM132_05495_LOOSEFROX_000_102","Lauda<Indent/>!?"
109,"TEXT_JOBXBM132_05495_LOOSEFROX_000_103","Pssshh<Indent/>! Que fait-elle ici<Indent/>? Si elle cherche des noises à <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, le maître et Loosefrox ne la laisseront pas s'en tirer à bon compte<Indent/>!"
110,"TEXT_JOBXBM132_05495_LAUDA_000_104","Vous vous méprenez sur mes intentions, je n'ai aucune animosité envers vous et les dresseurs... contrairement à Sa Primauté."
111,"TEXT_JOBXBM132_05495_LAUDA_000_105","Certes, je ne peux me soustraire à son contrôle, mais cela ne signifie pas non plus que j'ai perdu toute volonté propre."
112,"TEXT_JOBXBM132_05495_LOOSEFROX_000_106","Ah bon...<Indent/>? Alors pourquoi Lauda est-elle venue jusqu'ici<Indent/>?"
113,"TEXT_JOBXBM132_05495_LAUDA_100_106","Votre méthode, celle de l'école du cornago, a suscité mon intérêt..."
114,"TEXT_JOBXBM132_05495_LOOSEFROX_000_107","Rien de surprenant, les en<SoftHyphen/>sei<SoftHyphen/>gne<SoftHyphen/>ments du maître sont fondamentalement aux antipodes des techniques de Lhu..."
115,"TEXT_JOBXBM132_05495_LOOSEFROX_000_108","Loosefrox peut comprendre que cette différence soit intrigante pour Lauda..."
116,"TEXT_JOBXBM132_05495_LAUDA_000_109","Les bêtes sont des créatures sauvages. Elles ne voient en l'humanité qu'une menace contre laquelle se défendre, c'est instinctif. J'étais persuadée qu'il était impossible de trouver un terrain d'entente et que le seul moyen de profiter de leur force consistait à soumettre leurs âmes."
117,"TEXT_JOBXBM132_05495_LAUDA_000_110","Je n'ai même jamais pensé que les bêtes pouvaient ressentir des émotions. À dire vrai, j'ai toujours du mal à y croire..."
118,"TEXT_JOBXBM132_05495_Q2_000_000","Que dites-vous<Indent/>?"
119,"TEXT_JOBXBM132_05495_A2_000_001","Ne ressens-tu pas la rage de Dévoreuse<Indent/>?"
120,"TEXT_JOBXBM132_05495_A2_000_002","Moi non plus, je n'y avais jamais pensé avant..."
121,"TEXT_JOBXBM132_05495_A2_000_003","Les bêtes sont toutes trop adorables<Indent/>!"
122,"TEXT_JOBXBM132_05495_LAUDA_000_111","La colère de Sa Primauté... Une fureur véritable, et pas seulement une rogne instinctive..."
123,"TEXT_JOBXBM132_05495_LAUDA_100_111","Ce qui signifie que vous avez désormais changé d'avis<Indent/>? Vous êtes persuadé<If(PlayerParameter(4))>e<Else/></If> que les bêtes ont un cœur<Indent/>?"
124,"TEXT_JOBXBM132_05495_LAUDA_110_111","Adorables... Vraiment<Indent/>?"
125,"TEXT_JOBXBM132_05495_LAUDA_120_111","Je... Comment dire... C'est une vision unique, pour sûr..."
126,"TEXT_JOBXBM132_05495_LOOSEFROX_000_112","Loosefrox ne jette pas la pierre aux autres dresseurs. Et en vérité, une cohabitation paisible entre les humains et les bêtes ne peut s'envisager quand ces dernières sont trop dangereuses... Dans la nature, c'est la loi du plus fort qui s'impose presque toujours."
127,"TEXT_JOBXBM132_05495_LOOSEFROX_000_113","Mais l'école de Lhu a fait un pari risqué... Jusqu'à atteindre un point de non-retour, lorsque sa méthode s'est retournée contre ses créateurs. Loosefrox ne voudrait pas être dans la situation de Lauda, c'est certain..."
128,"TEXT_JOBXBM132_05495_LAUDA_000_114","Avons-nous tout simplement péché par orgueil<Indent/>? Dans ce cas... la vengeance de Sa Primauté serait légitime<Indent/>?"
129,"TEXT_JOBXBM132_05495_LAUDA_000_115","... Pardonnez-moi de vous avoir interrompu<If(PlayerParameter(4))>es<Else/>s</If>. Nous vous attendrons au ranch pour le prochain plateau du Dédale bestial."
130,"TEXT_JOBXBM132_05495_LOOSEFROX_000_116","Le Dédale..."
131,"TEXT_JOBXBM132_05495_LOOSEFROX_000_117","Pssshh<Indent/>! Il faut retourner auprès du maître. La promenade et la leçon du jour sont terminées<Indent/>!"
132,"TEXT_JOBXBM132_05495_LOOSEFROX_000_120","Pssshh... Pssshh... Cette promenade a permis à <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> de se changer les idées, pas vrai<Indent/>? Loosefrox s'est amusée, pas beaucoup, mais tout de même un peu."
133,"TEXT_JOBXBM132_05495_JYHUHTIA_000_130","Oh, te rrrevoilà<Indent/>! Loosefrox m'a raconté ce qui s'est passé."
134,"TEXT_JOBXBM132_05495_JYHUHTIA_000_131","Il est bien normal de trouver différentes approches du dressage à trrravers le monde. En traversant le Dédale, nous prouverons que l'école du cornago compte parmi les meilleures."
135,"TEXT_JOBXBM132_05495_JYHUHTIA_000_132","J'espère qu'en battant Dévoreuse sur son plateau, nous pourrons libérrrer Lauda de son emprise."
136,"TEXT_JOBXBM132_05495_JYHUHTIA_000_133","Mais avant d'attaquer la prochaine éprrreuve, il faut t'entraîner davantage<Indent/>! Rien ne presse encore, alors nous entamerons la suite quand tu seras prêt<If(PlayerParameter(4))>e<Else/></If>."
