key,0,1
8,"TEXT_FESHLX202_05468_SEQ_08",""
9,"TEXT_FESHLX202_05468_SEQ_09",""
10,"TEXT_FESHLX202_05468_SEQ_10",""
11,"TEXT_FESHLX202_05468_SEQ_11",""
12,"TEXT_FESHLX202_05468_SEQ_12",""
13,"TEXT_FESHLX202_05468_SEQ_13",""
14,"TEXT_FESHLX202_05468_SEQ_14",""
15,"TEXT_FESHLX202_05468_SEQ_15",""
16,"TEXT_FESHLX202_05468_SEQ_16",""
17,"TEXT_FESHLX202_05468_SEQ_17",""
18,"TEXT_FESHLX202_05468_SEQ_18",""
19,"TEXT_FESHLX202_05468_SEQ_19",""
20,"TEXT_FESHLX202_05468_SEQ_20",""
21,"TEXT_FESHLX202_05468_SEQ_21",""
22,"TEXT_FESHLX202_05468_SEQ_22",""
23,"TEXT_FESHLX202_05468_SEQ_23",""
24,"TEXT_FESHLX202_05468_TODO_00","Parler au gardien du cimetière"
25,"TEXT_FESHLX202_05468_TODO_01","Parler à Bea"
26,"TEXT_FESHLX202_05468_TODO_02","Utiliser <SheetFr(EventItem,1,2003819,2,1)/> sur les individus costumés pour trouver le vrai Pattin"
27,"TEXT_FESHLX202_05468_TODO_03","Utiliser <SheetFr(EventItem,1,2003819,2,1)/> sur les individus costumés pour trouver les vrais “enfants”"
28,"TEXT_FESHLX202_05468_TODO_04","Parler à Dodd"
29,"TEXT_FESHLX202_05468_TODO_05","Parler à Pattin"
30,"TEXT_FESHLX202_05468_TODO_06",""
31,"TEXT_FESHLX202_05468_TODO_07",""
32,"TEXT_FESHLX202_05468_TODO_08",""
33,"TEXT_FESHLX202_05468_TODO_09",""
34,"TEXT_FESHLX202_05468_TODO_10",""
35,"TEXT_FESHLX202_05468_TODO_11",""
36,"TEXT_FESHLX202_05468_TODO_12",""
37,"TEXT_FESHLX202_05468_TODO_13",""
38,"TEXT_FESHLX202_05468_TODO_14",""
39,"TEXT_FESHLX202_05468_TODO_15",""
40,"TEXT_FESHLX202_05468_TODO_16",""
41,"TEXT_FESHLX202_05468_TODO_17",""
42,"TEXT_FESHLX202_05468_TODO_18",""
43,"TEXT_FESHLX202_05468_TODO_19",""
44,"TEXT_FESHLX202_05468_TODO_20",""
45,"TEXT_FESHLX202_05468_TODO_21",""
46,"TEXT_FESHLX202_05468_TODO_22",""
47,"TEXT_FESHLX202_05468_TODO_23",""
48,"TEXT_FESHLX202_05468_BEA_000_001","Tu sais quoi<Indent/>? On va se partager les rôles pour l'or<SoftHyphen/>ga<SoftHyphen/>ni<SoftHyphen/>sa<SoftHyphen/>tion<Indent/>! C'est un truc d'aventuriers, non<Indent/>? Comme quand y en a un qui lance des attaques qui font mal et l'autre qui guérit, par exemple<Indent/>!"
49,"TEXT_FESHLX202_05468_DODD_000_002","J'ai trop hâte de commencer<Indent/>!"
50,"TEXT_FESHLX202_05468_GRAVEYARDGATEKEEPER05467_000_003","Permettez-moi de vous saluer. Mon rôle ici... non, mieux vaut que je vous le révèle un peu plus tard."
51,"TEXT_FESHLX202_05468_PUMPKIN_000_004",""
52,"TEXT_FESHLX202_05468_PATTIN_000_010","Bon, commençons la réunion stratégique pour notre partie de cache-cache<Indent/>!"
53,"TEXT_FESHLX202_05468_PATTIN_000_011","Puisque tu nous as beaucoup aidés, c'est toi qui seras <If(PlayerParameter(4))>la première<Else/>le premier</If> à nous chercher, d'accord<Indent/>? Nous, on est plus doués pour se cacher, de toute façon<Indent/>!"
54,"TEXT_FESHLX202_05468_DODD_000_012","Super<Indent/>! Bon, bah... on part devant pour finir de tout préparer, nous<Indent/>!"
55,"TEXT_FESHLX202_05468_BEA_000_013","Pattin va se charger des costumes pour les humains, et Dodd et moi on va s'occuper des sorts d'illusion<Indent/>! Hé hé hé, à tout à l'heure<Indent/>!"
56,"TEXT_FESHLX202_05468_PUMPKIN_000_014","Hi hi hi... Je suis sûre que vous allez bien vous amuser."
57,"TEXT_FESHLX202_05468_PUMPKIN_000_015",""
58,"TEXT_FESHLX202_05468_PUMPKIN_000_016","Une fois que tu seras <If(PlayerParameter(4))>prête<Else/>prêt</If>, parle au gardien du cimetière pour qu'il te guide jusqu'à l'endroit où se déroulera la partie de cache-cache. J'indiquerai également aux autres humains quoi faire pour vous rejoindre."
59,"TEXT_FESHLX202_05468_GRAVEYARDGATEKEEPER05467_000_020","Je serai votre guide jusqu'au cimetière désaffecté. Soyez sans crainte, le passage est gratuit."
60,"TEXT_FESHLX202_05468_GRAVEYARDGATEKEEPER05467_100_020","Cependant, nul ne peut prévoir ce qui risque d'arriver en ces lieux... Hé hé hé... Mais j'espère que vous reviendrez <If(PlayerParameter(4))>saine et sauve<Else/>sain et sauf</If>, en tout cas."
61,"TEXT_FESHLX202_05468_SYSTEM_000_021","Se rendre au cimetière désaffecté<Indent/>?"
62,"TEXT_FESHLX202_05468_DODD_000_030","Hé hé hé... J'ai trouvé l'endroit parfait pour mon sort d'illusion<Indent/>! Je le lancerai dès que le jeu commencera<Indent/>!"
63,"TEXT_FESHLX202_05468_BEA_000_040","Ah, te voilà, aventuri<If(PlayerParameter(4))>ère<Else/>er</If><Indent/>! On est presque prêts<Indent/>!"
64,"TEXT_FESHLX202_05468_BEA_000_041","Mais ils sont où, les autres humains<Indent/>? Je sais bien qu'il faut qu'on les attende, mais ils en mettent, du temps<Indent/>!"
65,"TEXT_FESHLX202_05468_PATTIN_000_042","Nous voilààà<Indent/>! J'ai ramené les deux autres humains<Indent/>!"
66,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_043","C'est la première fois que j'enfile un truc comme ça, mais c'est plutôt confortable, finalement<Indent/>! Et donc, c'est <If(PlayerParameter(4))>celle<Else/>celui</If> qui ne porte pas de costume qui doit trouver les autres, j'ai juste<Indent/>?"
67,"TEXT_FESHLX202_05468_BEA_000_044","Exactement<Indent/>! Dès qu'<If(PlayerParameter(4))>elle<Else/>il</If> commencera à compter, y faudra qu'on trouve vite une cachette<Indent/>!"
68,"TEXT_FESHLX202_05468_DODD_000_045","Tiens, puisque c'est toi qui vas nous chercher, prends ça. Ce sont <SheetFr(EventItem,1,2003819,2,1)/> que tu vas devoir lancer sur ceux que tu penses être les vrais “enfants” costumés<Indent/>!"
69,"TEXT_FESHLX202_05468_DODD_000_046","Si tu as bien deviné, la courge réagira. Toucher une illusion la fera juste disparaître, mais au moins t'auras une chance de moins de te tromper la fois d'après<Indent/>!"
70,"TEXT_FESHLX202_05468_PATTIN_000_047",""
71,"TEXT_FESHLX202_05468_ADVENTURERA05467_000_048","Attendez une minute. S'il n'y aucune différence entre les illusions et les costumes que nous porrrtons, comment va-t-<If(PlayerParameter(4))>elle<Else/>il</If> faire pour deviner<Indent/>?"
72,"TEXT_FESHLX202_05468_PATTIN_000_049","Ah, j'avais oublié que les humains pouvaient pas distinguer les illusions aussi bien que nous. Mais bon, elles peuvent pas parler, déjà, et si tu regardes bien, franchement ça se voit<Indent/>!"
73,"TEXT_FESHLX202_05468_ADVENTURERB05467_100_049","Comment ça, “les humains”<Indent/>? C'est ce qu'on est tous, ici, non<Indent/>?"
74,"TEXT_FESHLX202_05468_ADVENTURERB05467_110_049","Enfin bref, tout le monde est déguisé en ours, non<Indent/>? Bon, ben il suffit de donner aux illusions des costumes d'autres animaux<Indent/>! Ça risque d'être un peu difficile à distinguer selon la cachette, mais c'est mieux que rien<Indent/>!"
75,"TEXT_FESHLX202_05468_PATTIN_120_049","Oooh<Indent/>! Mais c'est une super idée<Indent/>! Et toi, l'<If(PlayerParameter(4))>aventurière<Else/>aventurier</If>, tu devrais t'entraîner à trouver qui est qui<Indent/>!"
76,"TEXT_FESHLX202_05468_PATTIN_130_049","Je vais me cacher pas loin, alors essaie de me chercher parmi les autres illusions et utilise <SheetFr(EventItem,1,2003819,1,1)/> pour me trouver<Indent/>!"
77,"TEXT_FESHLX202_05468_PATTIN_000_050","Si l'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment se passe bien, on jouera pour de vrai<Indent/>! En attendant, les autres peuvent déjà aller se cacher."
78,"TEXT_FESHLX202_05468_PATTIN_000_051","Bon, je vais me dissimuler pas loin, alors compte jusqu'à dix et commence à me chercher<Indent/>!"
79,"TEXT_FESHLX202_05468_PATTIN_000_060","(-Costume étrange-)J-je suis une illusion... Ouaip<Indent/>! Juste une illusion..."
80,"TEXT_FESHLX202_05468_SYSTEM_000_061",""
81,"TEXT_FESHLX202_05468_PATTIN_000_062","(-Pattin-)Oh... tu m'as trouvé<Indent/>!"
82,"TEXT_FESHLX202_05468_PATTIN_000_063","(-Pattin-)Parfait, tu as tout compris<Indent/>!"
83,"TEXT_FESHLX202_05468_PATTIN_000_064","(-Pattin-)Allez, commençons la vraie partie de cache-cache<Indent/>! Tout le monde a eu assez de temps pour dégoter de supers cachettes à mon avis... alors courage<Indent/>!"
84,"TEXT_FESHLX202_05468_PATTIN_000_065","(-Pattin-)Quand tu nous auras tous trouvés, rejoins-nous au point de départ<Indent/>! Bon, je vais me cacher, moi aussi, alors compte jusqu'à dix avant de commencer<Indent/>!"
85,"TEXT_FESHLX202_05468_SYSTEM_000_066","Un, deux, trois... Vous avez compté jusqu'à dix. Retrouvez les cinq vrais “enfants” cachés parmi les illusions."
86,"TEXT_FESHLX202_05468_DUMMY05468_000_067","..."
87,"TEXT_FESHLX202_05468_SYSTEM_000_068","Ce costume n'est pas exactement le même que celui de Pattin et des autres..."
88,"TEXT_FESHLX202_05468_SYSTEM_000_069","Pattin ne portait pas un costume comme celui-ci... n'est-ce pas<Indent/>?"
89,"TEXT_FESHLX202_05468_SYSTEM_000_070","La créature costumée a disparu sans laisser de traces. Essayez de trouver les véritables “enfants”, cachés ailleurs."
90,"TEXT_FESHLX202_05468_PATTIN_000_080","(-Costume étrange-)Chut<Indent/>! Je me cache, là<Indent/>!"
91,"TEXT_FESHLX202_05468_SYSTEM_000_081","Vous entendez le faible écho d'un murmure perturber le silence."
92,"TEXT_FESHLX202_05468_PATTIN_000_082","(-Pattin-)Argh, tu m'as trouvé<Indent/>! Bon, ben je vais retourner au point de départ, alors..."
93,"TEXT_FESHLX202_05468_BEA_000_083","(-Costume étrange-)Hé hé hé... <If(PlayerParameter(4))>Elle<Else/>Il</If> me trouvera jamais ici<Indent/>!<Indent/>... Ah."
94,"TEXT_FESHLX202_05468_SYSTEM_000_084","Vous entendez une voix étouffée provenir d'un individu grimé haut comme trois pommes..."
95,"TEXT_FESHLX202_05468_BEA_000_085","(-Bea-)Oh non<Indent/>! Tu m'as trouvée, c'est nul... Bon, d'accord, on se retrouve au point de départ<Indent/>!"
96,"TEXT_FESHLX202_05468_SYSTEM_000_086","Ce participant déguisé essaie dé<SoftHyphen/>ses<SoftHyphen/>pé<SoftHyphen/>ré<SoftHyphen/>ment de rester caché dans l'ombre..."
97,"TEXT_FESHLX202_05468_DODD_000_087","(-Dodd-)T'as réussi<Indent/>! Tu m'as trouvé<Indent/>! Allez, je retourne au point de départ<Indent/>!"
98,"TEXT_FESHLX202_05468_SYSTEM_000_088","La silhouette devant vous se tient par<SoftHyphen/>fai<SoftHyphen/>te<SoftHyphen/>ment droite..."
99,"TEXT_FESHLX202_05468_ADVENTURERA05467_000_089","(-Aventurière enthousiaste-)Bravo, c'est bien moi. Je vais donc retourrrner au point de départ."
100,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_090","(-Costume étrange-)..."
101,"TEXT_FESHLX202_05468_SYSTEM_000_091","Cet ours danse joyeusement..."
102,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_092","(-Aventurier extatique-)Oh<Indent/>! Tu as deviné que c'était moi, hein<Indent/>? Bon, ben je retourne à l'entrée, alors<Indent/>!"
103,"TEXT_FESHLX202_05468_SYSTEM_000_093","Aucune réponse. C'est une illusion."
104,"TEXT_FESHLX202_05468_SYSTEM_000_094","Cette petite créature costumée vacille en silence."
105,"TEXT_FESHLX202_05468_SYSTEM_000_095","Ce costume ressemble à ceux que vous cherchez, mais la créature danse en silence..."
106,"TEXT_FESHLX202_05468_DUMMY05468_000_096",""
107,"TEXT_FESHLX202_05468_SYSTEM_000_097","Cet individu costumé repose là, en silence... comme dénué de toute vie."
108,"TEXT_FESHLX202_05468_DUMMY05468_000_098",""
109,"TEXT_FESHLX202_05468_SYSTEM_000_099","Drôles de chaussures... Elles ne ressemblent pas à celles du costume d'ours des par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants."
110,"TEXT_FESHLX202_05468_PATTIN_000_105","Hah... Hah... C'était <Emphasis>super</Emphasis><Indent/>!"
111,"TEXT_FESHLX202_05468_BEA_000_106","Pattin était surexcité<Indent/>! Il arrêtait pas de courir partout en attendant que tu reviennes<Indent/>!"
112,"TEXT_FESHLX202_05468_ADVENTURERA05467_000_107","Courir partout vêtue d'un étrange costume n'était pas facile... Mais ça fait un très bon entrrraînement<Indent/>!"
113,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_108","Bon retour parmi nous<Indent/>! On s'est bien amusés, hein<Indent/>?"
114,"TEXT_FESHLX202_05468_DODD_000_110","Oh là là, c'était super<Indent/>! T'es super fort<If(PlayerParameter(4))>e<Else/></If> au cache-cache, dis donc<Indent/>!"
115,"TEXT_FESHLX202_05468_DODD_000_111","On s'est vraiment trop bien amusés<Indent/>! Je savais jamais si t'allais me lancer <SheetFr(EventItem, 1,2003819,1,1)/>, ou juste passer sans me voir... J'avais le cœur qui battait super fort<Indent/>!"
116,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_112","Que de frissons<Indent/>! Je serais même partant pour refaire une p'tite partie<Indent/>!"
117,"TEXT_FESHLX202_05468_PATTIN_000_113","Ouiii<Indent/>! Je veux continuer de jouer avec vous sans m'arrêter pendant encore... cinquante ans<Indent/>!"
118,"TEXT_FESHLX202_05468_BEA_000_114","Ha ha ha<Indent/>! Mais si on rejoue, y a un truc qu'on doit pas oublier de faire<Indent/>!"
119,"TEXT_FESHLX202_05468_PATTIN_000_115","Ah, mais oui<Indent/>! Quelqu'un d'autre doit chercher<Indent/>! Dans ce cas... ce sera moi<Indent/>!"
120,"TEXT_FESHLX202_05468_PATTIN_000_116","Un... deux... trois..."
121,"TEXT_FESHLX202_05468_PHANTOM05468_000_117","(-Pattin<Indent/>?-)Je t'ai trouvééé<If(PlayerParameter(4))>e<Else/></If>, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>!"
122,"TEXT_FESHLX202_05468_PHANTOM05468_000_118","(-Pattin<Indent/>?-)Hé hé hé<Indent/>! J'adore jouer à cache-cache<Indent/>!"
123,"TEXT_FESHLX202_05468_BEA_000_120","Ah, te voilà<Indent/>! T'étais si bien caché<If(PlayerParameter(4))>e<Else/></If> qu'on a cru qu'on allait devoir raser cet endroit pour te retrouver<Indent/>!"
124,"TEXT_FESHLX202_05468_DODD_000_122","C'était vraiment amusant<Indent/>! J'arrive pas à croire que tu saches te cacher mieux que nous..."
125,"TEXT_FESHLX202_05468_ADVENTURERA05467_000_124","C'est vrai que vous avez fait prrreuve d'un grand talent, aussi bien pour nous trouver que pour vous dissimuler. Je devrais prendre exemple sur vous<Indent/>!"
126,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_126","Ah, te revoilà<Indent/>! T'as même pas mis de costume, et pourtant t'as réussi à rester caché<If(PlayerParameter(4))>e<Else/></If> jusqu'à la fin<Indent/>! Incroyable, franchement<Indent/>!"
127,"TEXT_FESHLX202_05468_GRAVEYARDGATEKEEPER05467_000_128","Je suis soulagé de vous voir de retour sain<If(PlayerParameter(4))>e<Else/></If> et sau<If(PlayerParameter(4))>ve<Else/>f</If>."
128,"TEXT_FESHLX202_05468_PATTIN_000_130","Mais où est-ce que t'étais caché<If(PlayerParameter(4))>e<Else/></If><Indent/>!? On t'a cherché<If(PlayerParameter(4))>e<Else/></If> partout<Indent/>! On t'a même appelé<If(PlayerParameter(4))>e<Else/></If> en criant et tout avant de revenir ici<Indent/>!"
129,"TEXT_FESHLX202_05468_Q1_000_000","Que répondez- vous<Indent/>?"
130,"TEXT_FESHLX202_05468_A1_000_001","Mais tu m'as trouvé<If(PlayerParameter(4))>e<Else/></If> quand même, finalement<Indent/>!"
131,"TEXT_FESHLX202_05468_A1_000_002","Comment ça<Indent/>? Tu m'as trouvé<If(PlayerParameter(4))>e<Else/></If>, Pattin, non<Indent/>?"
132,"TEXT_FESHLX202_05468_PATTIN_000_132","Quoi<Indent/>?"
133,"TEXT_FESHLX202_05468_PATTIN_000_133","Ben non<Indent/>! On a fouillé partout, mais t'étais nulle part<Indent/>!"
134,"TEXT_FESHLX202_05468_ADVENTURERA05467_000_134","Nous avons pourtant tous essayé de vous débusquer, mais vous étiez tout bonnement intrrrouvable<Indent/>! Très im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nant, en tout cas<Indent/>!"
135,"TEXT_FESHLX202_05468_ADVENTURERB05467_000_135","C'était plutôt sympa de devoir travailler tous ensemble pour essayer d'trouver ta cachette<Indent/>! Hésitez pas à nous réinviter la prochaine fois que vous organiserez un jeu dans le genre<Indent/>!"
136,"TEXT_FESHLX202_05468_PUMPKIN_000_136","Hi hi hi... Certains racontent que des esprits auraient élu domicile dans ce cimetière. Il est possible que quelqu'un d'autre ait voulu se joindre à votre partie en voyant que vous vous amusiez tant<Indent/>!"
137,"TEXT_FESHLX202_05468_PUMPKIN_100_136","Cette personne devait vraiment avoir envie de jouer avec toi, c'est tout. Ah, mais tu n'as pas à t'inquiéter... À part t'effrayer un peu, elle ne te voulait sans doute aucun mal."
138,"TEXT_FESHLX202_05468_PUMPKIN_000_137","J'avais fait en sorte de sceller l'accès aux zones dangereuses, de toute façon, donc tes compagnons et toi ne risquiez rien. Et en tout cas, mes petits monstres ont beaucoup appris en jouant avec vous, aujourd'hui."
139,"TEXT_FESHLX202_05468_BEA_000_138","Eh ben même que les aventuriers nous ont donné des bonbons pour nous remercier d'avoir joué avec eux<Indent/>!"
140,"TEXT_FESHLX202_05468_DODD_000_139","Rien de meilleur que le goût de la gratitude humaine<Indent/>! La prochaine fois, on essaiera d'inviter les mortels nous-mêmes<Indent/>!"
141,"TEXT_FESHLX202_05468_PUMPKIN_000_140","Hi hi hi... Et en parlant de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ments, n'avez-vous pas quelque chose à offrir à notre <If(PlayerParameter(4))>chère aventurière<Else/>cher aventurier</If> ici présent<If(PlayerParameter(4))>e<Else/></If><Indent/>?"
142,"TEXT_FESHLX202_05468_PATTIN_000_141","Aaah<Indent/>! Oui, c'est vrai<Indent/>! Attends, on a préparé un super truc<Indent/>!"
143,"TEXT_FESHLX202_05468_PATTIN_000_142","Merci pour tout<Indent/>! Tiens, on t'a fait un costume<Indent/>! C'est le même que les nôtres<Indent/>! T'es content<If(PlayerParameter(4))>e<Else/></If>, hein<Indent/>? Hein<Indent/>?"
144,"TEXT_FESHLX202_05468_PUMPKIN_000_143","En tout cas, je t'autorise à revenir dans ce cimetière quand tu le souhaiteras, alors profite bien de tout ce que la Veillée des saints peut t'offrir<Indent/>!"
145,"TEXT_FESHLX202_05468_PUMPKIN_000_144","Et bien entendu, les portes de ma demeure restent également ouvertes. Tu n'auras qu'à t'adresser au guide étrange si tu veux aller y faire un tour."
146,"TEXT_FESHLX202_05468_PUMPKIN_000_145","Durant cette fête, nous pouvons savourer tous ensemble un instant de douce ef<SoftHyphen/>fer<SoftHyphen/>ves<SoftHyphen/>cence. Les humains, les monstres... et même les défunts."
147,"TEXT_FESHLX202_05468_PUMPKIN_000_146","Hi hi hi... Bien sûr, c'est à nous qu'il revient de veiller à ce que certains ne fassent pas preuve de trop... d'enthousiasme. J'espère donc que je pourrai continuer à compter sur ton aide à l'avenir."
148,"TEXT_FESHLX202_05468_SYSTEM_000_147","Vous pouvez désormais vous rendre à la demeure de la femme à tête de citrouille et au manoir abandonné<Indent/>! Vous pouvez également retourner au cimetière désaffecté."
149,"TEXT_FESHLX202_05468_SYSTEM_000_148","Parlez au guide étrange, à l'amphithéâtre de Mih Khetto, au guide du bal costumé ou au gardien du cimetière pour prendre part à une mystérieuse fête costumée aux invités triés sur le volet<Indent/>!"
