key,0,1
22,"TEXT_SUBGSC801_05466_SEQ_22",""
23,"TEXT_SUBGSC801_05466_SEQ_23",""
24,"TEXT_SUBGSC801_05466_TODO_00","Parler à W'zazanh, au square des merveilles"
25,"TEXT_SUBGSC801_05466_TODO_01","Parler à W'zazanh, au square des merveilles"
26,"TEXT_SUBGSC801_05466_TODO_02","Parler au réceptionniste du square des clavistes"
27,"TEXT_SUBGSC801_05466_TODO_03",""
28,"TEXT_SUBGSC801_05466_TODO_04",""
29,"TEXT_SUBGSC801_05466_TODO_05",""
30,"TEXT_SUBGSC801_05466_TODO_06",""
31,"TEXT_SUBGSC801_05466_TODO_07",""
32,"TEXT_SUBGSC801_05466_TODO_08",""
33,"TEXT_SUBGSC801_05466_TODO_09",""
34,"TEXT_SUBGSC801_05466_TODO_10",""
35,"TEXT_SUBGSC801_05466_TODO_11",""
36,"TEXT_SUBGSC801_05466_TODO_12",""
37,"TEXT_SUBGSC801_05466_TODO_13",""
38,"TEXT_SUBGSC801_05466_TODO_14",""
39,"TEXT_SUBGSC801_05466_TODO_15",""
40,"TEXT_SUBGSC801_05466_TODO_16",""
41,"TEXT_SUBGSC801_05466_TODO_17",""
42,"TEXT_SUBGSC801_05466_TODO_18",""
43,"TEXT_SUBGSC801_05466_TODO_19",""
44,"TEXT_SUBGSC801_05466_TODO_20",""
45,"TEXT_SUBGSC801_05466_TODO_21",""
46,"TEXT_SUBGSC801_05466_TODO_22",""
47,"TEXT_SUBGSC801_05466_TODO_23",""
48,"TEXT_SUBGSC801_05466_MAMMETBLACKCAT_000_000","Bien le <If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>bonsoir<Else/>bonjour</If><Else/><If(LessThan(PlayerParameter(11),17))>bonjour<Else/>bonsoir</If></If><Indent/>! Saviez-vous qu'une toute nouvelle attraction appelée “Frappe fatale” vient d'ouvrir ses portes dans ce magnifique éta<SoftHyphen/>blis<SoftHyphen/>se<SoftHyphen/>ment<Indent/>?"
49,"TEXT_SUBGSC801_05466_MAMMETBLACKCAT_000_001","C'est un jeu d'un nouveau genre, qui consiste à se défendre contre des hordes d'ennemis, mais à l'aide d'une arme absolument inédite<Indent/>!"
50,"TEXT_SUBGSC801_05466_MAMMETBLACKCAT_000_002","Si vous n'avez pas peur de céder sous la pression des assauts incessants, vous devriez y jeter un coup d'œil. Entre nous, une fois que vous aurez goûté aux plaisirs de la frappe magique, vous ne pourrez plus vous arrêter<Indent/>!"
51,"TEXT_SUBGSC801_05466_MAMMETBLACKCAT_000_003","Mon petit discours vous a donné envie de participer<Indent/>? Je vous invite alors à retrouver W'zazanh au square des merveilles. Elle pourra vous emmener sur place."
52,"TEXT_SUBGSC801_05466_MAMMETBLACKCAT_000_004","Je vous promets que vous repartirez du square des clavistes avec un grand sourire aux lèvres. Après tout, au Gold Saucer, on oublie les tracas du quotidien et on s'amuse comme des fous<Indent/>!"
53,"TEXT_SUBGSC801_05466_KTGENTRANCEMAN05466_000_010","<If(LessThan(PlayerParameter(11),12))><If(LessThan(PlayerParameter(11),4))>Bonsoir<Else/>Bonjour</If><Else/><If(LessThan(PlayerParameter(11),17))>Bonjour<Else/>Bonsoir</If></If>, je suis charrrgée d'emmener les visiteurs au square des clavistes. Voulez-vous vous y rendre<Indent/>?"
54,"TEXT_SUBGSC801_05466_SYSTEM_000_011","Aller au square des clavistes<Indent/>?"
55,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_015","Soyez <If(PlayerParameter(4))>la<Else/>le</If> bienvenu<If(PlayerParameter(4))>e<Else/></If><Indent/>! C'est ici que vous pourrez participer à l'attraction Frappe fatale. Vous nous rendez visite pour la première fois, n'est-ce pas<Indent/>? "
56,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_016","Laissez-moi vous présenter brièvement en quoi consiste cette activité inédite<Indent/>: seul<If(PlayerParameter(4))>e<Else/></If> ou avec l'aide d'un à trois autres par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants au maximum, vous devrez protéger votre base de plusieurs vagues d'ennemis."
57,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_017","En guise d'arme, vous aurez entre les mains... un clavier magique conçu exclusivement pour Frappe fatale<Indent/>! En tapant sur les touches afin de former les mots affichés au-dessus des ennemis, vous enverrez des sorts pour les éliminer."
58,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_018","Une barrière vous protégera des attaques, mais celle-ci ne tiendra pas éter<SoftHyphen/>nel<SoftHyphen/>le<SoftHyphen/>ment et il vous faudra utiliser votre arme avec adresse pour vous débarrasser des hordes d'assaillants... et de leur puissant chef<Indent/>!"
59,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_019","Vous connaissez maintenant le principal. Si vous souhaitez en apprendre davantage, n'hésitez pas à me demander<Indent/>!"
60,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_020","Ah... Notre mascotte a suscité votre intérêt<Indent/>? Il faut dire que les poupées magiques de ce genre ne sont pas légion. Elle joue son rôle à merveille puisque le square ne désemplit pas depuis son ouverture<Indent/>!"
61,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_021","C'est le gérant qui l'a découverte alors qu'elle prenait la poussière dans un de nos entrepôts. Nous ignorons par contre qui l'a fabriquée... et dans quel but. En temps normal, nous l'aurions tenue loin des visiteurs pour des questions de sécurité..."
62,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_022","Mais entre son petit air mignon et son éloquence naturelle, monsieur Godbert a eu un véritable coup de cœur<Indent/>! Et c'est ainsi qu'elle est devenue la mascotte de notre nouvelle attraction."
63,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_023","Un choix très judicieux, si vous voulez mon avis. Tous les clients qui ont pris le temps de l'écouter sont tombés sous son charme. Ainsi, la fréquentation de Frappe fatale a rapidement atteint un niveau plus que respectable."
64,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_024","Ah<Indent/>! Une dernière chose<Indent/>: vous pouvez vous lancer dans Frappe fatale autant de fois que vous le désirez<Indent/>! Participer vous permet d'obtenir des DGS, ou devises du Gold Saucer."
65,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_025","Une fois que vous en aurez accumulé suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment, vous pourrez les échanger contre des récompenses formidables auprès de mon collègue préposé aux lots. N'hésitez pas à le solliciter pour jeter un œil aux merveilles qu'il propose."
66,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_026","Si vous vous sentez déjà d'attaque pour vous lancer dans Frappe fatale, ma voisine s'occupe des ins<SoftHyphen/>crip<SoftHyphen/>tions. Il vous suffit de lui adresser la parole pour démarrer une partie<Indent/>!"
67,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_027","Et bien évidemment, si vous souhaitez passer en revue les règles du jeu, je suis à votre disposition à tout moment<Indent/>!"
68,"TEXT_SUBGSC801_05466_KTGCOUNTERMAN05466_000_028","Il ne me reste qu'à vous souhaiter une bonne découverte<Indent/>!"
69,"TEXT_SUBGSC801_05466_YESNOCHECK_000_029","Il vous faut un clavier pour jouer à Frappe fatale.
Il n'est pas possible d'utiliser une <66>02</66> ou un <66>2A</66>. Veuillez également vous assurer que votre clavier est bien fonctionnel avant de vous enregistrer pour cette mission."
70,"TEXT_SUBGSC801_05466_CHECKBOX_100_029","J'accepte les conditions de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion."
71,"TEXT_SUBGSC801_05466_CHECKBOX_110_029","OK"
72,"TEXT_SUBGSC801_05466_SYSTEM_200_029","Vous devez accepter les conditions de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion pour terminer cette quête."
73,"TEXT_SUBGSC801_05466_SYSTEM_000_030","（★未使用／削除予定★）"
74,"TEXT_SUBGSC801_05466_SYSTEM_000_031","（★未使用／削除予定★）"
