key,0,1
8,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_100_006","Vous avez dorénavant accès à la recherche cosmique ! Vous pouvez voir les données collectées et vérifier la progression des recherches depuis la fenêtre “Recherche cosmique” de votre tablette cosmique."
9,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_100_007","Plus d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions sont également disponibles dans le “Guide d'exploration”. Pensez à le consulter si vous souhaitez des ex<SoftHyphen/>pli<SoftHyphen/>ca<SoftHyphen/>tions plus détaillées."
10,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_005","Bienv'nue au laboratoire d'étude cosmique ! Si vous avez b'soin de transmettre des données ou de vous informer sur les outils cosmiques, j'suis à votre disposition !"
11,"TEXT_CTSWKSSDGATTENDANT_00920_Q1_000_000","Que voulez-vous faire<Indent/>?"
12,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_001","Transmettre des données collectées"
13,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_002","Obtenir un outil cosmique"
14,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_003","Discuter"
15,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_004","Ne rien faire"
16,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_005","Répliques d'outils cosmiques"
17,"TEXT_CTSWKSSDGATTENDANT_00920_A1_000_006","Les missions de maîtrise"
18,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_001","Pour quelle classe souhaitez-vous transmettre les données ?"
19,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_006","Les données de cette classe ont déjà été analysées ! Z'avez oublié ? Essayez donc d'effectuer des tâches concernant une autre classe !"
20,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_007","Hmm, j'peux rien faire avec si peu de données... Le mieux serait que vous accomplissiez plus de missions et que vous reveniez me voir lorsqu'on pourra avancer sur une tâche de recherche !"
21,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_014","Z'avez besoin de plus de précisions ? Eh bien, sachez que vous pouvez vérifier les données collectées et le montant nécessaire pour terminer une tâche depuis votre tablette cosmique ! C'est pas beau, la vie ?"
22,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_015","En tout cas, merci de vot'soutien, comme toujours ! Et bon courage pour la suite !"
23,"TEXT_CTSWKSSDGATTENDANT_00920_EXCHANGE_CONFIRM","Transmettre la recherche “<Sheet(WKSCosmoToolName,IntegerParameter(1),0)/>” et renforcer <SheetFr(Item,2,IntegerParameter(2),1,1)/> ?

<If(GreaterThan(IntegerParameter(3),0))><Else/><UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Le niveau de l'équipement après amélioration étant plus élevé que le vôtre, vous ne pourrez pas l'équiper im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
</If><UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Le taux de symbiose de l'équipement sera réinitialisé.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
24,"TEXT_CTSWKSSDGATTENDANT_00920_EXCHANGE_CONFIRM_CHECKBOX","Transmettre les données de recherche"
25,"TEXT_CTSWKSSDGATTENDANT_00920_GIVE_CONFIRM","Transmettre la recherche “<Sheet(WKSCosmoToolName,IntegerParameter(1),0)/>” et obtenir l'outil cosmique ci-dessous ?
<If(GreaterThan(IntegerParameter(2),0))><Else/><UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Le niveau de l'équipement obtenu étant plus élevé que le vôtre, vous ne pourrez pas l'équiper im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment.<UIGlow>01</UIGlow><UIForeground>01</UIForeground></If>"
26,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_002","Impossible d'obtenir l'objet. Votre inventaire est plein."
27,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_100_007","Hm ? Z'êtes équipé<If(PlayerParameter(4))>e<Else/></If> de votre <SheetFr(Item,12,IntegerParameter(1),1,1)/>, on dirait ! Revenez me voir quand vous aurez fini de l'utiliser !"
28,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_006","Échange impossible. Vous portez l'équipement sélectionné. Veuillez le retirer pour transmettre les données concernées."
29,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_008","Z'avez terminé la tâche “<Sheet(WKSCosmoToolName,IntegerParameter(1),0)/>”, bravo ! Pour vous r'mercier, voici une version améliorée de nos outils cosmiques<Indent/>! Alors faites-moi plaisir, donnez-vous-en à cœur joie avec !"
30,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_009","Z'avez collecté beaucoup de données, à c'que je vois ! On dirait bien qu'il y en a assez pour que je puisse passer à la prochaine étape de mes recherches. Vous voulez me communiquer d'autres données ?"
31,"TEXT_CTSWKSSDGATTENDANT_00920_CONTINUE_UPDATE_CONFIRM_CHECKBOX","Poursuivre la transmission des données ?"
32,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_010","J'ai pu avancer dans mes recherches grâce à votre aide ! Et ça signifie qu'il va me falloir de nouvelles données pour passer à l'étape suivante ! J'vous conseille de regarder votre tablette cosmique si vous voulez en savoir plus !"
33,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_004","Vous pouvez récupérer un outil cosmique en fonction de l'avancée des recherches.
Pour quelle classe souhaitez-vous obtenir un outil cosmique ?"
34,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_013","Et hop, voilà pour vous ! Gardez en tête que cet outil est le reflet de la progression actuelle de nos recherches ! J'espère donc pouvoir encore compter sur votre soutien !"
35,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_005","Annuler"
36,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_011","Z'avez déjà reçu l'outil pour cette classe, j'crois bien !"
37,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_012","Hep hep, vous d'vez d'abord collecter des données avant de pouvoir recevoir un outil cosmique digne de ce nom ! J'vous conseille de regarder votre tablette cosmique si vous voulez en savoir plus !"
38,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_019","Ouaaaaaah<Indent/>! Ça y est<Indent/>! On a enfin atteint un objectif de la recherche cosmique<Indent/>!"
39,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_020","Les outils cosmiques sont un concentré de tout ce qu'on a découvert jusqu'à présent<Indent/>! C'est grâce à vous qu'on a pu les fabriquer<Indent/>! Z'êtes formidable<Indent/>!"
40,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_021","Ils ont un potentiel tellement immense qu'on n'sait même pas de quoi ils sont vraiment capables... Donc j'ai demandé aux res<SoftHyphen/>pon<SoftHyphen/>sa<SoftHyphen/>bles du projet de créer des missions rien que pour évaluer leurs capacités<Indent/>!"
41,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_022","J'ai débloqué ces “missions de maîtrise” sur vot' tablette cosmique<Indent/>! Essayez donc d'y participer à l'occasion, vous m'en direz des nouvelles<Indent/>! Hé hé hé<Indent/>!"
42,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_027","Revenez m'voir si vous avez des questions à ce sujet<Indent/>!"
43,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_200_000","Vous avez désormais accès aux missions de maîtrise. Elles sont accessibles dans l'onglet dédié du menu “Missions cosmiques” pour les classes dont l'outil cosmique a été achevé."
44,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_200_001","L'objectif des missions de maîtrise est de dépasser le score limite pour réaliser la meilleure évaluation possible."
45,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_200_002","Vous pouvez consulter vos records pour chacune d'entre elles dans la liste de missions. Utilisez l'ensemble de votre expérience et de votre savoir-faire pour repousser vos propres limites<Indent/>!"
46,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_200_003","Pour plus de détails, veuillez consulter la rubrique “Missions de maîtrise” dans le guide d'exploration de votre tablette cosmique."
47,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_200_004","Consulter les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions détaillées concernant les missions de maîtrise<Indent/>?"
48,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_023","Z'avez encore atteint un objectif de la recherche cosmique<Indent/>! Z'êtes inarrêtable, ma parole<Indent/>!"
49,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_024","Vos outils cosmiques sont devenus in<SoftHyphen/>croya<SoftHyphen/>ble<SoftHyphen/>ment performants<Indent/>! C'est les meilleurs du monde... heu, de l'univers<Indent/>! J'ai hâte de vous voir les utiliser<Indent/>!"
50,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_025","Alors<Indent/>? Ça fait quoi d'utiliser un outil cosmique au maximum de ses capacités<Indent/>? Ce s'rait super si vous pouviez aussi aider les autres services du laboratoire d'étude cosmique<Indent/>! "
51,"TEXT_CTSWKSSDGATTENDANT_00920_RESEARCHINGWAY_000_026","Grâce à vous, on a atteint tous nos objectifs<Indent/>! Ça veut dire que nos recherches sont terminées<Indent/>! Merci beaucoup, z'êtes vraiment <If(PlayerParameter(4))>une artisane<Else/>un artisan</If> incroyable<Indent/>!"
52,"TEXT_CTSWKSSDGATTENDANT_00920_CLASS_NAME","<Clickable(<Sheet(ClassJob,IntegerParameter(1),0)/>)/>"
53,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_001",""
54,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_002",""
55,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_003",""
56,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_004",""
57,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_005",""
58,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_006",""
59,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_007",""
60,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_008",""
61,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_009",""
62,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_010",""
63,"TEXT_CTSWKSSDGATTENDANT_00920_SCANNINGWAY_000_011",""
64,"TEXT_CTSWKSSDGATTENDANT_00920_RESULT",""
65,"TEXT_CTSWKSSDGATTENDANT_00920_TOOL_NAME",""
66,"TEXT_CTSWKSSDGATTENDANT_00920_SYSTEM_000_003",""
